targetX,cueOri,congr,corrAns,pin_cue,pin_target,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,posner_task.thisRepN,posner_task.thisTrialN,posner_task.thisN,posner_task.thisIndex,port_start_block.started,port_start_block.stopped,text_2.started,text_2.stopped,p_port.started,p_port.stopped,text.started,text.stopped,fixation_1.started,fixation_1.stopped,fixation_2.started,fixation_2.stopped,cue.started,cue.stopped,target.started,target.stopped,correct_key_resp.keys,correct_key_resp.corr,correct_key_resp.rt,correct_key_resp.started,correct_key_resp.stopped,early_resp.keys,early_resp.started,early_resp.stopped,trigger_cue.started,trigger_cue.stopped,trigger_target.started,trigger_target.stopped,early_resp.rt,break_text.started,break_text.stopped,end_port.started,end_port.stopped,participant,session,date,expName,psychopyVersion,frameRate,
-0.5,180,0,left,2,3,0,0,0,0,0,0,0,4,1.7299999854003545e-05,0.09333960000003572,23.763345700000173,None,1.469999915570952e-05,0.0996274999997695,25.649403299999904,None,25.989435600000434,26.5000555000006,27.20123860000058,None,26.5000555000006,27.184613200000058,27.701892099999895,None,left,1,0.32783309999922494,27.701892099999895,None,None,26.5000555000006,27.685367300000507,0.5034873999993579,0.603610099999969,1.7051117000000886,1.788326899999447,,,,,,prithik_3,001,2020_Feb_05_1248,posner,3.1.5,59.95401527031515,
0.5,180,1,right,2,4,0,0,0,0,0,1,1,5,,,,,,,,,28.053045499999826,28.553306599999814,29.27064530000007,None,28.569662300000346,29.255020200000217,29.77145660000042,None,right,1,0.2817672000001039,29.77145660000042,None,None,28.569662300000346,29.75507259999995,0.5111369999995077,0.5942697000000408,1.7128830000001471,1.7960017999994307,,,,,,prithik_3,001,2020_Feb_05_1248,posner,3.1.5,59.95401527031515,
-0.5,0,1,left,1,3,0,0,0,0,0,2,2,1,,,,,,,,,30.0723323000002,30.572585700000673,31.290211100000306,None,30.58914890000051,31.273598499999935,31.790908699999818,None,left,1,0.29410099999950035,31.790908699999818,None,None,30.58914890000051,31.774140100000295,0.5122328999996171,0.595661299999847,1.7137714000000415,1.7971624000001611,,,,,,prithik_3,001,2020_Feb_05_1248,posner,3.1.5,59.95401527031515,
0.5,180,1,right,2,4,0,0,0,0,0,3,3,7,,,,,,,,,32.10939690000032,32.60846399999991,33.32658470000024,None,32.625410399999964,33.30951569999979,33.827153799999905,None,right,1,0.2659654999997656,33.827153799999905,None,None,32.625410399999964,33.81050779999987,0.5110619000006409,0.5948333000005732,1.7130852000000232,1.796444600000541,,,,,,prithik_3,001,2020_Feb_05_1248,posner,3.1.5,59.95401527031515,
-0.5,0,1,left,1,3,0,0,0,0,0,4,4,0,,,,,,,,,34.111815000000206,34.61143859999993,35.328929000000244,None,34.62811790000069,35.312553200000366,35.82971450000059,None,left,1,0.30345219999981055,35.82971450000059,None,None,34.62811790000069,35.81314019999991,0.511487899999338,0.5948931999992055,1.713165599999229,1.7966930999991746,,,,,,prithik_3,001,2020_Feb_05_1248,posner,3.1.5,59.95401527031515,
0.5,180,1,right,2,4,0,0,0,0,0,5,5,6,,,,,,,,,36.16406670000015,36.66439129999981,37.38197620000028,None,36.68083110000043,37.365128299999924,37.88270350000039,None,right,1,0.2824854000000414,37.88270350000039,None,None,36.68083110000043,37.86594849999983,0.5115874000002805,0.594895400000496,1.7131337999999232,1.7964375000001382,,,,,,prithik_3,001,2020_Feb_05_1248,posner,3.1.5,59.95401527031515,
0.5,0,0,right,1,4,0,0,0,0,0,6,6,3,,,,,,,,,38.1838142000006,38.68382660000043,39.40152760000001,None,38.70039710000037,39.38474039999983,39.90210540000044,None,right,1,0.3109411999994336,39.90210540000044,None,None,38.70039710000037,39.885461200000464,0.5113307999999961,0.594603499999721,1.7129488000000492,1.7960868000000119,,,,,,prithik_3,001,2020_Feb_05_1248,posner,3.1.5,59.95401527031515,
-0.5,0,1,left,1,3,0,0,0,0,0,7,7,2,,,,,,,,,40.23659720000069,40.73679440000069,41.454372799999874,None,40.75362660000064,41.43736340000032,41.95477710000068,None,left,1,0.2503357999994478,41.95477710000068,None,None,40.75362660000064,41.938009200000124,0.5120254000003115,0.5951076000001194,1.713218400000187,1.7970488999999361,,,,,,prithik_3,001,2020_Feb_05_1248,posner,3.1.5,59.95401527031515,
-0.5,0,1,left,1,3,0,0,0,0,1,0,8,2,,,,,,,,,42.222227600000224,42.72255899999982,43.44007310000052,None,42.73928840000008,43.42369560000043,43.94087649999983,None,left,1,0.2802873999999065,43.94087649999983,None,None,42.73928840000008,43.9241806,0.5122196000002077,0.595925000000534,1.7138171000005968,1.7971873000005871,,,,,,prithik_3,001,2020_Feb_05_1248,posner,3.1.5,59.95401527031515,
0.5,0,0,right,1,4,0,0,0,0,1,1,9,3,,,,,,,,,44.24230720000014,44.74209450000035,45.45955950000007,None,44.7586867,45.4431381000004,45.96031480000056,None,right,1,0.24493939999956638,45.96031480000056,None,None,44.7586867,45.94366770000033,0.511466300000393,0.5948786000008113,1.71301399999993,1.7964214000003267,,,,,,prithik_3,001,2020_Feb_05_1248,posner,3.1.5,59.95401527031515,
