targetX,cueOri,congr,corrAns,pin_cue,pin_target,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,posner_task.thisRepN,posner_task.thisTrialN,posner_task.thisN,posner_task.thisIndex,port_start_block.started,port_start_block.stopped,text_2.started,text_2.stopped,p_port.started,p_port.stopped,text.started,text.stopped,fixation_1.started,fixation_1.stopped,fixation_2.started,fixation_2.stopped,cue.started,cue.stopped,target.started,target.stopped,correct_key_resp.keys,correct_key_resp.corr,correct_key_resp.started,correct_key_resp.stopped,early_resp.keys,early_resp.started,early_resp.stopped,trigger_cue.started,trigger_cue.stopped,trigger_target.started,trigger_target.stopped,correct_key_resp.rt,break_text.started,break_text.stopped,end_port.started,end_port.stopped,early_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
-0.5,0,1,left,1,3,0,0,0,0,1,3,11,0,,,,,,,,,56.18171280000024,56.6806873000005,57.39756750000015,None,56.697434200000316,57.38111990000016,57.89782689999993,58.38157080000019,left,1,57.89782689999993,None,None,56.697434200000316,57.881236199999876,0.5107326999996076,0.5943856999992931,1.7112549999992552,1.7946666999996523,0.47841389999939565,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
0.5,180,1,right,2,4,0,0,0,0,1,4,12,5,,,,,,,,,58.39894960000038,58.89809789999981,59.61501930000031,None,58.9148337000006,59.59841289999986,60.115264500000194,None,right,1,60.115264500000194,None,None,58.9148337000006,60.09853420000036,0.5108025999998063,0.5943623000002844,1.7112177999997584,1.794556100000591,0.4287784999996802,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
0.5,180,1,right,2,4,0,0,0,0,1,5,13,7,,,,,,,,,60.56646760000058,61.06552280000051,61.78253649999988,None,61.08219640000061,61.7656764000003,62.28259919999982,None,right,1,62.28259919999982,None,None,61.08219640000061,62.26592740000069,0.5110267000000022,0.5942861000003177,1.7114082999996754,1.7947440999996616,0.3335392999997566,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
-0.5,180,0,left,2,3,0,0,0,0,1,6,14,4,,,,,,,,,62.63300630000049,63.13287330000003,63.849846300000536,None,63.14942500000052,63.833241799999996,64.34990460000063,64.83330240000032,left,1,64.34990460000063,None,None,63.14942500000052,64.33331439999984,0.5115585000003193,0.5947289000005185,1.71198110000023,1.7951613000004727,0.4982227000000421,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
0.5,0,0,right,1,4,0,0,0,0,1,7,15,3,,,,,,,,,64.86771130000034,65.36669640000036,66.083756,None,65.3835810999999,66.06700600000022,66.58403869999984,None,right,1,66.58403869999984,None,None,65.3835810999999,66.56721410000046,0.5108367000002545,0.5944435000001249,1.7113424999997733,1.7947361000005913,0.42400910000014846,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
0.5,0,0,right,1,4,0,0,0,0,2,0,16,3,,,,,,,,,67.03507679999984,67.53432440000051,68.25114550000035,None,67.5508346000006,68.23440810000011,68.75143019999996,69.23468980000052,right,1,68.75143019999996,None,None,67.5508346000006,68.73468460000004,0.5112049000008483,0.5942572000003565,1.711547700000665,1.7948366000000533,0.5045074000008754,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
0.5,180,1,right,2,4,0,0,0,0,2,1,17,7,,,,,,,,,69.28535310000007,69.78502840000056,70.50185959999999,None,69.80160530000012,70.48519360000046,71.0019170000005,None,right,1,71.0019170000005,None,None,69.80160530000012,70.9850890000007,0.5113233000001856,0.594415200000185,1.711358200000177,1.7941068999998606,0.35800250000011147,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
-0.5,0,1,left,1,3,0,0,0,0,2,2,18,2,,,,,,,,,71.38613710000027,71.88563520000025,72.60242370000014,None,71.9022187999999,72.58587420000003,73.1026380000003,None,left,1,73.1026380000003,None,None,71.9022187999999,73.08575030000065,0.5112018999998327,0.594443400000273,1.7113030999998955,1.7948108000000502,0.37771759999941423,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
-0.5,0,1,left,1,3,0,0,0,0,2,3,19,1,,,,,,,,,73.50404310000067,74.00292070000069,74.71966789999988,None,74.01954530000057,74.7032294999999,75.21996610000042,None,left,1,75.21996610000042,None,None,74.01954530000057,75.20359150000058,0.5107444000004762,0.593991100000494,1.7114160000000993,1.7942855999999665,0.3879924000002575,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
-0.5,180,0,left,2,3,0,0,0,0,2,4,20,4,,,,,,,,,75.63717320000069,76.13675000000057,76.85373600000003,None,76.15376640000068,76.83697410000059,77.35399920000054,77.83730000000014,left,1,77.35399920000054,None,None,76.15376640000068,77.33712730000025,0.5110952000004545,0.594574300000204,1.71145130000059,1.7948573000003307,0.5339390999997704,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
-0.5,0,1,left,1,3,0,0,0,0,2,5,21,0,,,,,,,,,77.90488600000026,78.40436810000028,79.1211702999999,None,78.4207148000005,79.10435620000044,79.62131769999996,None,left,1,79.62131769999996,None,None,78.4207148000005,79.60464800000045,0.5114307999992889,0.5946985999999015,1.7116884999995818,1.794967999999244,0.4186296999996557,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
0.5,180,1,right,2,4,0,0,0,0,2,6,22,6,,,,,,,,,80.05565980000029,80.5549374000002,81.2719517000005,None,80.5716325000003,81.2552295000005,81.77188449999994,None,right,1,81.77188449999994,None,None,80.5716325000003,81.75543780000044,0.511148300000059,0.5944500000005064,1.7116240000004836,1.7947760000006383,0.4201199999997698,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
0.5,180,1,right,2,4,0,0,0,0,2,7,23,5,,,,,,,,,82.22278510000069,82.72236440000052,83.43904670000029,None,82.73891790000016,83.42246680000062,83.93950140000015,84.42278119999992,right,1,83.93950140000015,None,None,82.73891790000016,83.92252710000048,0.5111540000007153,0.594281100000444,1.7113027000004877,1.7947119000000384,0.4765136000005441,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
0.5,180,1,right,2,4,0,0,0,0,3,0,24,7,,,,,,,,,84.44056730000011,84.93965380000009,85.65638200000012,None,84.95628450000004,85.64004850000038,86.15650929999993,86.6401205000002,right,1,86.15650929999993,None,None,84.95628450000004,86.14001230000031,0.5111343999997189,0.5943388999994568,1.71147849999943,1.7947660999998334,0.4754942999998093,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
0.5,180,1,right,2,4,0,0,0,0,3,1,25,5,,,,,,,,,86.65777020000041,87.15711920000012,87.87387820000004,None,87.17377590000069,87.85700900000029,88.37412180000047,88.85748590000003,right,1,88.37412180000047,None,None,87.17377590000069,88.35725570000068,0.5111292999999932,0.594278800000211,1.7112452000001213,1.794626099999732,0.47379580000051646,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
-0.5,180,0,left,2,3,0,0,0,0,3,2,26,4,,,,,,,,,88.87519190000057,89.37427160000061,90.09119950000058,None,89.39098670000021,90.07447670000056,90.59147060000032,None,left,1,90.59147060000032,None,None,89.39098670000021,90.57485900000029,0.5110197999993034,0.5944135999998252,1.7115872999993371,1.7946758999996746,0.44044880000001285,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
0.5,180,1,right,2,4,0,0,0,0,3,3,27,6,,,,,,,,,91.05926880000061,91.55830520000018,92.27518340000006,None,91.5750480000006,92.25842379999995,92.77526490000037,None,right,1,92.77526490000037,None,None,91.5750480000006,92.75856149999981,0.5111267999991469,0.5946005999994668,1.7113631999991412,1.7950141999999687,0.45674570000028325,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
-0.5,0,1,left,1,3,0,0,0,0,3,4,28,1,,,,,,,,,93.25977750000038,93.75896170000033,94.47583600000053,None,93.77575870000055,94.45929539999997,94.97611039999992,93.25977750000038,left,1,94.97611039999992,None,None,93.77575870000055,94.95922950000022,0.5111759999999776,0.5944100999995499,1.7113854999997784,1.79491599999983,0.37591430000065884,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
-0.5,0,1,left,1,3,0,0,0,0,3,5,29,2,,,,,,,,,95.37706310000067,95.8764211000007,96.59324710000055,None,95.8929506000004,96.57660990000022,97.09340229999998,None,left,1,97.09340229999998,None,None,95.8929506000004,97.07662090000031,0.5111066999998002,0.5947870999998486,1.7112906000002113,1.7948108000000502,0.3946316999999908,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
-0.5,0,1,left,1,3,0,0,0,0,3,6,30,0,,,,,,,,,97.51124820000041,98.01028870000027,98.72712050000064,None,98.02685590000056,98.71055070000057,99.22723219999989,None,left,1,99.22723219999989,None,None,98.02685590000056,99.21071690000008,0.5108855999997104,0.5943185999994967,1.711293299999852,1.794711899999129,0.3967071000006399,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
0.5,0,0,right,1,4,0,0,0,0,3,7,31,3,,,,,,,,,99.64515579999988,100.14432920000036,100.8611877000003,None,100.16095450000012,100.84441500000048,101.36135019999983,101.84484100000009,right,1,101.36135019999983,None,None,100.16095450000012,101.34476799999993,0.5111273000002257,0.5942538000008426,1.7115436000003683,1.7948276000006445,0.48650519999955577,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
0.5,180,1,right,2,4,0,0,0,0,4,0,32,6,,,,,,,,,101.87842290000026,102.37828979999995,103.09531849999985,None,102.39503229999991,103.07845890000044,103.59547960000054,None,right,1,103.59547960000054,None,None,102.39503229999991,103.57865790000051,0.5112862999994832,0.5947084999997969,1.7116327000003366,1.7950679999994463,0.3084630000003017,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
-0.5,180,0,left,2,3,0,0,0,0,4,1,33,4,,,,,,,,,103.92960760000005,104.42894299999989,105.14598340000066,None,104.44559650000065,105.12908599999992,105.64614040000015,None,left,1,105.64614040000015,None,None,104.44559650000065,105.62932900000033,0.5112178999997923,0.5944610000005923,1.711583100000098,1.7950041000003694,0.43392149999999674,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
-0.5,0,1,left,1,3,0,0,0,0,4,2,34,0,,,,,,,,,106.09708779999983,106.59624919999987,107.31319650000023,None,106.61313430000064,107.29642289999992,107.81345659999988,None,left,1,107.81345659999988,None,None,106.61313430000064,107.79668450000008,0.5111123000006046,0.5945032999998148,1.7115278999999646,1.794810200000029,0.3864632000004349,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
0.5,180,1,right,2,4,0,0,0,0,4,3,35,7,,,,,,,,,108.23101560000032,108.73037120000026,109.44706720000067,None,108.74690410000039,109.43055710000044,109.94722420000016,None,right,1,109.94722420000016,None,None,108.74690410000039,109.93072519999987,0.5111419000004389,0.5945811000001413,1.711478100000022,1.7947414999998728,0.4286499999998341,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
0.5,180,1,right,2,4,0,0,0,0,4,4,36,5,,,,,,,,,110.39845680000053,110.89752339999995,111.61450060000061,None,110.91430620000028,111.5979871999998,112.11460940000052,None,right,1,112.11460940000052,None,None,110.91430620000028,112.0980454999999,0.5107599000002665,0.5942557999997007,1.7112624999999753,1.7946389999997336,0.437354000000596,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
0.5,0,0,right,1,4,0,0,0,0,4,5,37,3,,,,,,,,,112.58213310000065,113.08163680000052,113.7983850999999,None,113.0982353999998,113.78196639999987,114.2984978000004,114.78229640000063,right,1,114.2984978000004,None,None,113.0982353999998,114.28195940000023,0.5110427999998137,0.5942928999993455,1.7113513999993302,1.7948616999992737,0.5655413000004046,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
-0.5,0,1,left,1,3,0,0,0,0,4,6,38,2,,,,,,,,,114.88327200000003,115.38227180000013,116.09927940000034,None,115.39894749999985,116.08247290000054,116.59936050000033,None,left,1,116.59936050000033,None,None,115.39894749999985,116.58278340000015,0.5110026000002108,0.594463899999937,1.7114897999999812,1.7947667999997066,0.41662319999977626,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
-0.5,0,1,left,1,3,0,0,0,0,4,7,39,1,,,,,,,,,117.03342310000062,117.53303039999992,118.25002089999998,None,117.54953000000023,118.23331860000053,118.75009360000058,None,left,1,118.75009360000058,None,None,117.54953000000023,118.73335680000037,0.5113208000002487,0.5946843000001536,1.7116228000004412,1.795025300000816,0.44989520000035554,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
-0.5,180,0,left,2,3,0,0,0,0,5,0,40,4,,,,,,,,,119.21789450000051,119.71706180000001,120.43390670000008,None,119.73362890000044,120.41717810000046,120.93407630000002,None,left,1,120.93407630000002,None,None,119.73362890000044,120.91732730000058,0.5108995999999024,0.5942305999997188,1.7111438000001726,1.7946373999993739,0.44181010000011156,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
-0.5,0,1,left,1,3,0,0,0,0,5,1,41,1,,,,,,,,,121.4016843999998,121.90091670000038,122.61787960000038,None,121.91760200000044,122.60126880000007,123.11792690000038,None,left,1,123.11792690000038,None,None,121.91760200000044,123.10129010000037,0.5109519999996337,0.5943518000003678,1.7113014999995357,1.7947966000001543,0.3459138999996867,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
-0.5,0,1,left,1,3,0,0,0,0,5,2,42,0,,,,,,,,,123.48575530000016,123.98508459999994,124.70181990000037,None,124.00183000000015,124.68511120000039,125.20210190000034,None,left,1,125.20210190000034,None,None,124.00183000000015,125.18529050000052,0.511199999999917,0.5944840000001932,1.7113914999999906,1.794785099999899,0.35768740000003163,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
0.5,0,0,right,1,4,0,0,0,0,5,3,43,3,,,,,,,,,125.58635270000013,126.08569729999999,126.80266870000014,None,126.10241700000006,126.7858498000005,127.3026903,None,right,1,127.3026903,None,None,126.10241700000006,127.28593300000011,0.5111716999999771,0.5944547999997667,1.7113924999994197,1.794734299999618,0.4252268999998705,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
0.5,180,1,right,2,4,0,0,0,0,5,4,44,6,,,,,,,,,127.75401959999999,128.25300479999987,128.97008230000029,None,128.2697766000001,128.95329270000002,129.47015890000057,None,right,1,129.47015890000057,None,None,128.2697766000001,129.45342680000067,0.5108871000002182,0.5941929000000528,1.7112974000001486,1.7945298000004186,0.3777655000003506,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
-0.5,0,1,left,1,3,0,0,0,0,5,5,45,2,,,,,,,,,129.87041320000026,130.37057319999985,131.08706919999986,None,130.38685260000057,131.07044450000012,131.58720369999992,None,left,1,131.58720369999992,None,None,130.38685260000057,131.57076640000014,0.5121103000001312,0.5954238000003897,1.7122817999998006,1.7952684000001682,0.38070190000053117,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
0.5,180,1,right,2,4,0,0,0,0,5,6,46,5,,,,,,,,,131.9877387000006,132.48746280000069,133.2046435000002,None,132.50456769999982,133.18781080000008,133.70472539999992,None,right,1,133.70472539999992,None,None,132.50456769999982,133.68795080000018,0.5113436999999976,0.5949184999999488,1.7118086000000403,1.7951603999999861,0.3270494999997027,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
0.5,180,1,right,2,4,0,0,0,0,5,7,47,7,,,,,,,,,134.0557945999999,134.55503880000015,135.2718863,None,134.57166289999986,135.2551779000005,135.7719657000007,136.25544249999984,right,1,135.7719657000007,None,None,134.57166289999986,135.75530870000057,0.5109586999997191,0.5941963999994186,1.7112190999996528,1.7945719999997891,0.5560203000004549,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
0.5,0,0,right,1,4,0,0,0,0,6,0,48,3,,,,,,,,,136.35570540000026,136.85560580000038,137.5725395999998,None,136.8724100999998,137.5557491999998,138.07291270000042,None,right,1,138.07291270000042,None,None,136.8724100999998,138.0559678999998,0.5115561000002344,0.5947782000002917,1.7119039000008343,1.7953776000003927,0.45496540000021923,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
-0.5,0,1,left,1,3,0,0,0,0,6,1,49,2,,,,,,,,,138.55674069999986,139.05619250000018,139.77336250000008,None,139.0731205000002,139.75659330000053,140.2733844000004,138.55674069999986,left,1,140.2733844000004,None,None,139.0731205000002,140.25662720000037,0.5111464999999953,0.5946708999999828,1.711557300000095,1.7951398999994126,0.3744562000001679,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
0.5,180,1,right,2,4,0,0,0,0,6,2,50,5,,,,,,,,,140.67447429999993,141.17368030000034,141.89062259999992,None,141.19041930000003,141.87398810000013,142.39071760000024,None,right,1,142.39071760000024,None,None,141.19041930000003,142.37409130000015,0.5111587999999756,0.5944196000000375,1.7115439999997761,1.7947813000000679,0.28923609999947075,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
0.5,180,1,right,2,4,0,0,0,0,6,3,51,7,,,,,,,,,142.70845989999998,143.20748120000007,143.92461340000045,None,143.22447610000017,143.9080100000001,144.42463899999984,None,right,1,144.42463899999984,None,None,143.22447610000017,144.4080524000001,0.5109393000002456,0.5943558000008125,1.7114885000000868,1.794741000000613,0.31912560000000667,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
-0.5,180,0,left,2,3,0,0,0,0,6,4,52,4,,,,,,,,,144.77508339999986,145.27498170000035,145.99191470000005,None,145.29157060000034,145.9752625000001,146.4919471000003,146.97553570000036,left,1,146.4919471000003,None,None,145.29157060000034,146.47544329999982,0.511404500000026,0.594813200000317,1.7118547000000035,1.7949422000001505,0.5558956999993825,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
-0.5,0,1,left,1,3,0,0,0,0,6,5,53,0,,,,,,,,,147.07648550000067,147.5757407000001,148.2926281,None,147.5922513000005,148.27580519999992,148.79271150000022,None,left,1,148.79271150000022,None,None,147.5922513000005,148.77597160000005,0.5109120999995866,0.5942219999997178,1.7111153999994713,1.7944698999999673,0.4471800000001167,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
-0.5,0,1,left,1,3,0,0,0,0,6,6,54,1,,,,,,,,,149.2607063000005,149.7597237,150.4764511000003,None,149.7762389999998,150.45989420000024,150.97663270000066,None,left,1,150.97663270000066,None,None,149.7762389999998,150.96008100000017,0.5110501999997723,0.5944193999994241,1.7113713999997344,1.7947091999994882,0.3431498999998439,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
0.5,180,1,right,2,4,0,0,0,0,6,7,55,6,,,,,,,,,151.3436867999999,151.84365870000056,152.56071969999994,None,151.8604234000004,152.54398279999987,153.06076120000034,None,right,1,153.06076120000034,None,None,151.8604234000004,153.0440477000002,0.511280199999419,0.5945996000000378,1.7116571999995358,1.7949576000000889,0.3071066000002247,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
-0.5,0,1,left,1,3,0,0,0,0,7,0,56,1,,,,,,,,,153.3949051999998,153.8943973000005,154.61109279999982,None,153.9109029000001,154.59473400000024,155.11151320000045,155.59494180000002,left,1,155.11151320000045,None,None,153.9109029000001,155.0946085000005,0.5112177999999403,0.5943225999999413,1.7114181999995708,1.7947354999996605,0.7362824000001638,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
0.5,180,1,right,2,4,0,0,0,0,7,1,57,5,,,,,,,,,155.87866530000065,156.37837279999985,157.09532500000023,None,156.3952334000005,157.0786637000001,157.5955788000001,None,right,1,157.5955788000001,None,None,156.3952334000005,157.5787463000006,0.5111194000000978,0.5943750000005821,1.7114727000007406,1.794803600000705,0.33228650000000926,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
0.5,180,1,right,2,4,0,0,0,0,7,2,58,7,,,,,,,,,157.9465168000006,158.44562870000027,159.1626710999999,None,158.46242320000056,159.14602490000016,159.6626008000003,None,right,1,159.6626008000003,None,None,158.46242320000056,159.64618090000022,0.5109594999994442,0.5943901000000551,1.711489299999812,1.7945675999999366,0.3531439999997019,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
-0.5,0,1,left,1,3,0,0,0,0,7,3,59,2,,,,,,,,,160.04671300000064,160.54618910000045,161.26346410000042,None,160.56295219999993,161.24641520000023,161.76388690000022,None,left,1,161.76388690000022,None,None,160.56295219999993,161.7466097000006,0.5110022999997454,0.5946083999997427,1.7114055000001827,1.7949072000001252,0.42809850000048755,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
-0.5,0,1,left,1,3,0,0,0,0,7,4,60,0,,,,,,,,,162.21446990000004,162.71373219999987,163.43052570000054,None,162.73043030000008,163.41401889999997,163.93068680000033,None,left,1,163.93068680000033,None,None,162.73043030000008,163.91401140000016,0.5110026000002108,0.5942801999999574,1.7112667999999758,1.7945981000002575,0.36520500000005995,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
-0.5,180,0,left,2,3,0,0,0,0,7,5,61,4,,,,,,,,,164.31522889999997,164.8143025999998,165.53104859999985,None,164.83096750000004,165.51454560000002,166.03132770000047,None,left,1,166.03132770000047,None,None,164.83096750000004,166.0146292999998,0.5109645000002274,0.594267100000252,1.711268700000801,1.7945902999999817,0.36840570000003936,,,,,,ashley_2,001,2020_Feb_12_1028,posner,3.1.5,59.98210134094505,
