condition,cueValid,rt
white,True,0.3219752999998491
white,True,0.3164947999998731
white,False,0.3114599000000453
white,False,0.29862649999995483
white,True,0.2785188000002563
white,True,0.3150658999998086
white,True,0.3022377000002052
white,True,0.2902014999999665
white,True,0.3098866000000271
white,False,0.27333260000023074
white,True,0.30172140000013314
white,True,0.32934449999993376
white,False,0.2761399000000893
white,True,0.3525996000003033
white,True,0.3216141000002608
white,True,0.24417780000021594
white,True,0.3699653999997281
white,True,0.29044900000008056
white,True,0.2784087999998519
white,True,0.25079760000016904
white,False,0.3128116000002592
white,True,0.3321375000000444
white,True,0.3021942999998828
white,False,0.3380815000000439
white,False,0.2601745000001756
white,True,0.2493868000001385
white,True,0.2954515000001265
white,True,0.2589488000003257
white,True,0.2406173999997918
white,False,0.2542429000000084
white,True,0.2836405999996714
white,True,0.24816710000004605
white,True,0.2380737999997109
white,False,0.3160192999998799
white,True,0.3111963000001197
white,True,0.2423577999998088
white,True,0.2564508000000387
white,True,0.26949500000000626
white,False,0.31410260000029666
white,True,0.22093580000000654
white,True,0.25182059999997364
white,True,0.3138660999998137
white,True,0.3330151999998634
white,True,0.3033308999997644
white,True,0.2905764000001909
white,False,0.2624967000001561
white,False,0.2595919000000322
white,True,0.24880800000028105
white,True,0.2708211999997729
white,False,0.32331609999982897
white,True,0.2618695999999545
white,True,0.2829884999996466
white,True,0.2395827000000281
white,True,0.2935592999997425
white,True,0.4413774000004196
white,False,0.3190036999999393
white,True,0.3220582999997532
white,True,0.26849870000023657
white,False,0.31387519999998403
white,True,0.2531721000000289
white,True,0.2904716999996708
white,True,0.2781813000001421
white,True,0.2749033000000054
white,False,0.2953585000000203
white,True,0.2510717000000113
white,False,0.3291263000000981
white,True,0.30753139999978885
white,True,0.2626669999999649
white,True,0.32383600000002843
white,True,0.3182776000003287
white,True,0.30562519999966753
white,False,0.2928878999996414
white,True,0.32057069999973464
white,True,0.2829123999999865
white,True,0.3117624999999862
white,True,0.2508314000001519
white,True,0.2567031999997198
white,True,0.2935554000000593
white,False,0.3297585000000254
white,False,0.2761138000000756
white,True,0.2809102000001076
white,True,0.29333709999991703
white,False,0.32107970000015484
white,True,0.3156951000000845
white,True,0.2470490000000609
white,False,0.3168213000003561
white,True,0.3282500999998774
white,True,0.3227461999999832
