condition,cueValid,rt
silence,True,0.32766739999988204
silence,False,0.2742550999996638
silence,True,0.2708141000002797
silence,False,0.3312794000003123
silence,True,0.30178620000015144
silence,True,0.3137993999998798
silence,True,0.2448322999998709
silence,True,0.27455909999980577
silence,False,0.2713103000000956
silence,True,0.3079054999998334
silence,True,0.2788104000001113
silence,True,0.2674674999998388
silence,True,0.3126779000003808
silence,True,0.2278862000002846
silence,False,0.32221249999975043
silence,True,0.3084546000000046
silence,True,0.2476166999999805
silence,False,0.2935714000000189
silence,True,0.28116779999982106
silence,True,0.3097906999996667
silence,False,0.32897419999972044
silence,True,0.3395405999999639
silence,True,0.32538670000030834
silence,True,0.24004909999985105
silence,False,0.3657887000003939
silence,True,0.2948851999999533
silence,True,0.3147913000002518
silence,True,0.2379285000001801
silence,True,0.3397315999995953
silence,True,0.2856888999999683
silence,False,0.3461185999999543
silence,True,0.2597660000001269
silence,True,0.32128259999990405
silence,False,0.25172810000003665
silence,True,0.2894544999999198
silence,False,0.2773362999996607
silence,True,0.3222279000001436
silence,True,0.3005143999998836
silence,True,0.34404399999993984
silence,True,0.23418850000007296
silence,True,0.3046481000001222
silence,True,0.2998712000003252
silence,False,0.35151089999999385
silence,True,0.28959889999987354
silence,True,0.301453500000207
silence,True,0.3293538000002627
silence,False,0.2917317999999796
silence,True,0.28753690000030474
silence,True,0.25933260000010705
silence,False,0.40852600000016537
silence,True,0.2638297000003149
silence,True,0.24512800000002244
silence,True,0.3068996000001789
silence,False,0.25401130000000194
silence,True,0.3311526000002232
silence,True,0.2779136999997718
silence,True,0.3785010000001421
silence,True,0.3388852999996743
silence,False,0.236507999999958
silence,True,0.4023202000003039
silence,False,0.3213566999997965
silence,True,0.25980269999990924
silence,False,0.3525230999998712
silence,True,0.3142854000002444
silence,True,0.2774245000000519
silence,True,0.3300779999999577
silence,False,0.3325681999999688
silence,True,0.2950307999999495
silence,True,0.3467703999999685
silence,True,0.2686441999999261
silence,True,0.3538439000003564
silence,True,0.32279479999988325
silence,True,0.3492283999999017
silence,True,0.2709983999998258
silence,True,0.2676535000000513
silence,True,0.3369979999997668
silence,False,0.3470307000002322
silence,False,0.28426119999994626
silence,True,0.30494169999974474
silence,True,0.26046850000011545
silence,True,0.3533562000002348
silence,True,0.3226316999998744
silence,False,0.3171342999999069
silence,True,0.2403715000000375
silence,True,0.3342204999999012
silence,False,0.3765736000000288
