condition,cueValid,rt
silence,True,0.3839509000008547
silence,True,0.3131282000013016
silence,False,0.2922395999994478
silence,True,0.35190589999911026
silence,True,0.2335782999998628
silence,True,0.2643016000001808
silence,True,0.2616199000003689
silence,False,0.3389404000008653
silence,True,0.2844842000013159
silence,False,0.32920630000080564
silence,True,0.27539140000044426
silence,True,0.2560864999995829
silence,True,0.26915680000092834
silence,True,0.445620799999233
silence,True,0.33631160000004456
silence,False,0.3299363000005542
silence,True,0.32434159999866097
silence,True,0.2549529000007169
silence,True,0.2200386000004073
silence,True,0.20286160000068776
silence,True,0.2019880000007106
silence,False,0.3615183000001707
silence,False,0.354579200000444
silence,True,0.3956784999991214
silence,True,0.2752187000005506
silence,True,0.6077095000000554
silence,True,0.3025902999997925
silence,True,0.3138527000010072
silence,False,0.3572389999990264
silence,True,0.3341132000005018
silence,True,0.2326083000007202
silence,True,0.2470890000004147
silence,True,0.2452951999985089
silence,True,0.2748506999996607
silence,False,0.4155303000006825
silence,True,0.29479560000072524
silence,True,0.25842089999969176
silence,False,0.3997457000004943
silence,True,0.35964720000083616
silence,False,0.4650225000004866
silence,True,0.3737319000010757
silence,True,0.3501474000004237
silence,True,0.15192729999944274
silence,True,0.2981278000006569
silence,True,0.23002040000028504
silence,True,0.27683149999938905
silence,True,0.22514410000076168
silence,True,0.20822989999942365
silence,False,0.35099540000010165
silence,False,0.2970578999993449
silence,True,0.3888323999999557
silence,True,0.3965188000001945
silence,True,0.2284873999997217
silence,True,0.3871448999998393
silence,True,0.411001500000566
silence,False,0.258094799999526
silence,False,0.3674365999995644
silence,True,0.00842670000020007
silence,True,0.2562675000008312
silence,True,0.3517284000008658
silence,False,0.3938428000001295
silence,True,0.30575940000017
silence,True,0.364324399999532
silence,True,0.261863199999425
silence,True,0.17880719999993744
silence,False,0.17962359999910404
silence,True,0.3404977999998664
silence,True,0.2226121999992756
silence,True,0.2692542000004323
silence,True,0.1860190000006696
silence,True,0.26613910000014585
silence,True,0.2470993999995699
silence,True,0.3248702999990201
silence,False,0.35149810000075377
silence,True,0.23345700000027134
silence,True,0.18410230000154115
silence,True,0.29671280000002304
silence,True,0.2285580999996455
