condition,cueValid,rt
lofi,False,0.4529106999998476
lofi,True,0.2656788000003871
lofi,True,0.32695899999998806
lofi,False,0.3212949999997363
lofi,True,0.23588849999941885
lofi,True,0.3457856999993965
lofi,True,0.2433947999998054
lofi,True,0.2574531999998726
lofi,True,0.3027426000007836
lofi,False,0.31406620000052504
lofi,True,0.27688080000007176
lofi,True,0.3377822000002197
lofi,True,0.2514632000002166
lofi,True,0.28142230000048585
lofi,True,1.7033114000005298
lofi,False,0.31876760000159265
lofi,True,0.2503353000010975
lofi,True,0.33144630000060715
lofi,True,0.2938440999987506
lofi,True,0.35384069999963685
lofi,False,0.5067373999991105
lofi,True,0.3338880999999674
lofi,True,0.3440874999996595
lofi,False,0.4179615000011836
lofi,True,0.3240557999997691
lofi,True,0.2709642999998323
lofi,True,0.3632231000010506
lofi,False,0.35670659999959753
lofi,True,0.42959049999990384
lofi,True,0.25974979999955394
lofi,True,0.2250554000002012
lofi,False,0.3674745999996958
lofi,False,0.37661819999993895
lofi,True,0.2570114999998623
lofi,True,0.33446059999914723
lofi,True,0.3606571000000258
lofi,True,0.32209340000008524
lofi,True,0.31654799999887473
lofi,True,0.2795014000002993
lofi,True,0.3401298000007955
lofi,True,0.2858414000002085
lofi,False,0.3619245999998384
lofi,False,0.3388023000006797
lofi,True,0.26870939999935217
lofi,True,0.3139057999997021
lofi,True,0.3572433000008459
lofi,True,0.3981625000014901
lofi,True,0.34169850000034785
lofi,False,0.2399987999997393
lofi,False,0.317618199998833
lofi,True,0.248762600000191
lofi,True,0.24690799999916635
lofi,True,0.2606649999997899
lofi,True,0.3062226000001829
lofi,True,0.2691567000001669
lofi,False,0.2498422999997274
lofi,False,0.3593139999993582
lofi,True,0.2408240000004298
lofi,True,0.014622999999119203
lofi,True,0.27831789999981993
lofi,True,0.11480759999903968
lofi,True,0.4863871999987168
lofi,True,0.3136754999995901
lofi,False,0.30901689999882365
lofi,True,0.3843759000010323
lofi,True,0.488988099999915
lofi,False,0.4121334999999817
lofi,True,0.2592848999993293
lofi,True,0.33665339999970456
lofi,True,0.2824778999984119
lofi,False,0.34276970000064466
lofi,True,0.656954099998984
lofi,True,0.2375350999991497
lofi,False,0.3634529999999359
lofi,True,0.2283634999985225
lofi,True,0.22693620000063675
lofi,True,0.32166159999906085
lofi,True,0.3002548000004026
lofi,True,0.2801325999989785
lofi,True,0.2447128000003431
lofi,True,0.22602680000090916
lofi,True,0.03312580000056187
lofi,False,0.3251404000002367
lofi,True,0.33585279999897466
