targetX,cueOri,congr,corrAns,pin_cue,pin_target,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,posner_task.thisRepN,posner_task.thisTrialN,posner_task.thisN,posner_task.thisIndex,port_start_block.started,port_start_block.stopped,text_2.started,text_2.stopped,p_port.started,p_port.stopped,text.started,text.stopped,fixation_1.started,fixation_1.stopped,fixation_2.started,fixation_2.stopped,cue.started,cue.stopped,target.started,target.stopped,correct_key_resp.keys,correct_key_resp.corr,correct_key_resp.rt,correct_key_resp.started,correct_key_resp.stopped,early_resp.keys,early_resp.rt,early_resp.started,early_resp.stopped,trigger_cue.started,trigger_cue.stopped,trigger_target.started,trigger_target.stopped,break_text.started,break_text.stopped,end_port.started,end_port.stopped,participant,session,date,expName,psychopyVersion,frameRate,
-0.5,0,1,left,1,3,0,0,0,0,1,2,10,1,,,,,,,,,48.53851759999998,49.03815459999987,49.755242299999736,None,49.054752400000325,49.7383491999999,50.255062799999905,None,left,1,0.365731699999742,50.255062799999905,None,None,,49.054752400000325,50.23850829999992,0.5111099000005197,0.594287599999916,1.7114527000003363,1.7945890999999392,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,0,0,0,0,1,3,11,2,,,,,,,,,50.639686900000015,51.13891109999986,51.855683699999645,None,51.15563050000037,51.83911830000034,52.355749899999864,52.839378300000135,left,1,0.6174387999999453,52.355749899999864,None,None,,51.15563050000037,52.33945229999972,0.511171899999681,0.5943594000000303,1.7117038999995202,1.794640299999628,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,180,0,left,2,3,0,0,0,0,1,4,12,4,,,,,,,,,52.99040220000006,53.48961690000033,54.20649870000034,None,53.50611560000016,54.18979320000017,54.70655679999982,None,right,0,0.07425070000044798,54.70655679999982,None,None,,53.50611560000016,54.68983449999996,0.5112689999996292,0.5943129999996017,1.7114744999998948,1.7946954999997615,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,0,0,right,1,4,0,0,0,0,1,5,13,3,,,,,,,,,54.80751400000008,55.30667710000034,56.02364099999977,None,55.32329279999976,56.006798600000366,56.52367830000003,None,right,1,0.39316620000045077,56.52367830000003,None,None,,55.32329279999976,56.50710919999983,0.5109107999996922,0.5942758000001049,1.711322499999369,1.7949226000000635,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,0,0,0,0,1,6,14,0,,,,,,,,,56.94080049999957,57.44075840000005,58.15750130000015,None,57.45733719999953,58.14088280000033,58.65772870000001,None,left,1,0.33928389999982755,58.65772870000001,None,None,,57.45733719999953,58.64094079999995,0.5115032000003339,0.5946732000002157,1.7116721000002144,1.7950504000000365,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,0,0,0,0,1,7,15,6,,,,,,,,,59.025530900000376,59.524528300000384,60.24146000000019,None,59.54120609999973,60.2247226999998,60.74155140000039,None,right,1,0.30321290000028966,60.74155140000039,None,None,,59.54120609999973,60.72495119999985,0.5109652999999525,0.594409700000142,1.711335500000132,1.7948206000000937,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,180,0,left,2,3,0,0,0,0,2,0,16,4,,,,,,,,,61.075994900000296,61.5755723000002,62.29206390000036,None,61.592088200000035,62.275377599999956,62.79226920000019,None,left,1,0.3566281000003073,62.79226920000019,None,None,,61.592088200000035,62.775693200000205,0.511298600000373,0.5943508999998812,1.711412100000416,1.7948255000001154,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,0,0,right,1,4,0,0,0,0,2,1,17,3,,,,,,,,,63.17672270000003,63.676174100000026,64.3927690999999,None,63.692506700000195,64.37645710000015,64.89294419999987,None,right,1,0.35982400000011694,64.89294419999987,None,None,,63.692506700000195,64.87629459999971,0.5111176000000341,0.5942697999998927,1.7112309000003734,1.794618700000683,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,0,0,0,0,2,2,18,0,,,,,,,,,65.27738359999967,65.7766601000003,66.49351130000014,None,65.79319250000026,66.47685790000014,66.99363799999992,67.47716500000024,left,1,0.5871323999999731,66.99363799999992,None,None,,65.79319250000026,66.97688130000006,0.5110102999997252,0.5944091000001208,1.711202599999524,1.7946311999994577,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,0,0,0,0,2,3,19,2,,,,,,,,,67.61121360000016,68.11075439999968,68.82768120000037,None,68.12725010000031,68.81083250000029,69.32773530000031,None,left,1,0.4290312000002814,69.32773530000031,None,None,,68.12725010000031,69.3110300999997,0.5112052999993466,0.5943165999997291,1.7114670999999362,1.7946800999998231,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,0,0,0,0,2,4,20,6,,,,,,,,,69.77879699999994,70.27786839999953,70.9948760999996,None,70.29458400000021,70.97829739999997,71.49519820000023,None,right,1,0.2694903000001432,71.49519820000023,None,None,,70.29458400000021,71.47843610000018,0.5107224000003043,0.5943567000003895,1.7112625999998272,1.79441450000013,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,0,0,0,0,2,5,21,5,,,,,,,,,71.79605549999997,72.29535380000016,73.01204589999998,None,72.31187549999959,72.99572530000023,73.51223180000034,None,right,1,0.40439340000011725,73.51223180000034,None,None,,72.31187549999959,73.49566190000041,0.5109859999993205,0.5942935999992187,1.7112780999996176,1.7946689999998853,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,0,0,0,0,2,6,22,1,,,,,,,,,73.94647199999963,74.4459981,75.16270720000011,None,74.46247579999999,75.1462504000001,75.66285799999969,None,left,1,0.3419136000002254,75.66285799999969,None,None,,74.46247579999999,75.64625309999974,0.510935199999949,0.5943665999993755,1.711176699999669,1.794775800000025,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,0,0,0,0,2,7,23,7,,,,,,,,,76.03065359999982,76.5300027000003,77.2468472999999,None,76.54663520000031,77.23008320000008,77.74685930000032,None,right,1,0.29798179999943386,77.74685930000032,None,None,,76.54663520000031,77.73053350000009,0.511160000000018,0.594290699999874,1.7116786999995384,1.7946983000001637,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,180,0,left,2,3,0,0,0,0,3,0,24,4,,,,,,,,,78.0650211000002,78.56374520000008,79.28073510000013,None,78.58056920000035,79.26410250000026,79.78095870000016,80.26441489999979,left,1,0.49575170000025537,79.78095870000016,None,None,,78.58056920000035,79.76425800000015,0.5107348999999886,0.594180599999163,1.7112499999993815,1.7946774999991248,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,0,0,0,0,3,1,25,7,,,,,,,,,80.29809959999966,80.79797559999952,81.51478570000017,None,80.81450330000007,81.49819310000021,82.01491869999973,None,right,1,0.23775219999970432,82.01491869999973,None,None,,80.81450330000007,81.99834529999953,0.5116606000001411,0.5951277000003756,1.7120068000003812,1.7953090999999404,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,0,0,0,0,3,2,26,2,,,,,,,,,82.28192820000004,82.78169880000041,83.49880699999994,None,82.79859620000025,83.48199690000001,83.99900470000011,None,left,1,0.31768409999949654,83.99900470000011,None,None,,82.79859620000025,83.98214269999971,0.5114512999998624,0.5953070999994452,1.7118844999995417,1.7956422999995993,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,0,0,0,0,3,3,27,6,,,,,,,,,84.33349759999965,84.83237879999979,85.54952839999987,None,84.84913990000041,85.53271419999965,86.04959150000013,None,right,1,0.3392725999992763,86.04959150000013,None,None,,84.84913990000041,86.03275659999963,0.5107760000000781,0.5942352000001847,1.7111392000006163,1.7945609000007607,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,0,0,0,0,3,4,28,0,,,,,,,,,86.4171680999998,86.9164751999997,87.63326489999963,None,86.93315520000033,87.61660690000008,88.13337479999973,None,left,1,0.31933740000022226,88.13337479999973,None,None,,86.93315520000033,88.11693939999986,0.5109459999994215,0.594395799999802,1.7114002999996956,1.7946904000000359,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,0,0,right,1,4,0,0,0,0,3,5,29,3,,,,,,,,,88.4844948,88.98358439999993,89.70072549999986,None,89.00034640000013,89.68390040000031,90.20105380000041,None,right,1,0.4275803000000451,90.20105380000041,None,None,,89.00034640000013,90.18404869999995,0.5107803000000786,0.5944510999997874,1.7112266000003729,1.7951781000001574,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,0,0,0,0,3,6,30,1,,,,,,,,,90.65162020000025,91.15112640000007,91.8681305,None,91.16780860000017,91.85137899999972,92.36816550000003,None,left,1,0.34076379999987694,92.36816550000003,None,None,,91.16780860000017,92.35131809999984,0.5111888000001272,0.5945206999995207,1.7113686000002417,1.7949715999993714,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,0,0,0,0,3,7,31,5,,,,,,,,,92.73525460000019,93.23523579999983,93.95191880000039,None,93.2517041000001,93.93541519999962,94.45207310000023,None,right,1,0.35263539999959903,94.45207310000023,None,None,,93.2517041000001,94.43556160000026,0.5119101000000228,0.5953173999996579,1.7122169999993275,1.7956233999993856,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,0,0,0,0,4,0,32,0,,,,,,,,,94.83652429999984,95.33581210000011,96.05258930000036,None,95.35243960000025,96.03590069999973,96.55266329999995,None,left,1,0.2681360999995377,96.55266329999995,None,None,,95.35243960000025,96.53613719999976,0.511126499999591,0.5945290999998178,1.7114268999994238,1.7947845999997298,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,0,0,0,0,4,1,33,1,,,,,,,,,96.837219,97.33645340000021,98.0531076999996,None,97.35296610000023,98.03654300000017,98.55326129999958,None,left,1,0.41155590000016673,98.55326129999958,None,None,,97.35296610000023,98.53672509999979,0.511085500000263,0.5944429000001037,1.7113406999997096,1.794779699999708,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,0,0,0,0,4,2,34,7,,,,,,,,,98.98776629999975,99.48695179999959,100.20383829999992,None,99.50377159999971,100.18718780000017,100.70398320000004,None,right,1,0.30870599999980186,100.70398320000004,None,None,,99.50377159999971,100.68741469999986,0.5109607000003962,0.5945258000001559,1.7113995999998224,1.7946829000002253,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,0,0,right,1,4,0,0,0,0,4,3,35,3,,,,,,,,,101.03831999999966,101.5377013999996,102.2544054,None,101.55420359999971,102.23793469999964,102.75481000000036,None,right,1,0.4337874999991982,102.75481000000036,None,None,,101.55420359999971,102.73820940000041,0.5110812000002625,0.594596900000397,1.7115703999998004,1.7951395000000048,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,0,0,0,0,4,4,36,5,,,,,,,,,103.20602940000026,103.70519969999987,104.42180089999965,None,103.72158299999955,104.40511669999978,104.92192410000007,None,right,1,0.3068961999997555,104.92192410000007,None,None,,103.72158299999955,104.9054973000002,0.5112294000000475,0.5944088999995074,1.7115302000001975,1.7946807999996963,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,0,0,0,0,4,5,37,6,,,,,,,,,105.25589260000015,105.75579560000006,106.47240640000018,None,105.77217660000042,106.45592109999961,106.97257569999965,None,right,1,0.35214319999977306,106.97257569999965,None,None,,105.77217660000042,106.95612720000008,0.5118909000002532,0.5953088999995089,1.7122004000002562,1.79537689999961,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,0,0,0,0,4,6,38,2,,,,,,,,,107.34050829999978,107.83976460000031,108.55656780000027,None,107.8564096,108.53986150000037,109.05677130000004,None,left,1,0.2999595999999656,109.05677130000004,None,None,,107.8564096,109.04008049999993,0.5112935000006473,0.5944202999999106,1.711597299999994,1.794721400000526,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,180,0,left,2,3,0,0,0,0,4,7,39,4,,,,,,,,,109.3745955000004,109.87355639999987,110.59059069999967,None,109.8904308000001,110.57371669999975,111.09059330000036,None,left,1,0.39422169999943435,111.09059330000036,None,None,,109.8904308000001,111.07384100000036,0.5109088999997766,0.5942650999995749,1.7111739000001762,1.7947770000000673,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,0,0,0,0,5,0,40,0,,,,,,,,,111.50820440000007,112.0077025999999,112.72442030000002,None,112.02426819999982,112.7077333999996,113.22460390000015,113.70811099999992,left,1,0.5080421000002389,113.22460390000015,None,None,,112.02426819999982,113.2079561999999,0.5111735000000408,0.5943519000002198,1.7114062999999078,1.7948010999998587,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,0,0,0,0,5,1,41,5,,,,,,,,,113.75899930000014,114.25829559999966,114.97519929999999,None,114.27495079999971,114.95859070000006,115.47538859999986,None,right,1,0.3054032999998526,115.47538859999986,None,None,,114.27495079999971,115.45873099999972,0.5109882999995534,0.5941728999996485,1.7114072000003944,1.7946173999998791,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,0,0,0,0,5,2,42,6,,,,,,,,,115.8095199999998,116.30883360000007,117.02596670000003,None,116.32560509999985,117.0090624000004,117.52586729999985,118.00936869999987,right,1,0.4949714000003951,117.52586729999985,None,None,,116.32560509999985,117.50940710000032,0.5111032000004343,0.5945155999997951,1.7116491000006135,1.7948403000000326,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,0,0,0,0,5,3,43,7,,,,,,,,,118.04374310000003,118.54314499999964,119.26000279999971,None,118.55964239999957,119.24298129999988,119.75985649999984,None,right,1,0.33280139999988023,119.75985649999984,None,None,,118.55964239999957,119.74318849999963,0.5111815999998726,0.5944822999999815,1.7112062999995032,1.7947899999999208,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,0,0,0,0,5,4,44,2,,,,,,,,,120.11077130000012,120.6104551999997,121.32720739999968,None,120.62686159999976,121.3104473000003,121.8274263000003,None,left,1,0.30531489999975747,121.8274263000003,None,None,,120.62686159999976,121.81058740000026,0.5114548000001378,0.5944776000005731,1.7115739999999278,1.7950380000002042,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,0,0,right,1,4,0,0,0,0,5,5,45,3,,,,,,,,,122.16141520000019,122.66083249999974,123.37770749999981,None,122.67758119999962,123.36126969999987,123.87790010000026,None,right,1,0.32674889999998413,123.87790010000026,None,None,,122.67758119999962,123.8612579999999,0.5110238999996,0.5943306999997731,1.711442399999214,1.7949181999993016,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,180,0,left,2,3,0,0,0,0,5,6,46,4,,,,,,,,,124.22891230000005,124.72817399999985,125.44513209999968,None,124.74494279999999,125.42844700000023,125.94519109999965,126.42881870000019,left,1,0.47545069999978296,125.94519109999965,None,None,,124.74494279999999,125.92865650000022,0.5109539999994013,0.5942175000000134,1.7114128999992317,1.7945731999998316,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,0,0,0,0,5,7,47,1,,,,,,,,,126.44561429999976,126.94549329999973,127.66230429999996,None,126.96216079999977,127.64580289999958,128.16248639999958,128.64616240000032,left,1,0.6420596999996633,128.16248639999958,None,None,,126.96216079999977,128.1459090999997,0.5110549999999421,0.5945809999993799,1.7114756999999372,1.7950237999993988,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,180,0,left,2,3,0,0,0,0,6,0,48,4,,,,,,,,,128.83043559999987,129.3296633,130.04653289999987,None,129.34630279999965,130.03000510000038,130.54652600000009,None,right,0,0.10616549999940617,130.54652600000009,None,None,,129.34630279999965,130.53005339999982,0.5111392999997406,0.5942768999993859,1.7115138999997725,1.794799299999795,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,0,0,0,0,6,1,49,1,,,,,,,,,130.68073769999955,131.18026509999981,131.89709010000024,None,131.19678959999965,131.88039690000005,132.39725480000016,None,left,1,0.38347200000043813,132.39725480000016,None,None,,131.19678959999965,132.38065920000008,0.5112670000007711,0.5944735000002765,1.7116462000003594,1.794849200000499,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,0,0,0,0,6,2,50,0,,,,,,,,,132.79789809999966,133.29763410000032,134.01436279999962,None,133.31407359999957,133.99759600000016,134.51462710000033,134.9981071000002,left,1,0.49000270000033197,134.51462710000033,None,None,,133.31407359999957,134.4978326999999,0.5113725999999588,0.5944595999999365,1.711554999999862,1.7948913000000175,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,0,0,right,1,4,0,0,0,0,6,3,51,3,,,,,,,,,135.0320271999999,135.53149810000014,136.24838230000023,None,135.54821189999984,136.23167600000033,136.74866589999965,None,right,1,0.25605539999924076,136.74866589999965,None,None,,135.54821189999984,136.73193840000022,0.5114781999991465,0.5949457999995502,1.7119012999992265,1.7954823000000033,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,0,0,0,0,6,4,52,7,,,,,,,,,137.03287189999992,137.5320797000004,138.24917470000037,None,137.54887390000022,138.23234179999963,138.74922369999967,None,right,1,0.3275631999995312,138.74922369999967,None,None,,137.54887390000022,138.7324933,0.5109471999994639,0.5944743999998536,1.7113461999997526,1.7947634000001926,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,0,0,0,0,6,5,53,6,,,,,,,,,139.10041619999993,139.59956950000014,140.31639170000017,None,139.61619020000035,140.29968499999995,140.81658960000004,None,right,1,0.35611149999931513,140.81658960000004,None,None,,139.61619020000035,140.7997895999997,0.5110513999998147,0.5942190999994637,1.7112517999994452,1.7944792999996935,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,0,0,0,0,6,6,54,5,,,,,,,,,141.20076429999972,141.7000707999996,142.4171606,None,141.7168982000003,142.40054020000025,142.91744740000013,None,right,1,0.32719580000048154,142.91744740000013,None,None,,141.7168982000003,142.9007789999996,0.5109883000004629,0.5943144000002576,1.71168790000047,1.7946153000002596,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,0,0,0,0,6,7,55,2,,,,,,,,,143.26808700000038,143.76731649999965,144.4841133,None,143.78411200000028,144.46777519999978,144.98426910000035,None,left,1,0.3564199999991615,144.98426910000035,None,None,,143.78411200000028,144.96790359999977,0.5109081999999034,0.5943022999999812,1.711475999999493,1.7948390999999901,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,0,0,0,0,7,0,56,5,,,,,,,,,145.3686703000003,145.8681243000001,146.58498700000018,None,145.8847421999999,146.5682284000004,147.0851021999997,None,right,1,0.28745530000014696,147.0851021999997,None,None,,145.8847421999999,147.06843029999982,0.5108835999999428,0.5941246000002138,1.711173300000155,1.7944777000002432,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,0,0,0,0,7,1,57,2,,,,,,,,,147.40220539999973,147.90208100000018,148.61893450000025,None,147.91869179999958,148.6020884999998,149.1191534999998,None,left,1,0.30135669999981474,149.1191534999998,None,None,,147.91869179999958,149.1022525999997,0.5114211000000068,0.5948388999995586,1.711594000000332,1.7952421999998478,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,0,0,0,0,7,2,58,1,,,,,,,,,149.43694380000034,149.93598079999992,150.65275719999954,None,149.95247089999975,150.63630300000023,151.15283329999966,None,left,1,0.3476467999998931,151.15283329999966,None,None,,149.95247089999975,151.13626190000014,0.5109650000003967,0.5944596999997884,1.7112388000005012,1.7947892000001957,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,0,0,0,0,7,3,59,6,,,,,,,,,151.52053669999987,152.02009590000034,152.7367561000001,None,152.0366280999997,152.72027869999965,153.23703599999953,None,right,1,0.31189329999961046,153.23703599999953,None,None,,152.0366280999997,153.22032659999968,0.5111431999994238,0.5943270999996457,1.71136370000022,1.794604900000195,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,0,0,0,0,7,4,60,0,,,,,,,,,153.57133729999987,154.07064280000031,154.78763660000004,None,154.08725640000011,154.77075309999964,155.2875194999997,None,left,1,0.269002900000487,155.2875194999997,None,None,,154.08725640000011,155.27112320000015,0.511005300000761,0.5943509000007907,1.7114645000001474,1.79459610000049,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,0,0,right,1,4,0,0,0,0,7,5,61,3,,,,,,,,,155.58829739999965,156.08787490000032,156.80479110000033,None,156.10460520000015,156.78812500000004,157.30487259999973,None,right,1,0.3078820999999152,157.30487259999973,None,None,,156.10460520000015,157.2882394999997,0.510941599999569,0.5941816999993534,1.711285599999428,1.794494400000076,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
