targetX,cueOri,congr,corrAns,pin_cue,pin_target,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,posner_task.thisRepN,posner_task.thisTrialN,posner_task.thisN,posner_task.thisIndex,port_start_block.started,port_start_block.stopped,text_2.started,text_2.stopped,p_port.started,p_port.stopped,text.started,text.stopped,fixation_1.started,fixation_1.stopped,fixation_2.started,fixation_2.stopped,cue.started,cue.stopped,target.started,target.stopped,correct_key_resp.keys,correct_key_resp.corr,correct_key_resp.started,correct_key_resp.stopped,early_resp.keys,early_resp.started,early_resp.stopped,trigger_cue.started,trigger_cue.stopped,trigger_target.started,trigger_target.stopped,correct_key_resp.rt,break_text.started,break_text.stopped,end_port.started,end_port.stopped,participant,session,date,expName,psychopyVersion,frameRate,
-0.5,0,1,left,1,3,0,0,0,0,7,3,59,1,,,,,,,,,148.75487759999987,149.2547585000002,149.97232190000022,None,149.27123429999983,149.9555495999998,150.4730242999999,None,left,1,150.4730242999999,None,None,149.27123429999983,150.4562861999998,0.5114074999996774,0.5946366999996826,1.7129187999998976,1.79623969999966,0.3252386999997725,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,180,0,left,2,3,0,0,0,0,7,4,60,4,,,,,,,,,150.8242792000001,151.3241936999998,152.0417083000002,None,151.34071380000023,152.02516550000018,152.54252869999982,None,left,1,152.54252869999982,None,None,151.34071380000023,152.52570800000012,0.5113882000000558,0.5945615000000544,1.7128904000001057,1.7961899000001722,0.38383569999996325,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,0,0,0,0,7,5,61,6,,,,,,,,,152.94398499999988,153.44375059999993,154.16145700000015,None,153.4604347999998,154.14483120000023,154.66208830000005,None,right,1,154.66208830000005,None,None,153.4604347999998,154.64528659999996,0.5110835000000407,0.5943871999998009,1.7126066999999239,1.7959451000001536,0.344050199999856,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,0,0,0,0,7,6,62,5,,,,,,,,,155.03018350000002,155.52981799999998,156.2475973999999,None,155.54661029999988,156.23078339999984,156.74811940000018,None,right,1,156.74811940000018,None,None,155.54661029999988,156.73152389999996,0.5113827999998648,0.5947885999999016,1.7130753999999797,1.7965807000000495,0.3700521000000663,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,0,0,0,0,7,7,63,2,,,,,,,,,157.14929829999983,157.6493730000002,158.36724830000003,None,157.66635129999986,158.35047399999985,158.8678261,None,left,1,158.8678261,None,None,157.66635129999986,158.85143500000004,0.5113621999998941,0.5947455999998965,1.713386200000059,1.7965923000001567,0.2984040000001187,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,0,0,0,0,8,0,64,5,,,,,,,,,159.18545350000022,159.68578230000003,160.40353800000003,None,159.70237110000016,160.38659469999993,160.90388970000004,None,right,1,160.90388970000004,None,None,159.70237110000016,160.88709319999998,0.5118702999998277,0.5949743000001035,1.7131696999999804,1.7966566000000057,0.2942729999999756,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,0,0,0,0,8,1,65,6,,,,,,,,,161.2219839999998,161.7216480000002,162.43954170000006,None,161.73835850000023,162.4227747,162.94057890000022,None,right,1,162.94057890000022,None,None,161.73835850000023,162.9234366999999,0.5112910999996529,0.5949044999997568,1.713059499999872,1.7964969999998175,0.33766190000005736,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,0,0,right,1,4,0,0,0,0,8,2,66,3,,,,,,,,,163.30771120000009,163.80784270000004,164.52559669999982,None,163.82482299999992,164.50879290000012,165.02632200000016,None,right,1,165.02632200000016,None,None,163.82482299999992,165.0094598999999,0.5114839000002576,0.5949048000002222,1.7130873999999494,1.796712700000171,0.36391150000008565,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,0,0,0,0,8,3,67,2,,,,,,,,,165.4109999000002,165.91087430000016,166.62844489999998,None,165.92754030000015,166.61173559999997,167.12910049999982,None,left,1,167.12910049999982,None,None,165.92754030000015,167.1126162999999,0.5114475000000311,0.5949740999999449,1.71316059999981,1.7963832000000366,0.3571735999998964,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,180,0,left,2,3,0,0,0,0,8,4,68,4,,,,,,,,,167.51359570000022,168.0137837000002,168.7312823000002,None,168.03030900000022,168.7146886999999,169.23224329999994,None,left,1,169.23224329999994,None,None,168.03030900000022,169.2153629999998,0.511390399999982,0.5946917000001122,1.7129618000003575,1.7962790999999925,0.36603900000000067,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,0,0,0,0,8,5,69,1,,,,,,,,,169.61668680000002,170.1167691999999,170.83421709999993,None,170.1334078,170.81770430000006,171.33472140000003,None,left,1,171.33472140000003,None,None,170.1334078,171.31833039999992,0.51177830000006,0.5950004999999692,1.7133152000001246,1.7968111999998655,0.3753799999999501,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,0,0,0,0,8,6,70,0,,,,,,,,,171.73613000000023,172.2362545000001,172.95361559999992,None,172.25306610000007,172.93712379999988,173.45456270000022,None,left,1,173.45456270000022,None,None,172.25306610000007,173.4380540000002,0.5117912000000615,0.5950446000001648,1.713576500000272,1.7968598000002203,0.41564870000001974,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,0,0,0,0,8,7,71,7,,,,,,,,,173.88918030000013,174.38898609999978,175.10679699999991,None,174.40596959999993,175.0900262,175.6074136000002,None,right,1,175.6074136000002,None,None,174.40596959999993,175.59060090000003,0.5110989000004338,0.5948166000002857,1.7126910000001772,1.7961703000000853,0.3426737999998295,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,180,0,left,2,3,0,0,0,0,9,0,72,4,,,,,,,,,175.97517639999978,176.4753943999999,177.19293210000023,None,176.49226420000014,177.17631540000002,177.69394580000017,None,left,1,177.69394580000017,None,None,176.49226420000014,177.67706289999978,0.5116284999999152,0.5948714000001019,1.7132845000000998,1.7965776999999434,0.40024540000013076,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,0,0,0,0,9,1,73,6,,,,,,,,,178.11185479999995,178.61179440000024,179.3291204000002,None,178.62820629999987,179.31253079999988,179.82994129999997,None,right,1,179.82994129999997,None,None,178.62820629999987,179.8132300000002,0.5116806000000906,0.5951316000000588,1.7130981000000247,1.796496599999955,0.37611310000011144,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,0,0,0,0,9,2,74,2,,,,,,,,,180.23136590000013,180.73104899999998,181.4486664000001,None,180.74769560000004,181.43227690000003,181.9494196999999,None,left,1,181.9494196999999,None,None,180.74769560000004,181.93295790000002,0.5114287000001241,0.5949344000000565,1.7133119999998598,1.7966065999999046,0.3366128000002391,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,0,0,0,0,9,3,75,5,,,,,,,,,182.3172316,182.8174623,183.5351168000002,None,182.83436110000002,183.5182405999999,184.03593150000006,None,right,1,184.03593150000006,None,None,182.83436110000002,184.01894810000022,0.5116025999996054,0.5951333999996677,1.713075199999821,1.796553899999708,0.314209000000119,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,0,0,right,1,4,0,0,0,0,9,4,76,3,,,,,,,,,184.37042380000003,184.8700742000001,185.58773810000002,None,184.88695580000012,185.5711892999998,186.08838479999986,None,right,1,186.08838479999986,None,None,184.88695580000012,186.0717970999999,0.5110342000002674,0.5947439000001395,1.7127371999999923,1.7963041000002704,0.357840699999997,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,0,0,0,0,9,5,77,7,,,,,,,,,186.47354459999997,186.9731898,187.69073609999987,None,186.9895633000001,187.67387120000012,188.19163369999978,None,right,1,188.19163369999978,None,None,186.9895633000001,188.17484409999997,0.5116004999999859,0.595084599999609,1.713225599999987,1.7964988999997331,0.31839669999999387,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,0,0,0,0,9,6,78,0,,,,,,,,,188.52584819999993,189.02593380000008,189.7437992,None,189.04263870000023,189.72699009999997,190.24438229999987,None,left,1,190.24438229999987,None,None,189.04263870000023,190.22753760000023,0.5117267000000538,0.5950680999999349,1.7133162000000084,1.7967221999997491,0.3137208000002829,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,0,0,0,0,9,7,79,1,,,,,,,,,190.57890940000016,191.07861869999988,191.79637880000018,None,191.09546180000007,191.7796186999999,192.29705580000018,None,left,1,192.29705580000018,None,None,191.09546180000007,192.28027139999995,0.5111151999999493,0.5947754000003442,1.712742800000342,1.7963503999999375,0.46898190000001705,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,0,0,0,0,10,0,80,2,,,,,,,,,192.78184349999992,193.28187770000022,193.99920250000014,None,193.29836879999993,193.98278530000016,194.50009219999993,192.78184349999992,left,1,194.50009219999993,None,None,193.29836879999993,194.48357140000007,0.5117570000002161,0.5950582000000395,1.7134326000000328,1.7967280000002575,0.32989339999994627,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,0,0,0,0,10,1,81,0,,,,,,,,,194.85156740000002,195.35164970000005,196.06884390000005,None,195.36795250000023,196.05235760000005,196.56942449999997,None,left,1,196.56942449999997,None,None,195.36795250000023,196.55302819999997,0.5118367999998554,0.5949704999998175,1.7132076000002598,1.7966055000001688,0.35664189999988594,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,0,0,0,0,10,2,82,7,,,,,,,,,196.95469809999986,197.45416430000023,198.17183840000007,None,197.47085759999982,198.15525079999998,198.67256129999987,None,right,1,198.67256129999987,None,None,197.47085759999982,198.6558868000002,0.51116009999987,0.5945186999997532,1.712860399999954,1.7961559000000307,0.36560380000037185,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,0,0,right,1,4,0,0,0,0,10,3,83,3,,,,,,,,,199.05744839999988,199.55708929999992,200.27476720000004,None,199.5736892,200.25797030000012,200.77547510000022,None,right,1,200.77547510000022,None,None,199.5736892,200.7586809999998,0.511381899999833,0.5947618000000148,1.7129581999997754,1.796361899999738,0.40665519999993194,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,0,0,0,0,10,4,84,6,,,,,,,,,201.20971169999984,201.71001109999997,202.42759830000023,None,201.72677890000023,202.41086200000018,202.92835409999998,None,right,1,202.92835409999998,None,None,201.72677890000023,202.9116272000001,0.5119033999999374,0.5952910000000884,1.713490499999807,1.7969374999997854,0.33374030000004495,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,180,0,left,2,3,0,0,0,0,10,5,85,4,,,,,,,,,203.27929159999985,203.77933170000006,204.4970271000002,None,203.79641600000014,204.48052589999998,204.9975998,None,left,1,204.9975998,None,None,203.79641600000014,204.98113869999997,0.5114331999998285,0.5953113000000485,1.713222599999881,1.796773999999914,0.3286222000001544,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,0,0,0,0,10,6,86,1,,,,,,,,,205.34932329999992,205.84889780000003,206.56687120000015,None,205.86585999999988,206.5500259999999,207.06740309999986,None,left,1,207.06740309999986,None,None,205.86585999999988,207.05081969999992,0.5112856000000647,0.5949414000001525,1.7134750000000167,1.796381200000269,0.2907158999996682,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,0,0,0,0,10,7,87,5,,,,,,,,,207.38503570000012,207.88520359999984,208.60288720000017,None,207.90203380000003,208.58608370000002,209.10343250000005,None,right,1,209.10343250000005,None,None,207.90203380000003,209.08681089999982,0.5116667000002053,0.5950763000000734,1.7132526999998845,1.7966091000002962,0.2865357999999105,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.42177720000018,None,1.6599999980826396e-05,0.9959045000000515,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,1,0,1,0,0,0,0,1,1.1999999969702912e-05,0.09721709999985251,270.4382129999999,None,1.1500000255182385e-05,0.09765920000018014,272.54077069999994,None,272.81930950000014,273.3251186000002,274.02612550000003,None,273.34188300000005,274.02612550000003,274.52679960000023,None,left,1,274.52679960000023,None,None,273.34188300000005,274.52679960000023,0.5159757999999783,0.5995597000000998,1.700740400000086,1.8009024000002682,0.318890200000169,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,1,0,1,0,0,1,1,6,,,,,,,,,274.8622154999998,275.3614210999999,276.0786856,None,275.3777583000001,276.06226590000006,276.5794526999998,None,right,1,276.5794526999998,None,None,275.3777583000001,276.56301600000006,0.5110137000001487,0.5942420000001221,1.7125914000002922,1.7960532000001876,0.3941915999998855,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,1,0,1,0,0,2,2,2,,,,,,,,,276.99763759999996,277.4974433000002,278.21512140000004,None,277.5142390000001,278.1981730000002,278.7158184,None,left,1,278.7158184,None,None,277.5142390000001,278.69902839999986,0.5114379000001463,0.5948959000002105,1.7130019999999604,1.7965149000001475,0.3377910000003794,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,0,0,right,1,4,1,0,1,0,0,3,3,3,,,,,,,,,279.08356319999984,279.58350440000004,280.30141649999996,None,279.60041869999986,280.28473040000017,280.8022403,None,right,1,280.8022403,None,None,279.60041869999986,280.78541970000015,0.5113675000002331,0.5950462999999218,1.7132712000002357,1.7965401000001293,0.363375900000392,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,180,0,left,2,3,1,0,1,0,0,4,4,4,,,,,,,,,281.186729,281.6864660000001,282.4043373999998,None,281.7033196000002,282.38739510000005,282.90507449999996,None,left,1,282.90507449999996,None,None,281.7033196000002,282.88811269999997,0.5113361999997323,0.5949699999996483,1.7129633999998077,1.7965927000000192,0.4044862999999168,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,1,0,1,0,0,5,5,5,,,,,,,,,283.3397881000001,283.8396281,284.5573367000002,None,283.85627079999995,284.5405314999998,285.0576580000002,None,right,1,285.0576580000002,None,None,283.85627079999995,285.0414592000002,0.511492200000248,0.5948911000000408,1.7133237000002737,1.7963070000000698,0.3160475999998198,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,1,0,1,0,0,6,6,0,,,,,,,,,285.3924317000001,285.8923070000001,286.6100230000002,None,285.9089749999998,286.5933381,287.11098870000023,None,left,1,287.11098870000023,None,None,285.9089749999998,287.0940387999999,0.5112626999998611,0.5947332000000642,1.7129684999999881,1.7962787999999819,0.31056149999994886,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,1,0,1,0,0,7,7,7,,,,,,,,,287.44563130000006,287.9453011999999,288.66298730000017,None,287.9619951999998,288.6461408,289.1637294000002,None,right,1,289.1637294000002,None,None,287.9619951999998,289.1467096000001,0.5114568999997573,0.5946304999997665,1.712857399999848,1.7963199000000714,0.3059003000003031,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,1,0,1,0,1,0,8,7,,,,,,,,,289.4979137,289.99776280000015,290.7158236,None,290.0146699000002,290.6989582000001,291.2163903999999,None,right,1,291.2163903999999,None,None,290.0146699000002,291.1996100000001,0.5115289999998822,0.595324299999902,1.7133527999999387,1.7969837000000553,0.3171458000001621,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,1,0,1,0,1,1,9,2,,,,,,,,,291.5509487999998,292.0511015000002,292.76833380000016,None,292.0673055000002,292.7519833000001,293.26901240000007,None,left,1,293.26901240000007,None,None,292.0673055000002,293.25251930000013,0.5120479000001978,0.5951173000003109,1.7134522000001198,1.7968980000000556,0.2964180999997552,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,0,0,right,1,4,1,0,1,0,1,2,10,3,,,,,,,,,293.5869038000001,294.0869582,294.8046158000002,None,294.1037775,294.78783780000003,295.305429,None,right,1,295.305429,None,None,294.1037775,295.28844130000016,0.5116818000001331,0.5949846000003163,1.7131469000000834,1.7968969000003199,0.38799539999990884,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,1,0,1,0,1,3,11,6,,,,,,,,,295.7231201999998,296.2230755999999,296.9410544000002,None,296.2397452,296.92410040000004,297.4415171999999,None,right,1,297.4415171999999,None,None,296.2397452,297.42504150000013,0.5112716999997247,0.5949034000000211,1.7132108999999218,1.7964953000000605,0.3799493999999868,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,1,0,1,0,1,4,12,0,,,,,,,,,297.8429415999999,298.3427207999998,299.06053340000017,None,298.3593114,299.0436837000002,299.5611055999998,None,left,1,299.5611055999998,None,None,298.3593114,299.54452420000007,0.5112264999997933,0.5948168999998416,1.7130044999998972,1.7962695999999596,0.26038800000014817,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,180,0,left,2,3,1,0,1,0,1,5,13,4,,,,,,,,,299.8454820000002,300.3456124999998,301.06324270000005,None,300.3624450000002,301.04640870000003,301.56369399999994,None,left,1,301.56369399999994,None,None,300.3624450000002,301.5471831,0.5116568999997071,0.594910599999821,1.7132120999999643,1.7967697999997654,0.44985319999977946,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,1,0,1,0,1,6,14,5,,,,,,,,,302.0320716000001,302.53194299999996,303.24951150000015,None,302.5484652,303.23279490000004,303.75027409999984,None,right,1,303.75027409999984,None,None,302.5484652,303.73363359999985,0.5111815000000206,0.5944754000001922,1.712856500000271,1.7962341000002198,0.32734690000006594,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,1,0,1,0,1,7,15,1,,,,,,,,,304.10227380000015,304.60153579999997,305.3189940000002,None,304.6179608000002,305.30254650000006,305.81971620000013,None,left,1,305.81971620000013,None,None,304.6179608000002,305.80310439999994,0.5111376999998356,0.5944166999997833,1.712694399999691,1.7960764999997991,0.3377712999999858,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,180,0,left,2,3,1,0,1,0,2,0,16,4,,,,,,,,,306.1874035999999,306.6875417000001,307.4053170000002,None,306.7042851000001,307.38840260000006,307.90604829999984,None,left,1,307.90604829999984,None,None,306.7042851000001,307.8891598,0.511457099999916,0.5949404000002687,1.71305620000021,1.796744100000069,0.4274851000000126,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,1,0,1,0,2,1,17,5,,,,,,,,,308.35721049999984,308.8571022000001,309.5749842,None,308.8740407999999,309.55809850000014,310.0756839999999,None,right,1,310.0756839999999,None,None,308.8740407999999,310.0587627,0.5115147000001343,0.5951903999998649,1.7131562999998096,1.7967413999999735,0.35377939999989394,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,1,0,1,0,2,2,18,6,,,,,,,,,310.4598286999999,310.9601096000001,311.6778251999999,None,310.97693200000003,311.66121250000015,312.1784754,None,right,1,312.1784754,None,None,310.97693200000003,312.1619664,0.5118053999999574,0.5952666999996836,1.7136203000000023,1.7970167999997102,0.33102789999975357,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,0,0,right,1,4,1,0,1,0,2,3,19,3,,,,,,,,,312.5299546000001,313.0296561,313.7471356000001,None,313.04639050000014,313.73063279999997,314.24778879999985,None,right,1,314.24778879999985,None,None,313.04639050000014,314.23127410000006,0.5113035000003947,0.5948398000000452,1.7129022000003715,1.796469800000068,0.37373509999997623,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,1,0,1,0,2,4,20,1,,,,,,,,,314.64926319999995,315.14914069999986,315.8669221,None,315.16609500000004,315.85042310000017,316.36748579999994,None,left,1,316.36748579999994,None,None,315.16609500000004,316.3511241000001,0.5113304999999855,0.5948542000000998,1.7133005000000594,1.7966968000000634,0.3660266000001684,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,1,0,1,0,2,5,21,7,,,,,,,,,316.7519345999999,317.2521362000002,317.9697841000002,None,317.2686431000002,317.95315489999984,318.47054070000013,None,right,1,318.47054070000013,None,None,317.2686431000002,318.4539550999998,0.5121085999999195,0.5956132000001162,1.7139004000000568,1.797037100000125,0.32684889999973166,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,1,0,1,0,2,6,22,2,,,,,,,,,318.8220293999998,319.3216938999999,320.0392286000001,None,319.3383124000002,320.0225869000001,320.53990539999995,None,left,1,320.53990539999995,None,None,319.3383124000002,320.5233248999998,0.5114376999999877,0.5949094999996305,1.7130535999999665,1.7965368000000126,0.3695787999999993,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,1,0,1,0,2,7,23,0,,,,,,,,,320.9411134000002,321.4417008999999,322.1588780000002,None,321.4578526999999,322.1420758999998,322.6595099000001,None,left,1,322.6595099000001,None,None,321.4578526999999,322.6429358999999,0.5126874999996289,0.5957361999999193,1.7139054999997825,1.79725499999995,0.3298945999999887,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,1,0,1,0,3,0,24,6,,,,,,,,,323.0110728999998,323.51089409999986,324.22833790000004,None,323.52728609999986,324.2118787999998,324.72902010000007,None,right,1,324.72902010000007,None,None,323.52728609999986,324.71229570000014,0.511460199999874,0.5947031999999126,1.712848600000143,1.7964704999999412,0.30827720000024783,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,1,0,1,0,3,1,25,0,,,,,,,,,325.06312620000017,325.56362949999993,326.2813065999999,None,325.58013470000014,326.26446080000005,326.78200990000005,None,left,1,326.78200990000005,None,None,325.58013470000014,326.7652729000001,0.5121024999998554,0.5954024999996363,1.7137275999998565,1.796889199999896,0.2872973999997157,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,1,0,1,0,3,2,26,7,,,,,,,,,327.0993969000001,327.59969779999983,328.31726389999994,None,327.61643760000015,328.3007769999999,328.8180433000002,None,right,1,328.8180433000002,None,None,327.61643760000015,328.80131440000014,0.5113847000002352,0.5947753000000375,1.7129641000001357,1.7965859999999338,0.33127260000037495,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,0,0,right,1,4,1,0,1,0,3,3,27,3,,,,,,,,,329.1696216999999,329.6690752999998,330.3867309000002,None,329.6858493999998,330.37007700000004,330.8874651000001,None,right,1,330.8874651000001,None,None,329.6858493999998,330.87086739999995,0.5112853999999061,0.5949915999999575,1.713049200000114,1.7963982000001124,0.35784960000000865,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,1,0,1,0,3,4,28,1,,,,,,,,,331.2723093999998,331.7721882999999,332.48962280000023,None,331.7889131000002,332.4731541000001,332.99053719999984,None,left,1,332.99053719999984,None,None,331.7889131000002,332.97388850000016,0.5114214999998694,0.5945337999996809,1.7131042999999408,1.7962023999998564,0.33482820000017455,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,180,0,left,2,3,1,0,1,0,3,5,29,4,,,,,,,,,333.3415143000002,333.8416705999998,334.55918139999994,None,333.85814549999986,334.54259330000014,335.0597210000001,None,left,1,335.0597210000001,None,None,333.85814549999986,335.04300539999986,0.5115378999998939,0.5949891999998727,1.712862899999891,1.7965650999999525,0.39354370000000927,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,1,0,1,0,3,6,30,5,,,,,,,,,335.4777921,335.9778744,336.69573820000005,None,335.99458219999997,336.6789887,337.19614409999986,None,right,1,337.19614409999986,None,None,335.99458219999997,337.1793511000001,0.5117281000002549,0.5950349999998252,1.7131847000000562,1.796838000000207,0.33713540000007924,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,1,0,1,0,3,7,31,2,,,,,,,,,337.5638361000001,338.0641036000002,338.78178230000003,None,338.08079290000023,338.7649323999999,339.2823741000002,None,left,1,339.2823741000002,None,None,338.08079290000023,339.2657746,0.5116930999997749,0.5950588999999127,1.7133395999999266,1.7966291999996429,0.314917400000013,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,1,0,1,0,4,0,32,0,,,,,,,,,339.6169927000001,340.1167395000002,340.8345945000001,None,340.1336148999999,340.8177175999999,341.3354892000002,None,left,1,341.3354892000002,None,None,340.1336148999999,341.3184252000001,0.5114391000001888,0.5952197999999953,1.713106499999867,1.7967367000001104,0.35779619999993884,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,1,0,1,0,4,1,33,1,,,,,,,,,341.71995449999986,342.2196293000002,342.9376578000001,None,342.23649380000006,342.9208241000001,343.43826549999994,None,left,1,343.43826549999994,None,None,342.23649380000006,343.42151520000016,0.5112957000001188,0.5949216000003617,1.713161200000286,1.7967118000001392,0.3991022999998677,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,1,0,1,0,4,2,34,7,,,,,,,,,343.8561543999999,344.35608839999986,345.07359510000015,None,344.3727471000002,345.05705940000007,345.5743394000001,None,right,1,345.5743394000001,None,None,344.3727471000002,345.55762189999996,0.5115011999996568,0.5950975000000653,1.7130176000000574,1.7966050999998515,0.3108724999997321,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,0,0,right,1,4,1,0,1,0,4,3,35,3,,,,,,,,,345.90870780000023,346.40890500000023,347.12653739999996,None,346.42550070000016,347.109782,347.6271111000001,None,right,1,347.6271111000001,None,None,346.42550070000016,347.6105292000002,0.5115851999998995,0.5950807999997778,1.7131882999997288,1.7966939999996612,0.3221552999998494,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
