22.3800 	WARNING 	User requested fullscreen with size [600 600], but screen is actually [1920, 1080]. Using actual size
23.2111 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002B958CC89E8>, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002B958D8E208>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
23.2112 	EXP 	window1: recordFrameIntervals = False
23.3773 	EXP 	window1: recordFrameIntervals = True
23.5612 	EXP 	window1: recordFrameIntervals = False
23.6742 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Start', units='height', win=Window(...), wrapWidth=1)
23.6748 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='height', win=Window(...), wrapWidth=1)
23.6785 	EXP 	Created fixation_1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fixation_1', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='height', win=Window(...), wrapWidth=1)
23.6803 	EXP 	Created fixation_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fixation_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='height', win=Window(...), wrapWidth=1)
23.6944 	EXP 	Created cue = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='images/arrow-left.png', interpolate=True, mask=None, maskParams=None, name='cue', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([0.1, 0.1]), texRes=128, units='height', win=Window(...))
23.6963 	EXP 	Created target = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='images/circle_red.png', interpolate=True, mask=None, maskParams=None, name='target', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.15, 0.15]), texRes=128, units='height', win=Window(...))
23.7222 	EXP 	Created break_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='break_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Please take a 60 second break.', units='height', win=Window(...), wrapWidth=1)
23.7232 	EXP 	Created sequence: random, trialTypes=1, nReps=3, seed=None
23.9528 	EXP 	New trial (rep=0, index=0): None
24.9798 	EXP 	text_2: autoDraw = True
26.7487 	EXP 	text_2: autoDraw = False
26.8653 	EXP 	text: autoDraw = True
26.9666 	EXP 	Imported conditions.csv as conditions, 8 conditions, 6 params
26.9669 	EXP 	Created sequence: random, trialTypes=8, nReps=11, seed=None
27.1936 	EXP 	New trial (rep=0, index=0): OrderedDict([('targetX', 0.5), ('cueOri', 180), ('congr', 1), ('corrAns', 'right'), ('pin_cue', 2), ('pin_target', 4)])
27.2029 	EXP 	text: autoDraw = False
27.2029 	EXP 	cue: ori = 180.0
27.2029 	EXP 	target: pos = array([0.5, 0. ])
27.2029 	EXP 	fixation_1: autoDraw = True
27.7001 	EXP 	fixation_1: autoDraw = False
27.7169 	EXP 	cue: autoDraw = True
28.4010 	EXP 	cue: autoDraw = False
28.4178 	EXP 	fixation_2: autoDraw = True
28.9184 	EXP 	target: autoDraw = True
29.2760 	EXP 	New trial (rep=0, index=1): OrderedDict([('targetX', 0.5), ('cueOri', 180), ('congr', 1), ('corrAns', 'right'), ('pin_cue', 2), ('pin_target', 4)])
29.2791 	DATA 	Keypress: right
29.2877 	EXP 	fixation_1: autoDraw = False
29.2877 	EXP 	fixation_2: autoDraw = False
29.2877 	EXP 	cue: autoDraw = False
29.2877 	EXP 	target: autoDraw = False
29.2877 	EXP 	cue: ori = 180.0
29.2877 	EXP 	target: pos = array([0.5, 0. ])
29.2877 	EXP 	fixation_1: autoDraw = True
29.7860 	EXP 	fixation_1: autoDraw = False
29.8028 	EXP 	cue: autoDraw = True
30.4872 	EXP 	cue: autoDraw = False
30.5039 	EXP 	fixation_2: autoDraw = True
31.0046 	EXP 	target: autoDraw = True
31.3102 	EXP 	New trial (rep=0, index=2): OrderedDict([('targetX', -0.5), ('cueOri', 0), ('congr', 1), ('corrAns', 'left'), ('pin_cue', 1), ('pin_target', 3)])
31.3131 	DATA 	Keypress: right
31.3220 	EXP 	fixation_1: autoDraw = False
31.3220 	EXP 	fixation_2: autoDraw = False
31.3220 	EXP 	cue: autoDraw = False
31.3220 	EXP 	target: autoDraw = False
31.3220 	EXP 	cue: ori = 0.0
31.3220 	EXP 	target: pos = array([-0.5,  0. ])
31.3220 	EXP 	fixation_1: autoDraw = True
31.8222 	EXP 	fixation_1: autoDraw = False
31.8391 	EXP 	cue: autoDraw = True
32.5232 	EXP 	cue: autoDraw = False
32.5400 	EXP 	fixation_2: autoDraw = True
33.0407 	EXP 	target: autoDraw = True
33.3800 	EXP 	New trial (rep=0, index=3): OrderedDict([('targetX', -0.5), ('cueOri', 180), ('congr', 0), ('corrAns', 'left'), ('pin_cue', 2), ('pin_target', 3)])
33.3829 	DATA 	Keypress: left
33.3917 	EXP 	fixation_1: autoDraw = False
33.3917 	EXP 	fixation_2: autoDraw = False
33.3917 	EXP 	cue: autoDraw = False
33.3917 	EXP 	target: autoDraw = False
33.3917 	EXP 	cue: ori = 180.0
33.3917 	EXP 	target: pos = array([-0.5,  0. ])
33.3917 	EXP 	fixation_1: autoDraw = True
33.8918 	EXP 	fixation_1: autoDraw = False
33.9086 	EXP 	cue: autoDraw = True
34.5928 	EXP 	cue: autoDraw = False
34.6097 	EXP 	fixation_2: autoDraw = True
35.1105 	EXP 	target: autoDraw = True
35.4830 	EXP 	New trial (rep=0, index=4): OrderedDict([('targetX', -0.5), ('cueOri', 0), ('congr', 1), ('corrAns', 'left'), ('pin_cue', 1), ('pin_target', 3)])
35.4862 	DATA 	Keypress: left
35.4948 	EXP 	fixation_1: autoDraw = False
35.4948 	EXP 	fixation_2: autoDraw = False
35.4948 	EXP 	cue: autoDraw = False
35.4948 	EXP 	target: autoDraw = False
35.4948 	EXP 	cue: ori = 0.0
35.4948 	EXP 	target: pos = array([-0.5,  0. ])
35.4948 	EXP 	fixation_1: autoDraw = True
35.9947 	EXP 	fixation_1: autoDraw = False
36.0116 	EXP 	cue: autoDraw = True
36.6957 	EXP 	cue: autoDraw = False
36.7124 	EXP 	fixation_2: autoDraw = True
37.2132 	EXP 	target: autoDraw = True
37.6025 	EXP 	New trial (rep=0, index=5): OrderedDict([('targetX', 0.5), ('cueOri', 180), ('congr', 1), ('corrAns', 'right'), ('pin_cue', 2), ('pin_target', 4)])
37.6057 	DATA 	Keypress: left
37.6145 	EXP 	fixation_1: autoDraw = False
37.6145 	EXP 	fixation_2: autoDraw = False
37.6145 	EXP 	cue: autoDraw = False
37.6145 	EXP 	target: autoDraw = False
37.6145 	EXP 	cue: ori = 180.0
37.6145 	EXP 	target: pos = array([0.5, 0. ])
37.6145 	EXP 	fixation_1: autoDraw = True
38.1142 	EXP 	fixation_1: autoDraw = False
38.1311 	EXP 	cue: autoDraw = True
38.8152 	EXP 	cue: autoDraw = False
38.8319 	EXP 	fixation_2: autoDraw = True
39.3325 	EXP 	target: autoDraw = True
39.6384 	EXP 	New trial (rep=0, index=6): OrderedDict([('targetX', -0.5), ('cueOri', 0), ('congr', 1), ('corrAns', 'left'), ('pin_cue', 1), ('pin_target', 3)])
39.6414 	DATA 	Keypress: right
39.6502 	EXP 	fixation_1: autoDraw = False
39.6502 	EXP 	fixation_2: autoDraw = False
39.6502 	EXP 	cue: autoDraw = False
39.6502 	EXP 	target: autoDraw = False
39.6502 	EXP 	cue: ori = 0.0
39.6502 	EXP 	target: pos = array([-0.5,  0. ])
39.6502 	EXP 	fixation_1: autoDraw = True
40.1506 	EXP 	fixation_1: autoDraw = False
40.1670 	EXP 	cue: autoDraw = True
40.8514 	EXP 	cue: autoDraw = False
40.8682 	EXP 	fixation_2: autoDraw = True
41.3689 	EXP 	target: autoDraw = True
41.7085 	EXP 	New trial (rep=0, index=7): OrderedDict([('targetX', 0.5), ('cueOri', 0), ('congr', 0), ('corrAns', 'right'), ('pin_cue', 1), ('pin_target', 4)])
41.7115 	DATA 	Keypress: left
41.7202 	EXP 	fixation_1: autoDraw = False
41.7202 	EXP 	fixation_2: autoDraw = False
41.7202 	EXP 	cue: autoDraw = False
41.7202 	EXP 	target: autoDraw = False
41.7202 	EXP 	cue: ori = 0.0
41.7202 	EXP 	target: pos = array([0.5, 0. ])
41.7202 	EXP 	fixation_1: autoDraw = True
42.2202 	EXP 	fixation_1: autoDraw = False
42.2367 	EXP 	cue: autoDraw = True
42.9209 	EXP 	cue: autoDraw = False
42.9377 	EXP 	fixation_2: autoDraw = True
43.4384 	EXP 	target: autoDraw = True
43.7776 	EXP 	New trial (rep=1, index=0): OrderedDict([('targetX', -0.5), ('cueOri', 0), ('congr', 1), ('corrAns', 'left'), ('pin_cue', 1), ('pin_target', 3)])
43.7805 	DATA 	Keypress: right
43.7894 	EXP 	fixation_1: autoDraw = False
43.7894 	EXP 	fixation_2: autoDraw = False
43.7894 	EXP 	cue: autoDraw = False
43.7894 	EXP 	target: autoDraw = False
43.7894 	EXP 	cue: ori = 0.0
43.7894 	EXP 	target: pos = array([-0.5,  0. ])
43.7894 	EXP 	fixation_1: autoDraw = True
44.2895 	EXP 	fixation_1: autoDraw = False
44.3069 	EXP 	cue: autoDraw = True
44.9906 	EXP 	cue: autoDraw = False
45.0073 	EXP 	fixation_2: autoDraw = True
45.5078 	EXP 	target: autoDraw = True
45.8642 	EXP 	New trial (rep=1, index=1): OrderedDict([('targetX', 0.5), ('cueOri', 0), ('congr', 0), ('corrAns', 'right'), ('pin_cue', 1), ('pin_target', 4)])
45.8672 	DATA 	Keypress: left
45.8758 	EXP 	fixation_1: autoDraw = False
45.8758 	EXP 	fixation_2: autoDraw = False
45.8758 	EXP 	cue: autoDraw = False
45.8758 	EXP 	target: autoDraw = False
45.8758 	EXP 	cue: ori = 0.0
45.8758 	EXP 	target: pos = array([0.5, 0. ])
45.8758 	EXP 	fixation_1: autoDraw = True
46.3755 	EXP 	fixation_1: autoDraw = False
46.3922 	EXP 	cue: autoDraw = True
47.0766 	EXP 	cue: autoDraw = False
47.0932 	EXP 	fixation_2: autoDraw = True
47.5939 	EXP 	target: autoDraw = True
47.9004 	EXP 	New trial (rep=1, index=2): OrderedDict([('targetX', 0.5), ('cueOri', 180), ('congr', 1), ('corrAns', 'right'), ('pin_cue', 2), ('pin_target', 4)])
47.9033 	DATA 	Keypress: right
47.9129 	EXP 	fixation_1: autoDraw = False
47.9129 	EXP 	fixation_2: autoDraw = False
47.9129 	EXP 	cue: autoDraw = False
47.9129 	EXP 	target: autoDraw = False
47.9129 	EXP 	cue: ori = 180.0
47.9129 	EXP 	target: pos = array([0.5, 0. ])
47.9129 	EXP 	fixation_1: autoDraw = True
48.4119 	EXP 	fixation_1: autoDraw = False
48.4286 	EXP 	cue: autoDraw = True
49.1126 	EXP 	cue: autoDraw = False
49.1295 	EXP 	fixation_2: autoDraw = True
49.6300 	EXP 	target: autoDraw = True
49.9864 	EXP 	New trial (rep=1, index=3): OrderedDict([('targetX', 0.5), ('cueOri', 180), ('congr', 1), ('corrAns', 'right'), ('pin_cue', 2), ('pin_target', 4)])
49.9893 	DATA 	Keypress: right
49.9982 	EXP 	fixation_1: autoDraw = False
49.9982 	EXP 	fixation_2: autoDraw = False
49.9982 	EXP 	cue: autoDraw = False
49.9982 	EXP 	target: autoDraw = False
49.9982 	EXP 	cue: ori = 180.0
49.9982 	EXP 	target: pos = array([0.5, 0. ])
49.9982 	EXP 	fixation_1: autoDraw = True
50.4980 	EXP 	fixation_1: autoDraw = False
50.5148 	EXP 	cue: autoDraw = True
51.1991 	EXP 	cue: autoDraw = False
51.2157 	EXP 	fixation_2: autoDraw = True
51.7165 	EXP 	target: autoDraw = True
