targetX,cueOri,congr,corrAns,pin_cue,pin_target,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,posner_task.thisRepN,posner_task.thisTrialN,posner_task.thisN,posner_task.thisIndex,port_start_block.started,port_start_block.stopped,text_2.started,text_2.stopped,p_port.started,p_port.stopped,text.started,text.stopped,fixation_1.started,fixation_1.stopped,fixation_2.started,fixation_2.stopped,cue.started,cue.stopped,target.started,target.stopped,correct_key_resp.keys,correct_key_resp.corr,correct_key_resp.rt,correct_key_resp.started,correct_key_resp.stopped,early_resp.keys,early_resp.started,early_resp.stopped,trigger_cue.started,trigger_cue.stopped,trigger_target.started,trigger_target.stopped,early_resp.rt,break_text.started,break_text.stopped,end_port.started,end_port.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.5,180,1,right,2,4,0,0,0,0,1,2,10,6,,,,,,,,,47.91286089999994,48.41186780000044,49.129452300000594,None,48.42856440000014,49.11260990000028,49.63002400000005,None,right,1,0.3399186999995436,49.63002400000005,None,None,48.42856440000014,49.61331270000028,0.5114750000002459,0.5951078999996753,1.7128979999997682,1.7966809999998077,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
0.5,180,1,right,2,4,0,0,0,0,1,3,11,7,,,,,,,,,49.998171000000184,50.49803300000076,51.215675100000226,None,50.514777200000026,51.19911990000037,51.71645119999994,None,right,1,0.3174645999997665,51.71645119999994,None,None,50.514777200000026,51.69987690000016,0.5115538000000015,0.5948145000002114,1.7133742999994865,1.7964777999995931,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
0.5,180,1,right,2,4,0,0,0,0,1,4,12,5,,,,,,,,,52.05104680000022,52.55088390000037,53.26848280000013,None,52.56754660000024,53.25163169999996,53.76923710000028,None,right,1,0.34459100000003673,53.76923710000028,None,None,52.56754660000024,53.75231940000049,0.5115286999998716,0.5951836999993247,1.712951299999986,1.7963871000001745,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
-0.5,0,1,left,1,3,0,0,0,0,1,5,13,2,,,,,,,,,54.1374364000003,54.63704710000002,55.354873500000394,None,54.65357089999998,55.33819990000029,55.85556429999997,None,left,1,0.31424090000018623,55.85556429999997,None,None,54.65357089999998,55.83858340000006,0.5113603999998304,0.5948499999994965,1.712883299999703,1.79618709999977,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
-0.5,0,1,left,1,3,0,0,0,0,1,6,14,1,,,,,,,,,56.189908400000604,56.68980780000038,57.40750920000028,None,56.70643800000016,57.39099090000036,57.9083868000007,None,left,1,0.30942119999963325,57.9083868000007,None,None,56.70643800000016,57.89153729999998,0.5116095000003043,0.5950148000001718,1.713355099999717,1.7966470999999729,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
-0.5,180,0,left,2,3,0,0,0,0,1,7,15,4,,,,,,,,,58.241943700000775,58.74267500000042,59.46045940000022,None,58.75938980000046,59.443555100000594,59.96099130000039,None,left,1,0.3448422000001301,59.96099130000039,None,None,58.75938980000046,59.94426560000011,0.5123945000004824,0.5958608000000822,1.7139688999995997,1.797551200000271,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
-0.5,180,0,left,2,3,0,0,0,0,2,0,16,4,,,,,,,,,60.32907230000001,60.82896290000008,61.54690420000043,None,60.84560810000039,61.53000229999998,62.047166800000014,None,left,1,0.362546299999849,62.047166800000014,None,None,60.84560810000039,62.03040890000011,0.5116659999994226,0.5949919999993654,1.7130944000000454,1.796513799999957,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
-0.5,0,1,left,1,3,0,0,0,0,2,1,17,1,,,,,,,,,62.43164870000055,62.931798399999934,63.64932950000002,None,62.94871950000015,63.63267310000083,64.15036830000008,None,left,1,0.3474249000000782,64.15036830000008,None,None,62.94871950000015,64.13337620000038,0.5118241000000125,0.5952104999996664,1.7133837999999741,1.797023099999933,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
0.5,180,1,right,2,4,0,0,0,0,2,2,18,6,,,,,,,,,64.51797590000024,65.01800640000056,65.73554250000052,None,65.0346840000002,65.71908880000046,66.23646250000002,None,right,1,0.3092976000007184,66.23646250000002,None,None,65.0346840000002,66.21954170000026,0.5114260999998805,0.5947112000003472,1.71294829999988,1.796416300000601,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
0.5,180,1,right,2,4,0,0,0,0,2,3,19,5,,,,,,,,,66.57063560000006,67.07063900000048,67.78855770000064,None,67.08737590000055,67.77152250000017,68.28904620000048,None,right,1,0.37669979999918723,68.28904620000048,None,None,67.08737590000055,68.2722074000003,0.5114987999995719,0.5951973999999609,1.7130499999993845,1.7969426999998177,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
0.5,180,1,right,2,4,0,0,0,0,2,4,20,7,,,,,,,,,68.69054030000007,69.19035130000066,69.90829870000016,None,69.20710980000058,69.89120260000072,70.40873060000013,None,right,1,0.417043399999784,70.40873060000013,None,None,69.20710980000058,70.39176950000001,0.5116513000002669,0.5949752999995326,1.7130545999998503,1.7966753000000608,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
0.5,0,0,right,1,4,0,0,0,0,2,5,21,3,,,,,,,,,70.8438754000008,71.34319390000019,72.06101130000025,None,71.36008790000051,72.04427740000028,72.56167600000026,None,right,1,0.33607449999999517,72.56167600000026,None,None,71.36008790000051,72.54500850000022,0.5112626000000091,0.594879100000071,1.7130560000005062,1.7964614000002257,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
-0.5,0,1,left,1,3,0,0,0,0,2,6,22,0,,,,,,,,,72.92942760000005,73.42958720000024,74.14737280000008,None,73.44634970000061,74.13063420000071,74.64804300000014,None,left,1,0.31369079999967653,74.64804300000014,None,None,73.44634970000061,74.63110940000024,0.5115464000000429,0.5948573000005126,1.7130398999997851,1.7964491000002454,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
-0.5,0,1,left,1,3,0,0,0,0,2,7,23,2,,,,,,,,,74.98232989999997,75.4822879000003,76.19998720000058,None,75.49918610000077,76.1832215000004,76.70046820000061,None,left,1,0.469277800000782,76.70046820000061,None,None,75.49918610000077,76.68391969999993,0.5115310000001045,0.5951383000001442,1.713178400000288,1.796670400000039,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
0.5,180,1,right,2,4,0,0,0,0,3,0,24,7,,,,,,,,,77.18555660000038,77.68556720000015,78.40297890000056,None,77.7019478000002,78.38640720000058,78.90372990000014,77.18555660000038,right,1,0.32195519999913813,78.90372990000014,None,None,77.7019478000002,78.88714040000013,0.5116357999995671,0.5949808999994275,1.713190599999507,1.7966340999992099,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
0.5,180,1,right,2,4,0,0,0,0,3,1,25,6,,,,,,,,,79.25495990000036,79.7548738000005,80.47233310000047,None,79.77171309999994,80.45588870000029,80.9732511000002,None,right,1,0.332510899999761,80.9732511000002,None,None,79.77171309999994,80.95665360000021,0.5115286000000197,0.5950067999992825,1.7132862999997087,1.7967134999998962,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
-0.5,180,0,left,2,3,0,0,0,0,3,2,26,4,,,,,,,,,81.32491680000021,81.82444550000037,82.54183830000056,None,81.8409085000003,82.5255614000007,83.04260390000036,None,left,1,0.3270462000000407,83.04260390000036,None,None,81.8409085000003,83.02624640000067,0.511464100000012,0.5948809999999867,1.7132509000002756,1.7964579999998023,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
-0.5,0,1,left,1,3,0,0,0,0,3,3,27,1,,,,,,,,,83.3940749000003,83.89371430000028,84.61152160000074,None,83.91064490000008,84.59492520000003,85.11198779999995,None,left,1,0.3618364999992991,85.11198779999995,None,None,83.91064490000008,85.09550220000074,0.5114160000002812,0.5952612999999474,1.7131886999995913,1.7967258999997284,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
-0.5,0,1,left,1,3,0,0,0,0,3,4,28,0,,,,,,,,,85.4972985000004,85.99688220000007,86.71444530000008,None,86.01360620000014,86.6978665000006,87.21524050000062,None,left,1,0.3383564000005208,87.21524050000062,None,None,86.01360620000014,87.19851650000055,0.5113098000001628,0.5947926999997435,1.7129261999998562,1.7961981999997079,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
-0.5,0,1,left,1,3,0,0,0,0,3,5,29,2,,,,,,,,,87.5825388000003,88.08298670000022,88.80053279999993,None,88.09967860000052,88.78396900000007,89.30114950000007,None,left,1,0.34061879999990197,89.30114950000007,None,None,88.09967860000052,89.28478750000068,0.5116429999998218,0.5950950999995257,1.7134196999995766,1.796698699999979,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
0.5,0,0,right,1,4,0,0,0,0,3,6,30,3,,,,,,,,,89.66917130000002,90.16941060000045,90.88691180000023,None,90.18595710000045,90.8703187000001,91.38775010000063,91.87144520000038,right,1,0.5659917000002679,91.38775010000063,None,None,90.18595710000045,91.37078880000081,0.5119094000001496,0.5950860000002649,1.7132724000002781,1.7968117999998867,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
0.5,180,1,right,2,4,0,0,0,0,3,7,31,5,,,,,,,,,91.97207600000002,92.47236790000079,93.19007820000024,None,92.48915710000074,93.17349510000076,93.69060150000041,None,right,1,0.3030361000000994,93.69060150000041,None,None,92.48915710000074,93.67394390000027,0.5119496999996045,0.5954857999995511,1.7135233999997581,1.7971502999998847,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
0.5,180,1,right,2,4,0,0,0,0,4,0,32,7,,,,,,,,,94.02540399999998,94.52517960000023,95.24267770000006,None,94.54165880000073,95.22632539999995,95.74354740000035,None,right,1,0.29806939999980386,95.74354740000035,None,None,94.54165880000073,95.72700350000014,0.5116742000000158,0.5952837000004365,1.7134713000004922,1.796760400000494,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
0.5,0,0,right,1,4,0,0,0,0,4,1,33,3,,,,,,,,,96.06163310000011,96.56129620000047,97.27910020000036,None,96.57799870000053,97.26224580000053,97.77966780000042,None,right,1,0.3342248999997537,97.77966780000042,None,None,96.57799870000053,97.76274050000029,0.5113896999991994,0.5947896999996374,1.712817399999949,1.7966599999999744,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
-0.5,0,1,left,1,3,0,0,0,0,4,2,34,1,,,,,,,,,98.13039900000058,98.63053540000055,99.34842350000054,None,98.64756350000062,99.33181250000052,99.84929040000043,None,left,1,0.24823990000004414,99.84929040000043,None,None,98.64756350000062,99.83229449999999,0.5119057000001703,0.5955515999994532,1.7136497999999847,1.7975393999995504,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
-0.5,180,0,left,2,3,0,0,0,0,4,3,35,4,,,,,,,,,100.11680590000014,100.61706480000066,101.33459500000026,None,100.63334610000038,101.31786050000028,101.83528220000062,102.31943140000021,right,0,0.4944742999996379,101.83528220000062,None,None,100.63334610000038,101.81847270000071,0.5116468000005625,0.5947269000007509,1.7130347000002075,1.7966116000006878,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
0.5,180,1,right,2,4,0,0,0,0,4,4,36,5,,,,,,,,,102.35376600000018,102.8531036000004,103.57083950000015,None,102.87014830000044,103.55402470000081,104.07139830000051,None,right,1,0.29026080000039656,104.07139830000051,None,None,102.87014830000044,104.05513430000065,0.5112393999997948,0.5948058000003584,1.713281299999835,1.7965142000002743,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
-0.5,0,1,left,1,3,0,0,0,0,4,5,37,0,,,,,,,,,104.38956400000006,104.88949649999995,105.60735190000014,None,104.90614249999999,105.59029780000037,106.10776250000072,None,left,1,0.26174039999932575,106.10776250000072,None,None,104.90614249999999,106.0909859000003,0.5115476000000854,0.5947303000002648,1.713019599999825,1.7968829999999798,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
0.5,180,1,right,2,4,0,0,0,0,4,6,38,6,,,,,,,,,106.39165070000035,106.89195070000005,107.60992330000045,None,106.9089154000003,107.59299100000044,108.11062990000028,None,right,1,0.28296750000026805,108.11062990000028,None,None,106.9089154000003,108.0937556000008,0.5120164999998451,0.5957637000001341,1.7138028999997914,1.7973932000004424,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
-0.5,0,1,left,1,3,0,0,0,0,4,7,39,2,,,,,,,,,108.41169200000058,108.91148900000007,109.62943930000074,None,108.92824820000078,109.61220380000032,110.12992780000059,None,left,1,0.27147189999959664,110.12992780000059,None,None,108.92824820000078,110.11310050000066,0.5111785999997664,0.594759200000226,1.712768800000049,1.7963270999998713,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
-0.5,0,1,left,1,3,0,0,0,0,5,0,40,2,,,,,,,,,110.43078760000026,110.93099320000056,111.64879350000047,None,110.94792310000048,111.63176999999996,112.14944270000069,None,left,1,0.27606680000008055,112.14944270000069,None,None,110.94792310000048,112.1325753000001,0.5116558000008808,0.5953812000007019,1.713200200000756,1.796880400000191,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
-0.5,0,1,left,1,3,0,0,0,0,5,1,41,0,,,,,,,,,112.45068710000032,112.95051020000028,113.66825779999999,None,112.96715399999994,113.65143750000061,114.16894560000037,None,left,1,0.35253000000011525,114.16894560000037,None,None,112.96715399999994,114.15220730000055,0.5116831000004822,0.5952007000005324,1.7133583000004364,1.796718100000362,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
0.5,180,1,right,2,4,0,0,0,0,5,2,42,5,,,,,,,,,114.55340580000029,115.05314290000024,115.77089230000001,None,115.07019880000007,115.75426200000038,116.27145010000004,None,right,1,0.30602170000020124,116.27145010000004,None,None,115.07019880000007,116.25501770000028,0.5114588000005824,0.5950614000003043,1.7133294000004753,1.7969622999999046,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
0.5,0,0,right,1,4,0,0,0,0,5,3,43,3,,,,,,,,,116.60638020000079,117.10642009999992,117.82372380000015,None,117.12281170000006,117.80731060000016,118.32448400000067,None,right,1,0.30097569999998086,118.32448400000067,None,None,117.12281170000006,118.30792360000032,0.5116476000002876,0.5949633999998696,1.713133000000198,1.7964916999999332,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
-0.5,0,1,left,1,3,0,0,0,0,5,4,44,1,,,,,,,,,118.64174060000005,119.14209540000047,119.86014180000075,None,119.15895080000064,119.84322440000051,120.36099370000011,None,left,1,0.24049569999988307,120.36099370000011,None,None,119.15895080000064,120.34385270000075,0.5119542000002184,0.5956262999998216,1.7136931000004552,1.7973750999999538,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
-0.5,180,0,left,2,3,0,0,0,0,5,5,45,4,,,,,,,,,120.6281781000007,121.12835240000004,121.84623040000042,None,121.14514580000014,121.82935290000023,122.34686779999993,None,left,1,0.3426339999996344,122.34686779999993,None,None,121.14514580000014,122.33012030000009,0.5116617000003316,0.5953177000001233,1.71341670000038,1.7974182000007204,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
0.5,180,1,right,2,4,0,0,0,0,5,6,46,7,,,,,,,,,122.71472730000005,123.21476180000082,123.93226350000077,None,123.23106550000011,123.9160266000008,124.43293059999996,None,right,1,0.27259329999924375,124.43293059999996,None,None,123.23106550000011,124.41663480000079,0.5119159000005311,0.5950575000006211,1.7137663000003158,1.7969492000001992,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
0.5,180,1,right,2,4,0,0,0,0,5,7,47,6,,,,,,,,,124.73390290000043,125.23396370000046,125.95159710000007,None,125.25073710000015,125.93512770000052,126.45219830000042,None,right,1,0.3252472000003763,126.45219830000042,None,None,125.25073710000015,126.43580480000037,0.5114431000001787,0.5950136000001294,1.7132615000000442,1.7966171999996732,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
-0.5,0,1,left,1,3,0,0,0,0,6,0,48,1,,,,,,,,,126.80359470000076,127.30357510000067,128.020939,None,127.32034060000024,128.00450470000033,128.52182390000053,None,left,1,0.2955492000000959,128.52182390000053,None,None,127.32034060000024,128.5053198000005,0.5115355999996609,0.5950462000000698,1.7132510000001275,1.7966351999994004,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
-0.5,0,1,left,1,3,0,0,0,0,6,1,49,2,,,,,,,,,128.83981920000042,129.33990190000077,130.0575202,None,129.35634500000015,130.04074970000056,130.55828940000083,None,left,1,0.3711505000001125,130.55828940000083,None,None,129.35634500000015,130.5413894000003,0.5117004000003362,0.5949738999997862,1.7131796000003305,1.796684500000083,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
-0.5,180,0,left,2,3,0,0,0,0,6,2,50,4,,,,,,,,,130.95898170000055,131.4594506000003,132.17708089999996,None,131.47588220000034,132.16030950000004,132.6777428000005,None,left,1,0.4596274999994421,132.6777428000005,None,right,131.47588220000034,132.6609655000002,0.5119927000005191,0.59517120000055,1.7134882000000289,1.7971465000000535,1.0694824000001972,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
-0.5,0,1,left,1,3,0,0,0,0,6,3,51,0,,,,,,,,,133.1619911000007,133.66207320000012,134.37993590000042,None,133.67893970000023,134.36304999999993,134.8812222000006,135.36472910000066,left,1,0.6001733000002787,134.8812222000006,None,None,133.67893970000023,134.86361390000002,0.5115361999996821,0.595249199999671,1.713062899999386,1.7970667999998113,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
0.5,180,1,right,2,4,0,0,0,0,6,4,52,7,,,,,,,,,135.49894930000028,135.99910490000002,136.71676050000042,None,136.0154878000003,136.6999220000007,137.21744949999993,None,right,1,0.3678503000001001,137.21744949999993,None,None,136.0154878000003,137.2006667000005,0.5115582000007635,0.5948620000008304,1.7131306000001132,1.7967709000004106,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
0.5,180,1,right,2,4,0,0,0,0,6,5,53,5,,,,,,,,,137.6018109000006,138.10202759999993,138.81963970000015,None,138.11869110000043,138.80293070000062,139.32017040000028,None,right,1,0.3531337000003987,139.32017040000028,None,None,138.11869110000043,139.30348850000064,0.5120226999997612,0.5955338000003394,1.713453500000469,1.7969316999997318,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
0.5,0,0,right,1,4,0,0,0,0,6,6,54,3,,,,,,,,,139.70573680000052,140.2049678000003,140.92192630000045,None,140.22157320000042,140.9057494000008,141.42294910000055,None,right,1,0.4504696000003605,141.42294910000055,None,None,140.22157320000042,141.4064825000005,0.511588400000619,0.5949471000003541,1.7131081000006816,1.7966341999999713,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
0.5,180,1,right,2,4,0,0,0,0,6,7,55,6,,,,,,,,,141.89169149999998,142.3910061000006,143.10866720000013,None,142.40770000000066,143.09169030000066,143.60961190000035,None,right,1,0.3597484000001714,143.60961190000035,None,None,142.40770000000066,143.59286710000015,0.5113185999998677,0.5947562999999718,1.7131576000001587,1.7966795000002094,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
-0.5,0,1,left,1,3,0,0,0,0,7,0,56,0,,,,,,,,,143.9943931000007,144.49403090000033,145.21164370000042,None,144.51065710000057,145.1950779000008,145.71232320000036,None,left,1,0.3769056000001001,145.71232320000036,None,None,144.51065710000057,145.69561500000054,0.5116537000003518,0.5950570000004518,1.7131908000001204,1.7968472000002293,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
0.5,180,1,right,2,4,0,0,0,0,7,1,57,5,,,,,,,,,146.11379209999996,146.61348530000032,147.33099350000066,None,146.6301069000001,147.31455480000022,147.8317323000001,None,right,1,0.28981539999949746,147.8317323000001,None,None,146.6301069000001,147.81515480000053,0.5113672999996197,0.5948268000001917,1.713007700000162,1.7965587999997297,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
0.5,180,1,right,2,4,0,0,0,0,7,2,58,6,,,,,,,,,148.14928260000033,148.64970500000072,149.36750720000055,None,148.66671560000032,149.35084780000034,149.86820420000004,None,right,1,0.3172292999997808,149.86820420000004,None,None,148.66671560000032,149.8512496000003,0.5120514999998704,0.5954717999993591,1.713577799999257,1.797133600000052,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
-0.5,180,0,left,2,3,0,0,0,0,7,3,59,4,,,,,,,,,150.20274289999998,150.70246710000083,151.4200681000002,None,150.7192472000006,151.4035001000002,151.92094200000065,None,left,1,0.30440100000032544,151.92094200000065,None,None,150.7192472000006,151.90437680000014,0.5113566999998511,0.594666099999813,1.7132446000005075,1.796522200000254,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
-0.5,0,1,left,1,3,0,0,0,0,7,4,60,1,,,,,,,,,152.25506459999997,152.7555314000001,153.47305570000026,None,152.77196900000035,153.4561517000002,153.97365250000075,None,left,1,0.32367470000008325,153.97365250000075,None,None,152.77196900000035,153.9572302000006,0.5125468999995064,0.5957392999998774,1.714233400000012,1.7973287999993772,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
0.5,0,0,right,1,4,0,0,0,0,7,5,61,3,,,,,,,,,154.32495220000055,154.82490750000034,155.54237180000018,None,154.84144620000006,155.52571920000082,156.0430763000004,None,right,1,0.2542318999994677,156.0430763000004,None,None,154.84144620000006,156.02660060000017,0.5121486999996705,0.5955452999996851,1.7138162999999622,1.797150800000054,,,,,,prithik_1,001,2020_Feb_05_1222,posner,3.1.5,59.89645101548982,
