targetX,cueOri,congr,corrAns,pin_cue,pin_target,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,posner_task.thisRepN,posner_task.thisTrialN,posner_task.thisN,posner_task.thisIndex,port_start_block.started,port_start_block.stopped,text_2.started,text_2.stopped,p_port.started,p_port.stopped,text.started,text.stopped,fixation_1.started,fixation_1.stopped,fixation_2.started,fixation_2.stopped,cue.started,cue.stopped,target.started,target.stopped,correct_key_resp.keys,correct_key_resp.corr,correct_key_resp.rt,correct_key_resp.started,correct_key_resp.stopped,early_resp.keys,early_resp.started,early_resp.stopped,trigger_cue.started,trigger_cue.stopped,trigger_target.started,trigger_target.stopped,early_resp.rt,break_text.started,break_text.stopped,end_port.started,end_port.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.5,0,0,right,1,4,0,0,0,0,0,0,0,3,1.8200000340584666e-05,0.09539410000070347,20.269778800000495,None,1.4600000213249587e-05,0.0995468000000983,22.15542330000062,None,22.49828619999971,23.006862000000183,23.707578499999727,None,23.006862000000183,23.707578499999727,24.2082606999993,None,right,1,0.2422022000009747,24.2082606999993,None,None,23.006862000000183,24.2082606999993,0.5014038999997865,0.6015680999989854,1.7027925999991567,1.8028372999997373,,,,,,oren_3,001,2020_Jan_29_1337,posner,3.1.5,59.873320029158215,
0.5,180,1,right,2,4,0,0,0,0,0,1,1,6,,,,,,,,,24.477469600000404,24.975999300000694,25.693637300000773,None,24.992755499999475,25.676852200000212,26.194350199999462,None,right,1,0.20819140000094194,26.194350199999462,None,None,24.992755499999475,26.177482600000076,0.5099004000003333,0.5933738000003359,1.7113717000011093,1.7949540999998135,,,,,,oren_3,001,2020_Jan_29_1337,posner,3.1.5,59.873320029158215,
-0.5,0,1,left,1,3,0,0,0,0,0,2,2,2,,,,,,,,,26.42809920000036,26.92877950000002,27.646456899999976,None,26.945418100000097,27.62952310000037,28.147034400000848,None,left,1,0.20741760000055365,28.147034400000848,None,None,26.945418100000097,28.13053039999977,0.5114967999998044,0.5948363000006793,1.7132344000001467,1.79666189999989,,,,,,oren_3,001,2020_Jan_29_1337,posner,3.1.5,59.873320029158215,
0.5,180,1,right,2,4,0,0,0,0,0,3,3,7,,,,,,,,,28.3810541999992,28.881454000000303,29.598991599999863,None,28.898074000000634,29.582444499999838,30.099834000000556,None,right,1,0.14267319999999017,30.099834000000556,None,None,28.898074000000634,30.083219300000565,0.5121349999990343,0.5957361000000674,1.7138894999989134,1.797123599999395,,,,,,oren_3,001,2020_Jan_29_1337,posner,3.1.5,59.873320029158215,
-0.5,180,0,left,2,3,0,0,0,0,0,4,4,4,,,,,,,,,30.267056099999536,30.76733299999978,31.485045999999784,None,30.78417950000039,31.46838100000059,31.98587679999946,None,left,1,0.2566748000008374,31.98587679999946,None,None,30.78417950000039,31.969123099999706,0.5120434000000387,0.5955593000016961,1.71382420000009,1.7971623000012187,,,,,,oren_3,001,2020_Jan_29_1337,posner,3.1.5,59.873320029158215,
-0.5,0,1,left,1,3,0,0,0,0,0,5,5,0,,,,,,,,,32.270215599999574,32.77050969999982,33.487748999999894,None,32.78674719999981,33.47128530000009,33.98837950000052,None,left,1,0.25408969999989495,33.98837950000052,None,None,32.78674719999981,33.97200449999946,0.512077199999112,0.59520909999992,1.7135610000004817,1.7967618000002403,,,,,,oren_3,001,2020_Jan_29_1337,posner,3.1.5,59.873320029158215,
-0.5,0,1,left,1,3,0,0,0,0,0,6,6,1,,,,,,,,,34.27262530000007,34.77307810000093,35.49060230000032,None,34.78955580000002,35.474071299999196,35.99119679999967,None,left,1,0.18735019999985525,35.99119679999967,None,None,34.78955580000002,35.97488909999993,0.5117554000007658,0.5950240000001941,1.7135534000008192,1.7965428000006796,,,,,,oren_3,001,2020_Jan_29_1337,posner,3.1.5,59.873320029158215,
0.5,180,1,right,2,4,0,0,0,0,0,7,7,5,,,,,,,,,36.208586700000524,36.708861299999626,37.42662070000006,None,36.725637699999425,37.41046180000012,37.927205399999366,None,right,1,0.10738630000014382,37.927205399999366,None,None,36.725637699999425,37.91088189999937,0.5114456999999675,0.5949608999999327,1.713444899998649,1.7966157999999268,,,,,,oren_3,001,2020_Jan_29_1337,posner,3.1.5,59.873320029158215,
0.5,180,1,right,2,4,0,0,0,0,1,0,8,7,,,,,,,,,38.06165610000062,38.561474899999666,39.27904689999923,None,38.57818550000047,39.26254479999989,39.779777199999444,None,right,1,0.20682940000006056,39.779777199999444,None,None,38.57818550000047,39.76314300000013,0.5115697000001092,0.595014500000616,1.713224999999511,1.7965636999997514,,,,,,oren_3,001,2020_Jan_29_1337,posner,3.1.5,59.873320029158215,
-0.5,0,1,left,1,3,0,0,0,0,1,1,9,0,,,,,,,,,40.01409919999969,40.51416280000012,41.231930199999624,None,40.53097390000039,41.21527050000077,41.732565300000715,None,left,1,0.44593149999855086,41.732565300000715,None,None,40.53097390000039,41.71596049999971,0.5116508999999496,0.5950993999995262,1.713425100000677,1.7967186999994738,,,,,,oren_3,001,2020_Jan_29_1337,posner,3.1.5,59.873320029158215,
