targetX,cueOri,congr,corrAns,pin_cue,pin_target,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,posner_task.thisRepN,posner_task.thisTrialN,posner_task.thisN,posner_task.thisIndex,port_start_block.started,port_start_block.stopped,text_2.started,text_2.stopped,p_port.started,p_port.stopped,text.started,text.stopped,fixation_1.started,fixation_1.stopped,fixation_2.started,fixation_2.stopped,cue.started,cue.stopped,target.started,target.stopped,correct_key_resp.keys,correct_key_resp.corr,correct_key_resp.rt,correct_key_resp.started,correct_key_resp.stopped,early_resp.keys,early_resp.started,early_resp.stopped,trigger_cue.started,trigger_cue.stopped,trigger_target.started,trigger_target.stopped,break_text.started,break_text.stopped,end_port.started,end_port.stopped,participant,session,date,expName,psychopyVersion,frameRate,
-0.5,0,1,left,1,3,0,0,0,0,1,2,10,0,,,,,,,,,36.99959699999954,37.50003479999987,38.2173614999997,None,37.5162464,38.20054990000017,38.718106499999976,None,left,1,0.42199579999942216,38.718106499999976,None,None,37.5162464,38.701142999999774,0.5121626999998625,0.5952982999997403,1.7132497999991756,1.7971158999998806,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
-0.5,0,1,left,1,3,0,0,0,0,1,3,11,1,,,,,,,,,39.16905410000027,39.66925020000008,40.38693749999993,None,39.685985900000105,40.37010979999968,40.887682799999766,None,left,1,0.34838829999989684,40.887682799999766,None,None,39.685985900000105,40.87089530000003,0.5117758999995203,0.595317199999954,1.7133873000002495,1.7967736000000514,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
-0.5,180,0,left,2,3,0,0,0,0,1,4,12,4,,,,,,,,,41.255736599999636,41.755563500000335,42.473093699999936,None,41.77188640000031,42.456551699999636,42.974006400000235,43.45797470000025,left,1,0.4859774999995352,42.974006400000235,None,None,41.77188640000031,42.95708909999985,0.5114010999996026,0.5947248000002219,1.7129164999996647,1.7962969999998677,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
0.5,180,1,right,2,4,0,0,0,0,1,5,13,7,,,,,,,,,43.49187949999987,43.9918561999998,44.70953899999995,None,44.00863210000034,44.69286289999991,45.2101975999999,None,right,1,0.2978297999998176,45.2101975999999,None,None,44.00863210000034,45.193709800000306,0.5114559999992707,0.5949866999999358,1.7132885999999417,1.7967008999994505,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
0.5,180,1,right,2,4,0,0,0,0,1,6,14,6,,,,,,,,,45.52814530000023,46.02817499999992,46.74557849999974,None,46.0447293000002,46.729075400000056,47.246531700000105,None,right,1,0.26149569999961386,47.246531700000105,None,None,46.0447293000002,47.229599800000415,0.5118123000002015,0.5950668000004953,1.7132250000004206,1.796636000000035,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
-0.5,0,1,left,1,3,0,0,0,0,1,7,15,2,,,,,,,,,47.530863299999965,48.03073259999974,48.748347100000046,None,48.047549000000345,48.73164990000032,49.24915589999955,None,left,1,0.25882799999999406,49.24915589999955,None,None,48.047549000000345,49.23238040000024,0.5116426999993564,0.5952038999994329,1.7132668999993257,1.79683599999953,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
0.5,180,1,right,2,4,0,0,0,0,2,0,16,5,,,,,,,,,49.53401840000015,50.03359630000023,50.75098509999998,None,50.05024699999967,50.73461710000038,51.25185339999962,None,right,1,0.232216100000187,51.25185339999962,None,None,50.05024699999967,51.23527289999993,0.5115460000006351,0.5948994000000312,1.7132070000006934,1.7966700000006313,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
-0.5,0,1,left,1,3,0,0,0,0,2,1,17,1,,,,,,,,,51.50280729999986,52.002902699999595,52.72051799999963,None,52.01944760000015,52.70389790000036,53.221247400000266,None,left,1,0.19071290000010777,53.221247400000266,None,None,52.01944760000015,53.204562200000055,0.5115552999995998,0.5949542999996993,1.7131627999997363,1.7965821999996479,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
0.5,0,0,right,1,4,0,0,0,0,2,2,18,3,,,,,,,,,53.43856089999963,53.9391013999998,54.656521299999895,None,53.95563329999959,54.63966589999973,55.15724780000028,None,right,1,0.3586801999999807,55.15724780000028,None,None,53.95563329999959,55.14052159999983,0.512024200000269,0.5951900000000023,1.7134296000003815,1.7970666999999594,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
-0.5,0,1,left,1,3,0,0,0,0,2,3,19,0,,,,,,,,,55.54192560000001,56.041705699999966,56.75935290000007,None,56.058574999999564,56.742798499999935,57.25998850000042,None,left,1,0.3840914000002158,57.25998850000042,None,None,56.058574999999564,57.243529699999726,0.5115482000001066,0.5951216000003114,1.7133509000004778,1.7967696000005162,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
0.5,180,1,right,2,4,0,0,0,0,2,4,20,7,,,,,,,,,57.66118560000041,58.161333900000045,58.87902710000026,None,58.17819139999983,58.862248400000226,59.379682799999955,None,right,1,0.23229410000021744,59.379682799999955,None,None,58.17819139999983,59.363099699999566,0.5119195000006584,0.5954888000005667,1.713806100000511,1.7972577000000456,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
-0.5,180,0,left,2,3,0,0,0,0,2,5,21,4,,,,,,,,,59.63095480000038,60.13064330000043,60.84853489999978,None,60.14753189999965,60.8315891999996,61.34902949999969,None,left,1,0.4229856000001746,61.34902949999969,None,None,60.14753189999965,61.33233609999979,0.5113224999995509,0.5950015999997049,1.7130235999993602,1.7964472999992722,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
0.5,180,1,right,2,4,0,0,0,0,2,6,22,6,,,,,,,,,61.79992819999961,62.30029119999972,63.018077000000176,None,62.31719490000023,63.00128960000029,63.51882650000016,None,right,1,0.31747140000061336,63.51882650000016,None,None,62.31719490000023,63.50200019999966,0.5121253999996043,0.5957123999996838,1.71381780000047,1.7973877000003995,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
-0.5,0,1,left,1,3,0,0,0,0,2,7,23,2,,,,,,,,,63.8536167999996,64.35334300000022,65.07071179999957,None,64.3697989999996,65.05430480000041,65.57146429999966,None,left,1,0.2565725999993447,65.57146429999966,None,None,64.3697989999996,65.55496470000026,0.5115956999998161,0.5949533999992127,1.713188199999422,1.7966202999996312,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
-0.5,0,1,left,1,3,0,0,0,0,3,0,24,2,,,,,,,,,65.85591869999962,66.35630840000022,67.07365979999986,None,66.37264220000043,67.0569830999998,67.57439599999952,None,left,1,0.29355840000062017,67.57439599999952,None,None,66.37264220000043,67.55765440000005,0.5119840999996086,0.5950215999991997,1.7133186999999452,1.7965840999995635,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
0.5,180,1,right,2,4,0,0,0,0,3,1,25,5,,,,,,,,,67.8924148000001,68.39199719999988,69.11015840000027,None,68.40899450000006,69.09310529999993,69.61040009999988,None,right,1,0.3056314999994356,69.61040009999988,None,None,68.40899450000006,69.59383649999972,0.5115470000000641,0.5950621000001775,1.7133628999999928,1.7966780999995535,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
0.5,180,1,right,2,4,0,0,0,0,3,2,26,6,,,,,,,,,69.94483400000036,70.44485639999994,71.16250379999974,None,70.4615976,71.14597279999953,71.66330080000034,None,right,1,0.3326563000000533,71.66330080000034,None,None,70.4615976,71.64676069999996,0.511634999999842,0.5951402999999118,1.7135161999995034,1.7967940999997154,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
-0.5,0,1,left,1,3,0,0,0,0,3,3,27,0,,,,,,,,,72.01491690000012,72.51459010000008,73.23205720000033,None,72.53106040000011,73.2153159000004,73.73277050000024,None,left,1,0.28704239999933634,73.73277050000024,None,None,72.53106040000011,73.71609099999978,0.5115596999994523,0.5947854999994888,1.713044699999955,1.7963933999999426,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
-0.5,0,1,left,1,3,0,0,0,0,3,4,28,1,,,,,,,,,74.05005570000003,74.5504705999997,75.26841529999956,None,74.56738220000034,75.25146559999985,75.76908959999992,None,left,1,0.3468728000007104,75.76908959999992,None,None,74.56738220000034,75.75181930000008,0.5119500000000698,0.5955825000000914,1.7133131000000503,1.7971459999998842,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
0.5,180,1,right,2,4,0,0,0,0,3,5,29,7,,,,,,,,,76.13690850000012,76.63685080000005,77.35451160000002,None,76.65347669999983,77.33768550000013,77.85514399999965,None,right,1,0.24469020000015007,77.85514399999965,None,None,76.65347669999983,77.83853979999958,0.5115304000000833,0.5947272000003068,1.7132017000003543,1.7965297000000646,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
0.5,0,0,right,1,4,0,0,0,0,3,6,30,3,,,,,,,,,78.12311989999989,78.6231273999997,79.34041039999966,None,78.6394478999996,79.32386340000039,79.8410442999998,None,right,1,0.39515060000030644,79.8410442999998,None,None,78.6394478999996,79.82458629999974,0.5119232000006377,0.5952735000000757,1.7133651000003738,1.7968065000004572,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
-0.5,180,0,left,2,3,0,0,0,0,3,7,31,4,,,,,,,,,80.25927209999963,80.75916519999964,81.47683430000006,None,80.7759044999998,81.45995230000017,81.9776254000003,None,left,1,0.43420289999994566,81.9776254000003,None,None,80.7759044999998,81.96069120000038,0.5115931000000273,0.5948420000004262,1.7131065000003218,1.7966690000002927,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
0.5,180,1,right,2,4,0,0,0,0,4,0,32,6,,,,,,,,,82.42893440000034,82.92885350000006,83.6465860000003,None,82.9456025000004,83.62956309999981,84.14720580000039,None,right,1,0.29665600000043924,84.14720580000039,None,None,82.9456025000004,84.13028040000017,0.5116619999998875,0.5949727000006533,1.7130720000004658,1.7966010999998616,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
0.5,180,1,right,2,4,0,0,0,0,4,1,33,7,,,,,,,,,84.4652774000001,84.96508820000008,85.68250209999997,None,84.98154690000001,85.66587750000008,86.18326990000014,None,right,1,0.4365969000000405,86.18326990000014,None,None,84.98154690000001,86.16662729999962,0.5114457999998194,0.5946761000004699,1.7129751000002216,1.7962483000001157,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
-0.5,0,1,left,1,3,0,0,0,0,4,2,34,0,,,,,,,,,86.6507058000002,87.15115120000019,87.86889209999981,None,87.1679938000002,87.85213270000031,88.36942779999981,None,left,1,0.33841000000029453,88.36942779999981,None,None,87.1679938000002,88.3528282000002,0.5117547999998351,0.5950969000004989,1.7134095999999772,1.7970076000001427,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
-0.5,180,0,left,2,3,0,0,0,0,4,3,35,4,,,,,,,,,88.73733690000017,89.23743869999953,89.95522140000003,None,89.25413580000031,89.93839179999986,90.45583099999976,None,left,1,0.44405229999938456,90.45583099999976,None,None,89.25413580000031,90.43890409999995,0.5117499999996653,0.5951199000000997,1.7131953999996767,1.7970537999999578,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
-0.5,0,1,left,1,3,0,0,0,0,4,4,36,2,,,,,,,,,90.92415449999999,91.4237490999999,92.14134960000001,None,91.44036740000001,92.12474169999996,92.64215490000015,None,left,1,0.35369970000010653,92.64215490000015,None,None,91.44036740000001,92.62547899999981,0.5115064000001439,0.5951070000000982,1.7132213999993837,1.796560199999476,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
0.5,0,0,right,1,4,0,0,0,0,4,5,37,3,,,,,,,,,93.0263571999999,93.52676839999958,94.24436699999978,None,93.54351689999976,94.22785950000025,94.74505199999976,None,right,1,0.4027332000005117,94.74505199999976,None,None,93.54351689999976,94.72832319999952,0.5118478999993386,0.5950302999999622,1.7133852999995725,1.7968025999998645,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
-0.5,0,1,left,1,3,0,0,0,0,4,6,38,1,,,,,,,,,95.17949389999967,95.67954510000027,96.39740630000006,None,95.69627009999977,96.38054229999989,96.89804190000041,None,left,1,0.32974489999924117,96.89804190000041,None,None,95.69627009999977,96.88118780000013,0.5115859999996246,0.5951491999994687,1.7132142999998905,1.796849999999722,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
0.5,180,1,right,2,4,0,0,0,0,4,7,39,5,,,,,,,,,97.24928179999961,97.74906200000032,98.46669319999955,None,97.76589589999958,98.4500094,98.96758399999953,None,right,1,0.3243001999999251,98.96758399999953,None,None,97.76589589999958,98.95067640000025,0.5114859000004799,0.5952370000004521,1.7130827999999383,1.796613399999842,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
-0.5,0,1,left,1,3,0,0,0,0,5,0,40,2,,,,,,,,,99.31877610000038,99.81890869999961,100.53642239999999,None,99.83530279999968,100.51940880000029,101.03699040000038,None,left,1,0.2789803000005122,101.03699040000038,None,None,99.83530279999968,101.02027669999961,0.5119220999995377,0.595093299999462,1.7132719000001089,1.7968194999994012,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
-0.5,0,1,left,1,3,0,0,0,0,5,1,41,0,,,,,,,,,101.3374375999997,101.83821719999969,102.55575199999976,None,101.85481969999955,102.53904029999967,103.05636389999972,None,left,1,0.3315281999994113,103.05636389999972,None,None,101.85481969999955,103.03951749999987,0.5119813999999678,0.5953368999998929,1.7132656000003408,1.7971043999996255,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
-0.5,0,1,left,1,3,0,0,0,0,5,2,42,1,,,,,,,,,103.40776249999954,103.90770099999963,104.62537730000031,None,103.9243418000001,104.60846100000026,105.12602409999954,None,left,1,0.4297471999998379,105.12602409999954,None,None,103.9243418000001,105.10914019999973,0.5116076000003886,0.5948789000003671,1.7130318999998053,1.7964812999998685,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
0.5,0,0,right,1,4,0,0,0,0,5,3,43,3,,,,,,,,,105.57735939999975,106.07745209999985,106.79483019999998,None,106.09411950000003,106.77851890000011,107.29572489999964,None,right,1,0.42006189999938215,107.29572489999964,None,None,106.09411950000003,107.27878529999953,0.5118137999997998,0.5949275000002672,1.713133299999754,1.7966177999996944,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
-0.5,180,0,left,2,3,0,0,0,0,5,4,44,4,,,,,,,,,107.74661839999999,108.24699949999967,108.96464220000007,None,108.26372459999993,108.94789170000013,109.46521760000041,None,left,1,0.42651670000032027,109.46521760000041,None,None,108.26372459999993,109.44860110000036,0.5118962999995347,0.595084799999313,1.7134832000001552,1.796815400000014,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
0.5,180,1,right,2,4,0,0,0,0,5,5,45,6,,,,,,,,,109.91634959999965,110.41667139999981,111.1342268000003,None,110.43330790000027,111.11762409999983,111.6349908999996,None,right,1,0.280746000000363,111.6349908999996,None,None,110.43330790000027,111.61824360000037,0.5119199999999182,0.5952813999992941,1.7134786999995413,1.7969055999992634,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
0.5,180,1,right,2,4,0,0,0,0,5,6,46,5,,,,,,,,,111.93607920000022,112.43611959999953,113.15361050000001,None,112.45269880000023,113.13704149999967,113.65440629999966,None,right,1,0.3653633000003538,113.65440629999966,None,None,112.45269880000023,113.63779060000024,0.5115916999993715,0.5948220999998739,1.7132464999995136,1.796539899999516,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
0.5,180,1,right,2,4,0,0,0,0,5,7,47,7,,,,,,,,,114.03856719999976,114.53903440000022,115.25652920000039,None,114.55564360000017,115.23989969999957,115.75737530000015,None,right,1,0.29452390000005835,115.75737530000015,None,None,114.55564360000017,115.74049760000025,0.5122065999994447,0.5956183999996938,1.7136546000001545,1.7971393999996508,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
0.5,0,0,right,1,4,0,0,0,0,6,0,48,3,,,,,,,,,116.07538340000019,116.57515339999964,117.29273020000028,None,116.59166760000016,117.27597089999972,117.79336939999985,None,right,1,0.4422999999997046,117.79336939999985,None,None,116.59166760000016,117.77685429999974,0.5114246999992247,0.5948894999992262,1.7131100999995397,1.796403199999986,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
0.5,180,1,right,2,4,0,0,0,0,6,1,49,5,,,,,,,,,118.26143879999972,118.76122859999987,119.47899989999996,None,118.77807170000005,119.46229259999973,119.97956399999975,None,right,1,0.35214260000066133,119.97956399999975,None,None,118.77807170000005,119.96306460000005,0.5116287999999258,0.5952215999996042,1.7134278999992603,1.7968059999993784,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
-0.5,0,1,left,1,3,0,0,0,0,6,2,50,1,,,,,,,,,120.34746080000014,120.8476684000002,121.56539399999974,None,120.86436519999961,121.54866449999963,122.06584379999958,None,left,1,0.4578281000003699,122.06584379999958,None,None,120.86436519999961,122.04916060000005,0.5118701999999757,0.5951494000000821,1.7133413999999902,1.7969848000002457,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
0.5,180,1,right,2,4,0,0,0,0,6,3,51,6,,,,,,,,,122.55080210000006,123.0505003000003,123.76837399999977,None,123.06736020000017,123.75166529999979,124.26912099999981,122.55080210000006,right,1,0.18265920000067126,124.26912099999981,None,None,123.06736020000017,124.25231599999961,0.5114284999999654,0.5949663000001237,1.7132246000001032,1.796576300000197,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
-0.5,180,0,left,2,3,0,0,0,0,6,4,52,4,,,,,,,,,124.4701186999996,124.9698658000002,125.68766379999988,None,124.98678809999956,125.67072320000034,126.18821290000005,None,right,0,0.1754665999997087,126.18821290000005,None,None,124.98678809999956,126.17158530000006,0.511461899999631,0.5949424999998882,1.713178799999696,1.7967371999993702,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
-0.5,0,1,left,1,3,0,0,0,0,6,5,53,2,,,,,,,,,126.38870280000037,126.88901140000007,127.60698610000009,None,126.90607310000041,127.59024540000019,128.10772150000003,None,left,1,0.303947700000208,128.10772150000003,None,None,126.90607310000041,128.09074809999993,0.5122619999992821,0.5960230000000593,1.7139829999996437,1.797703399999591,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
-0.5,0,1,left,1,3,0,0,0,0,6,6,54,0,,,,,,,,,128.44173420000016,128.94195739999986,129.65958360000013,None,128.95876519999956,129.64322579999998,130.16033130000005,None,left,1,0.37932890000047337,130.16033130000005,None,None,128.95876519999956,130.14366569999993,0.5114952999992965,0.5951104999994641,1.713181999999506,1.7967383999994126,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
0.5,180,1,right,2,4,0,0,0,0,6,7,55,7,,,,,,,,,130.56165629999987,131.06144819999963,131.77917260000004,None,131.07838630000015,131.76250560000017,132.27989959999968,None,right,1,0.4197318999995332,132.27989959999968,None,None,131.07838630000015,132.26328839999996,0.5112269000001106,0.594847899999877,1.7130507000001671,1.796579500000007,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
-0.5,0,1,left,1,3,0,0,0,0,7,0,56,0,,,,,,,,,132.73132039999973,133.2311969999996,133.94897850000007,None,133.24803719999954,133.9322073999997,134.44958199999974,None,left,1,0.3379473999993934,134.44958199999974,None,None,133.24803719999954,134.43307479999976,0.511643499999991,0.5952808000001824,1.7134985000002416,1.796747200000027,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
-0.5,0,1,left,1,3,0,0,0,0,7,1,57,1,,,,,,,,,134.81733479999957,135.3174530000001,136.0354712000003,None,135.3341322000001,136.0184135000004,136.5359112000001,None,left,1,0.435719699999936,136.5359112000001,None,None,135.3341322000001,136.51921770000035,0.5116993000001457,0.5949839000004431,1.7134450000003199,1.7968275000002905,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
-0.5,180,0,left,2,3,0,0,0,0,7,2,58,4,,,,,,,,,136.98707729999978,137.4872862999996,138.20492690000037,None,137.50367020000022,138.18819080000003,138.7056037999996,None,left,1,0.3860575999997309,138.7056037999996,None,None,137.50367020000022,138.68871040000022,0.5118486000001212,0.5950565000002825,1.7132597999998325,1.7966614999995727,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
0.5,0,0,right,1,4,0,0,0,0,7,3,59,3,,,,,,,,,139.12323640000022,139.62352039999996,140.34097950000023,None,139.64007919999995,140.32437859999982,140.84173669999973,None,right,1,0.34588410000014846,140.84173669999973,None,None,139.64007919999995,140.8251664000004,0.5117268000003605,0.5949921000001268,1.713349599999674,1.796891300000425,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
-0.5,0,1,left,1,3,0,0,0,0,7,4,60,2,,,,,,,,,141.20943620000025,141.70959110000013,142.42729970000028,None,141.72635769999988,142.41061599999966,142.92799989999958,None,left,1,0.3156960000005711,142.92799989999958,None,None,141.72635769999988,142.91127499999993,0.5117147000000841,0.595356300000276,1.713382800000545,1.796766800000114,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
0.5,180,1,right,2,4,0,0,0,0,7,5,61,7,,,,,,,,,143.26286310000023,143.76244869999982,144.4799396000003,None,143.77904199999966,144.46352259999958,144.98069600000008,None,right,1,0.3429182999998375,144.98069600000008,None,None,143.77904199999966,144.96390850000034,0.5115056999993612,0.594993899999281,1.7129549999999654,1.7966820000001462,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
0.5,180,1,right,2,4,0,0,0,0,7,6,62,6,,,,,,,,,145.34882770000013,145.84875870000042,146.56633939999983,None,145.86532940000006,146.54937839999957,147.06711979999955,None,right,1,0.37657149999995454,147.06711979999955,None,None,145.86532940000006,147.05034620000015,0.5117381999998543,0.5949342000003526,1.713312500000029,1.7967466000000059,,,,,anne_3,001,2020_Feb_10_1245,posner,3.1.5,60.055371052065794,
