targetX,cueOri,congr,corrAns,pin_cue,pin_target,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,posner_task.thisRepN,posner_task.thisTrialN,posner_task.thisN,posner_task.thisIndex,port_start_block.started,port_start_block.stopped,text_2.started,text_2.stopped,p_port.started,p_port.stopped,text.started,text.stopped,fixation_1.started,fixation_1.stopped,fixation_2.started,fixation_2.stopped,cue.started,cue.stopped,target.started,target.stopped,correct_key_resp.keys,correct_key_resp.corr,correct_key_resp.rt,correct_key_resp.started,correct_key_resp.stopped,early_resp.keys,early_resp.started,early_resp.stopped,trigger_cue.started,trigger_cue.stopped,trigger_target.started,trigger_target.stopped,break_text.started,break_text.stopped,end_port.started,end_port.stopped,participant,session,date,expName,psychopyVersion,frameRate,
-0.5,0,1,left,1,3,0,0,0,0,0,0,0,2,1.6699999832781032e-05,0.09366699999964112,17.348916499999632,None,1.3900000340072438e-05,0.09959340000023076,19.23457589999998,None,19.56794429999991,20.069225599999754,20.786742799999956,None,20.086126599999716,20.77028539999992,21.287412700000004,None,left,1,0.3212226999999075,21.287412700000004,None,None,20.086126599999716,21.27079139999978,0.510390500000085,0.5937322999998287,1.7119505000000572,1.7955077000001438,,,,,anne_2,001,2020_Feb_10_1233,posner,3.1.5,59.90664148999604,
0.5,180,1,right,2,4,0,0,0,0,0,1,1,5,,,,,,,,,21.638566099999935,22.138616999999613,22.856464199999664,None,22.15544799999998,22.83955339999966,23.35693739999988,None,right,1,0.4037025000002359,23.35693739999988,None,None,22.15544799999998,23.340239599999677,0.5106768999999076,0.5940580000001319,1.7122816999999486,1.7957710999999108,,,,,anne_2,001,2020_Feb_10_1233,posner,3.1.5,59.90664148999604,
0.5,0,0,right,1,4,0,0,0,0,0,2,2,3,,,,,,,,,23.791450999999597,24.29171959999985,25.009329499999694,None,24.308233599999767,24.992601499999637,25.510155999999824,None,right,1,0.3784903000000668,25.510155999999824,None,None,24.308233599999767,25.493326799999977,0.5117267000000538,0.5950157000002037,1.7133192000001145,1.7965389999999388,,,,,anne_2,001,2020_Feb_10_1233,posner,3.1.5,59.90664148999604,
-0.5,0,1,left,1,3,0,0,0,0,0,3,3,1,,,,,,,,,25.911698499999602,26.411440299999867,27.128828299999896,None,26.427881799999795,27.112189399999806,27.629633499999727,None,left,1,0.29907460000003994,27.629633499999727,None,None,26.427881799999795,27.612785299999814,0.5115793000004487,0.5948221000003286,1.712905800000044,1.7962753000001612,,,,,anne_2,001,2020_Feb_10_1233,posner,3.1.5,59.90664148999604,
0.5,180,1,right,2,4,0,0,0,0,0,4,4,7,,,,,,,,,27.947831399999814,28.447291399999813,29.165132399999948,None,28.464197399999648,29.148193199999696,29.665791199999603,None,right,1,0.28687889999991967,29.665791199999603,None,None,28.464197399999648,29.64888189999965,0.5110966000002009,0.5945446000000629,1.7126650999998674,1.796247300000232,,,,,anne_2,001,2020_Feb_10_1233,posner,3.1.5,59.90664148999604,
-0.5,0,1,left,1,3,0,0,0,0,0,5,5,0,,,,,,,,,29.98336769999969,30.48339539999961,31.20117540000001,None,30.50035379999963,31.184517400000004,31.70174139999972,None,left,1,0.41083670000034545,31.70174139999972,None,None,30.50035379999963,31.685228800000004,0.5116861000001336,0.5949617000001126,1.7134964000001673,1.7966875000001892,,,,,anne_2,001,2020_Feb_10_1233,posner,3.1.5,59.90664148999604,
0.5,180,1,right,2,4,0,0,0,0,0,6,6,6,,,,,,,,,32.13638899999978,32.636945699999615,33.35425549999991,None,32.65387009999995,33.33733429999984,33.85476259999996,None,right,1,0.33780560000013793,33.85476259999996,None,None,32.65387009999995,33.83817979999958,0.512198399999761,0.5955992999997761,1.7134132000001046,1.7967247999999927,,,,,anne_2,001,2020_Feb_10_1233,posner,3.1.5,59.90664148999604,
-0.5,180,0,left,2,3,0,0,0,0,0,7,7,4,,,,,,,,,34.22257239999999,34.722512800000004,35.44029499999988,None,34.73933159999979,35.42355449999968,35.9409585999997,None,left,1,0.44364679999989676,35.9409585999997,None,None,34.73933159999979,35.92445459999999,0.5113464000000931,0.5948865999998816,1.7132650999997168,1.7965933000000405,,,,,anne_2,001,2020_Feb_10_1233,posner,3.1.5,59.90664148999604,
-0.5,0,1,left,1,3,0,0,0,0,1,0,8,1,,,,,,,,,36.408854399999655,36.90897649999988,37.626568099999986,None,36.92592109999987,37.609939999999824,38.1272798,None,left,1,0.46533839999983684,38.1272798,None,None,36.92592109999987,38.110703999999714,0.5116222999999991,0.5950827000001482,1.7133256000001893,1.7967067999998108,,,,,anne_2,001,2020_Feb_10_1233,posner,3.1.5,59.90664148999604,
0.5,180,1,right,2,4,0,0,0,0,1,1,9,7,,,,,,,,,38.61224829999992,39.11231399999997,39.829777999999806,None,39.12869509999973,39.813073799999984,40.33032309999999,38.61224829999992,right,1,0.38233009999976275,40.33032309999999,None,None,39.12869509999973,40.31372119999969,0.511587899999995,0.595024199999898,1.712973300000158,1.796185400000013,,,,,anne_2,001,2020_Feb_10_1233,posner,3.1.5,59.90664148999604,
0.5,180,1,right,2,4,0,0,0,0,1,2,10,5,,,,,,,,,40.73212399999966,41.2316452,41.94912179999983,None,41.24827429999959,41.93248969999968,42.449909299999945,42.93399899999986,right,1,0.5747013000000152,42.449909299999945,None,None,41.24827429999959,42.43335219999972,0.5113031000000774,0.5946096000002399,1.7129925000003823,1.7961942000001727,,,,,anne_2,001,2020_Feb_10_1233,posner,3.1.5,59.90664148999604,
-0.5,180,0,left,2,3,0,0,0,0,1,3,11,4,,,,,,,,,43.05188309999994,43.551776699999664,44.2690834,None,43.56826060000003,44.2524841999998,44.77001979999977,None,left,1,0.4306154000000788,44.77001979999977,None,None,43.56826060000003,44.75327939999988,0.511764200000016,0.5948952999997346,1.713249800000085,1.7964547999999922,,,,,anne_2,001,2020_Feb_10_1233,posner,3.1.5,59.90664148999604,
-0.5,0,1,left,1,3,0,0,0,0,1,4,12,0,,,,,,,,,45.22131300000001,45.72105309999961,46.43869399999994,None,45.73778779999975,46.42217739999978,46.939406099999815,47.423389699999916,left,1,0.4771192000002884,46.939406099999815,None,None,45.73778779999975,46.922815199999604,0.5112812000002123,0.5949472000002061,1.7130184000002373,1.7966949000001478,,,,,anne_2,001,2020_Feb_10_1233,posner,3.1.5,59.90664148999604,
0.5,0,0,right,1,4,0,0,0,0,1,5,13,3,,,,,,,,,47.44066369999973,47.94089219999978,48.658343599999625,None,47.95758889999979,48.64186039999959,49.159117700000024,None,right,1,0.41782929999999396,49.159117700000024,None,None,47.95758889999979,49.1424192999998,0.5118118000000322,0.5952689999999166,1.7133138999997755,1.7968603999997868,,,,,anne_2,001,2020_Feb_10_1233,posner,3.1.5,59.90664148999604,
-0.5,0,1,left,1,3,0,0,0,0,1,6,14,2,,,,,,,,,49.593726499999775,50.09375269999964,50.81151789999967,None,50.11058000000003,50.79481119999991,51.31215399999974,None,left,1,0.3763891000003241,51.31215399999974,None,None,50.11058000000003,51.29545059999964,0.5118013999999675,0.5953219000002719,1.713477199999943,1.7969581000002108,,,,,anne_2,001,2020_Feb_10_1233,posner,3.1.5,59.90664148999604,
0.5,180,1,right,2,4,0,0,0,0,1,7,15,6,,,,,,,,,51.713067599999704,52.21334569999999,52.93095489999996,None,52.230079999999816,52.914680399999725,53.431772999999794,None,right,1,0.27287740000019767,53.431772999999794,None,None,52.230079999999816,53.41521789999979,0.5119541999997637,0.5953534000000218,1.7138119999999617,1.7970503999999892,,,,,anne_2,001,2020_Feb_10_1233,posner,3.1.5,59.90664148999604,
0.5,180,1,right,2,4,0,0,0,0,2,0,16,5,,,,,,,,,53.73296349999964,54.232839199999944,54.95044619999999,None,54.24941409999974,54.93369959999973,55.45128839999961,None,right,1,0.4052868999997372,55.45128839999961,None,None,54.24941409999974,55.43456109999988,0.5115095999999539,0.5947830999998587,1.7132176000000072,1.7964907000000494,,,,,anne_2,001,2020_Feb_10_1233,posner,3.1.5,59.90664148999604,
0.5,180,1,right,2,4,0,0,0,0,2,1,17,6,,,,,,,,,55.88574129999961,56.385834799999884,57.10360149999997,None,56.40252919999966,57.086739699999725,57.604241399999864,None,right,1,0.41223149999996167,57.604241399999864,None,None,56.40252919999966,57.58735449999995,0.5116410000000542,0.5949166000000332,1.7131476999998085,1.7967649000001984,,,,,anne_2,001,2020_Feb_10_1233,posner,3.1.5,59.90664148999604,
-0.5,0,1,left,1,3,0,0,0,0,2,2,18,1,,,,,,,,,58.03910159999987,58.53868590000002,59.25649769999973,None,58.5554204,59.239597199999935,59.75721039999962,None,left,1,0.4432772999998633,59.75721039999962,None,None,58.5554204,59.7403061,0.5113898999998128,0.5947676000000683,1.7129958000000443,1.796614999999747,,,,,anne_2,001,2020_Feb_10_1233,posner,3.1.5,59.90664148999604,
-0.5,0,1,left,1,3,0,0,0,0,2,3,19,0,,,,,,,,,60.22647819999975,60.725207299999965,61.44273899999962,None,60.74163019999969,61.42608599999994,61.94343589999971,None,left,1,0.4491184000003159,61.94343589999971,None,None,60.74163019999969,61.92679419999968,0.5104928000000655,0.5937020999999731,1.7120646999997007,1.7955156999996689,,,,,anne_2,001,2020_Feb_10_1233,posner,3.1.5,59.90664148999604,
0.5,180,1,right,2,4,0,0,0,0,2,4,20,7,,,,,,,,,62.41201699999965,62.91199289999986,63.62901039999997,None,62.92815350000001,63.612302799999725,64.1300882999999,None,right,1,0.3424227000000428,64.1300882999999,None,None,62.92815350000001,64.11312299999963,0.5119461000003867,0.5947923000003357,1.713061800000105,1.7963375000003907,,,,,anne_2,001,2020_Feb_10_1233,posner,3.1.5,59.90664148999604,
-0.5,0,1,left,1,3,0,0,0,0,2,5,21,2,,,,,,,,,64.49752599999965,64.99747499999967,65.71537379999972,None,65.01441539999996,65.69864609999968,66.21586479999996,None,left,1,0.4086245000003146,66.21586479999996,None,None,65.01441539999996,66.1993037999996,0.511580899999899,0.595116699999835,1.7133955999997852,1.7968249999998989,,,,,anne_2,001,2020_Feb_10_1233,posner,3.1.5,59.90664148999604,
0.5,0,0,right,1,4,0,0,0,0,2,6,22,3,,,,,,,,,66.65026369999987,67.1508617999998,67.86812129999998,None,67.16722389999995,67.85153619999983,68.36893719999989,68.85314900000003,right,1,0.4957807999999204,68.36893719999989,None,None,67.16722389999995,68.35235419999981,0.5125050999999985,0.595659500000238,1.7139821999999185,1.797274500000185,,,,,anne_2,001,2020_Feb_10_1233,posner,3.1.5,59.90664148999604,
-0.5,180,0,left,2,3,0,0,0,0,2,7,23,4,,,,,,,,,68.88641479999978,69.38680879999993,70.10454849999996,None,69.40376119999974,70.08798579999984,70.60551639999994,None,left,1,0.38690550000001167,70.60551639999994,None,None,69.40376119999974,70.5887260999998,0.51176039999973,0.5954850999996779,1.713660599999912,1.7970470999998724,,,,,anne_2,001,2020_Feb_10_1233,posner,3.1.5,59.90664148999604,
