targetX,cueOri,congr,corrAns,pin_cue,pin_target,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,posner_task.thisRepN,posner_task.thisTrialN,posner_task.thisN,posner_task.thisIndex,port_start_block.started,port_start_block.stopped,text_2.started,text_2.stopped,p_port.started,p_port.stopped,text.started,text.stopped,fixation_1.started,fixation_1.stopped,fixation_2.started,fixation_2.stopped,cue.started,cue.stopped,target.started,target.stopped,correct_key_resp.keys,correct_key_resp.corr,correct_key_resp.rt,correct_key_resp.started,correct_key_resp.stopped,early_resp.keys,early_resp.started,early_resp.stopped,trigger_cue.started,trigger_cue.stopped,trigger_target.started,trigger_target.stopped,break_text.started,break_text.stopped,end_port.started,end_port.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.5,180,1,right,2,4,0,0,0,0,0,0,0,6,1.630000042496249e-05,0.09622229999968113,15.467300199999954,None,1.430000065738568e-05,0.0995757999999114,17.353057000000263,None,17.682790200000454,18.18788459999996,18.905283500000223,None,18.20411460000014,18.888545699999668,19.40603629999987,None,right,1,0.2399559000004956,19.40603629999987,None,None,18.20411460000014,19.38947840000037,0.5146710999997595,0.5976772000003621,1.7162465000001248,1.7993780000006154,,,,,nikita_2,001,2020_Feb_13_1319,posner,3.1.5,59.88791378081541,
-0.5,0,1,left,1,3,0,0,0,0,0,1,1,2,,,,,,,,,19.67359529999976,20.17361450000044,20.89111520000006,None,20.19040320000022,20.874578799999654,21.39193940000041,None,left,1,0.28585350000048493,21.39193940000041,None,None,20.19040320000022,21.375444100000095,0.5109075999998822,0.59425629999987,1.7127058999994915,1.7961089999998876,,,,,nikita_2,001,2020_Feb_13_1319,posner,3.1.5,59.88791378081541,
0.5,180,1,right,2,4,0,0,0,0,0,2,2,5,,,,,,,,,21.709365499999876,22.209762399999818,22.927615499999774,None,22.226385400000254,22.910769000000073,23.428128100000322,None,right,1,0.257750799999485,23.428128100000322,None,None,22.226385400000254,23.411302100000285,0.5120184000006702,0.5953228000007584,1.7135435000000143,1.7970634000002974,,,,,nikita_2,001,2020_Feb_13_1319,posner,3.1.5,59.88791378081541,
0.5,0,0,right,1,4,0,0,0,0,0,3,3,3,,,,,,,,,23.71209850000014,24.212360399999852,24.930240599999706,None,24.229579900000317,24.913394600000174,25.43090140000004,None,right,1,0.3189332000001741,25.43090140000004,None,None,24.229579900000317,25.41451479999978,0.5117989000000307,0.5953878000000259,1.7139400999994905,1.7971902999997837,,,,,nikita_2,001,2020_Feb_13_1319,posner,3.1.5,59.88791378081541,
-0.5,0,1,left,1,3,0,0,0,0,0,4,4,1,,,,,,,,,25.765469400000256,26.265335899999627,26.98312259999966,None,26.28201100000024,26.966405199999826,27.483531400000174,None,left,1,0.2503884999996444,27.483531400000174,None,None,26.28201100000024,27.467048000000432,0.5115793000004487,0.595092200000181,1.713295200000175,1.7967334000004485,,,,,nikita_2,001,2020_Feb_13_1319,posner,3.1.5,59.88791378081541,
0.5,180,1,right,2,4,0,0,0,0,0,5,5,7,,,,,,,,,27.751456199999666,28.251287299999603,28.969204699999864,None,28.268136100000447,28.952691600000435,29.46964560000015,None,right,1,0.2561826999999539,29.46964560000015,None,None,28.268136100000447,29.453194100000474,0.5115010999998049,0.5951846999996633,1.713392599999679,1.7966873999994277,,,,,nikita_2,001,2020_Feb_13_1319,posner,3.1.5,59.88791378081541,
-0.5,180,0,left,2,3,0,0,0,0,0,6,6,4,,,,,,,,,29.754601999999977,30.254158200000347,30.971768899999915,None,30.27072920000046,30.955076199999894,31.472340500000428,None,left,1,0.29339759999948,31.472340500000428,None,None,30.27072920000046,31.455663800000366,0.5118053000005602,0.595154000000548,1.7130828999997902,1.7967223000005106,,,,,nikita_2,001,2020_Feb_13_1319,posner,3.1.5,59.88791378081541,
-0.5,0,1,left,1,3,0,0,0,0,0,7,7,0,,,,,,,,,31.790079000000333,32.29041299999972,33.00821259999975,None,32.30705089999992,32.991221600000245,33.508802500000456,None,left,1,0.2649855999998181,33.508802500000456,None,None,32.30705089999992,33.49183549999998,0.5118816999993214,0.5952649999999267,1.713296299999456,1.7968692999993436,,,,,nikita_2,001,2020_Feb_13_1319,posner,3.1.5,59.88791378081541,
-0.5,180,0,left,2,3,0,0,0,0,1,0,8,4,,,,,,,,,33.79298999999992,34.29315150000002,35.0105666999998,None,34.309743400000116,34.994213599999966,35.511436499999945,None,right,0,0.23040629999923112,35.511436499999945,None,None,34.309743400000116,35.49477670000033,0.5119008000001486,0.5953777000004266,1.713502900000094,1.7969870999995692,,,,,nikita_2,001,2020_Feb_13_1319,posner,3.1.5,59.88791378081541,
0.5,180,1,right,2,4,0,0,0,0,1,1,9,7,,,,,,,,,35.762697899999694,36.26224430000002,36.980221800000436,None,36.27920549999999,36.96341560000019,37.480835899999875,None,right,1,0.3088796000001821,37.480835899999875,None,None,36.27920549999999,37.46397739999975,0.511168799999723,0.5947987999998077,1.7128852999994706,1.7964274999994814,,,,,nikita_2,001,2020_Feb_13_1319,posner,3.1.5,59.88791378081541,
