targetX,cueOri,congr,corrAns,pin_cue,pin_target,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,posner_task.thisRepN,posner_task.thisTrialN,posner_task.thisN,posner_task.thisIndex,port_start_block.started,port_start_block.stopped,text_2.started,text_2.stopped,p_port.started,p_port.stopped,text.started,text.stopped,fixation_1.started,fixation_1.stopped,fixation_2.started,fixation_2.stopped,cue.started,cue.stopped,target.started,target.stopped,correct_key_resp.keys,correct_key_resp.corr,correct_key_resp.rt,correct_key_resp.started,correct_key_resp.stopped,early_resp.keys,early_resp.started,early_resp.stopped,trigger_cue.started,trigger_cue.stopped,trigger_target.started,trigger_target.stopped,break_text.started,break_text.stopped,end_port.started,end_port.stopped,early_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
0.5,180,1,right,2,4,0,0,0,0,0,0,0,6,1.7600000319362152e-05,0.09748400000034962,16.450147399999878,None,1.5500000245083356e-05,0.0995786000003136,18.335788599999887,None,18.677198599999883,19.18720039999971,19.888110699999743,None,19.18720039999971,19.888110699999743,20.388770499999737,None,right,1,0.4155420000001868,20.388770499999737,None,None,19.18720039999971,20.388770499999737,0.5024250000001302,0.602766900000006,1.704340200000388,1.7875388000002204,,,,,,katie_1,001,2020_Jan_30_1204,posner,3.1.5,60.021163462184695,
-0.5,0,1,left,1,3,0,0,0,0,0,1,1,2,,,,,,,,,20.82392579999987,21.323410799999692,22.041154600000027,None,21.340248099999826,22.024535099999866,22.541762800000015,None,left,1,0.39861110000038025,22.541762800000015,None,None,21.340248099999826,22.525166799999624,0.5104897999999594,0.5937412999996923,1.7122224999998252,1.7956726999996135,,,,,,katie_1,001,2020_Jan_30_1204,posner,3.1.5,60.021163462184695,
0.5,0,0,right,1,4,0,0,0,0,0,2,2,3,,,,,,,,,22.96005869999999,23.45979209999996,24.177217499999642,None,23.476346699999795,24.16081899999972,24.6780233999998,None,right,1,0.40644750000001295,24.6780233999998,None,None,23.476346699999795,24.66128149999986,0.5116379999999481,0.5949819000002208,1.7131094999999732,1.7966049000001476,,,,,,katie_1,001,2020_Jan_30_1204,posner,3.1.5,60.021163462184695,
-0.5,180,0,left,2,3,0,0,0,0,0,3,3,4,,,,,,,,,25.11283239999966,25.61274400000002,26.330562099999952,None,25.629433799999788,26.313696100000016,26.831234499999937,None,left,1,0.31733799999983603,26.831234499999937,None,None,25.629433799999788,26.814381899999717,0.5117423000001509,0.5950675999997657,1.713365000000067,1.7966938999998092,,,,,,katie_1,001,2020_Jan_30_1204,posner,3.1.5,60.021163462184695,
0.5,180,1,right,2,4,0,0,0,0,0,4,4,7,,,,,,,,,27.165551399999913,27.665590099999918,28.383250699999735,None,27.682302999999592,28.36643839999988,28.883745899999667,None,right,1,0.34450159999960306,28.883745899999667,None,None,27.682302999999592,28.867041099999824,0.5116640999999618,0.595158199999787,1.7130957999997918,1.7965207999995982,,,,,,katie_1,001,2020_Jan_30_1204,posner,3.1.5,60.021163462184695,
-0.5,0,1,left,1,3,0,0,0,0,0,5,5,1,,,,,,,,,29.2515728999997,29.75168309999981,30.469453599999724,None,29.768508799999836,30.452728599999773,30.970100999999886,None,left,1,0.3623790999999983,30.970100999999886,None,None,29.768508799999836,30.95342249999976,0.5112765999997464,0.5947077000000718,1.7129924999999275,1.7962817999996332,,,,,,katie_1,001,2020_Jan_30_1204,posner,3.1.5,60.021163462184695,
0.5,180,1,right,2,4,0,0,0,0,0,6,6,5,,,,,,,,,31.35479609999993,31.85470129999976,32.572402899999815,None,31.871375799999896,32.5555061,33.073016299999836,None,right,1,0.3792558000000099,33.073016299999836,None,None,31.871375799999896,33.05626949999987,0.5114967999998044,0.594940399999814,1.7130561999997553,1.7966495999999097,,,,,,katie_1,001,2020_Jan_30_1204,posner,3.1.5,60.021163462184695,
-0.5,0,1,left,1,3,0,0,0,0,0,7,7,0,,,,,,,,,33.47427289999996,33.97427979999975,34.69199709999975,None,33.99100839999983,34.67510889999994,35.19253359999993,None,left,1,0.37166830000023765,35.19253359999993,None,None,33.99100839999983,35.17585239999971,0.5114739000000554,0.5948367000000871,1.7130342999998902,1.796782500000063,,,,,,katie_1,001,2020_Jan_30_1204,posner,3.1.5,60.021163462184695,
-0.5,180,0,left,2,3,0,0,0,0,1,0,8,4,,,,,,,,,35.593579599999885,36.09396609999976,36.81161639999982,None,36.11056429999962,36.79469819999986,37.31210939999983,None,left,1,0.444158900000275,37.31210939999983,None,None,36.11056429999962,37.29526969999961,0.5118759000001774,0.5951783999998952,1.7131604000001062,1.7969668000000638,,,,,,katie_1,001,2020_Jan_30_1204,posner,3.1.5,60.021163462184695,
0.5,180,1,right,2,4,0,0,0,0,1,1,9,7,,,,,,,,,37.78009649999967,38.28019059999997,38.997616899999684,None,38.29662599999983,38.98106199999984,39.498439899999994,None,right,1,0.38577269999996133,39.498439899999994,None,None,38.29662599999983,39.48169429999962,0.5118038000000524,0.5952732999999171,1.713291399999889,1.7967985999998746,,,,,,katie_1,001,2020_Jan_30_1204,posner,3.1.5,60.021163462184695,
0.5,0,0,right,1,4,0,0,0,0,1,2,10,3,,,,,,,,,39.91590449999967,40.41611869999997,41.1340310999999,None,40.43298159999995,41.11726639999961,41.634779199999684,None,right,1,0.4415189000001192,41.634779199999684,None,None,40.43298159999995,41.617953599999964,0.5115504000000328,0.5953487000001587,1.713366599999972,1.7969498000002204,,,,,,katie_1,001,2020_Jan_30_1204,posner,3.1.5,60.021163462184695,
-0.5,0,1,left,1,3,0,0,0,0,1,3,11,0,,,,,,,,,42.102606899999955,42.60292589999972,43.320494099999905,None,42.61942599999975,43.30397189999985,43.821046099999876,None,left,1,0.35113749999982247,43.821046099999876,None,None,42.61942599999975,43.804446599999665,0.5118104000002859,0.5949579000002814,1.7133207000001676,1.7967367000001104,,,,,,katie_1,001,2020_Jan_30_1204,posner,3.1.5,60.021163462184695,
0.5,180,1,right,2,4,0,0,0,0,1,4,12,5,,,,,,,,,44.189225299999634,44.68900029999986,45.40662109999994,None,44.70561809999981,45.389880699999594,45.907293899999786,None,right,1,0.2969717999999375,45.907293899999786,None,None,44.70561809999981,45.89057539999976,0.5115148999998382,0.5948131999998623,1.7130784999999378,1.7965678999999,,,,,,katie_1,001,2020_Jan_30_1204,posner,3.1.5,60.021163462184695,
-0.5,0,1,left,1,3,0,0,0,0,1,5,13,1,,,,,,,,,46.2251696999997,46.725197699999626,47.44275889999972,None,46.74206409999988,47.42599449999989,47.943420299999616,None,left,1,0.3168863999999303,47.943420299999616,None,None,46.74206409999988,47.92658399999982,0.5116654999997081,0.5950921999997263,1.7130382000000282,1.7968086000000767,,,,,,katie_1,001,2020_Jan_30_1204,posner,3.1.5,60.021163462184695,
-0.5,0,1,left,1,3,0,0,0,0,1,6,14,2,,,,,,,,,48.27737699999989,48.77785649999987,49.49551059999976,None,48.794411599999876,49.47892939999974,49.99610719999964,None,left,1,0.448145299999851,49.99610719999964,None,None,48.794411599999876,49.979584799999884,0.5113432000002831,0.5948580000003858,1.7130494000002727,1.7966583000002174,,,,,,katie_1,001,2020_Jan_30_1204,posner,3.1.5,60.021163462184695,
0.5,180,1,right,2,4,0,0,0,0,1,7,15,6,,,,,,,,,50.464414399999896,50.96429769999986,51.6819387999999,None,50.9810250999999,51.66516709999996,52.182710699999916,None,right,1,0.3254543000002741,52.182710699999916,None,None,50.9810250999999,52.16582309999967,0.5115633000000344,0.594898600000306,1.713074300000244,1.796530999999959,,,,,,katie_1,001,2020_Jan_30_1204,posner,3.1.5,60.021163462184695,
0.5,0,0,right,1,4,0,0,0,0,2,0,16,3,,,,,,,,,52.53369309999971,53.03375039999992,53.751558899999964,None,53.05057009999973,53.734928599999876,54.252082299999984,None,right,1,0.3601405999997951,54.252082299999984,None,None,53.05057009999973,54.23538849999977,0.5116360000001805,0.5947854000000916,1.7132559000001493,1.7968869000001177,,,,,,katie_1,001,2020_Jan_30_1204,posner,3.1.5,60.021163462184695,
-0.5,0,1,left,1,3,0,0,0,0,2,1,17,1,,,,,,,,,54.6361251999997,55.13661549999961,55.854474599999776,None,55.153551499999594,55.83761379999987,56.35506589999977,None,left,1,0.35304770000038843,56.35506589999977,None,None,55.153551499999594,56.338117899999816,0.5120544999999765,0.5954727000003004,1.713564800000313,1.797292700000071,,,,,,katie_1,001,2020_Jan_30_1204,posner,3.1.5,60.021163462184695,
0.5,180,1,right,2,4,0,0,0,0,2,2,18,7,,,,,,,,,56.74009379999961,57.23982109999997,57.95724169999994,None,57.2561539999997,57.94049150000001,58.457770199999686,None,right,1,0.33047290000013163,58.457770199999686,None,None,57.2561539999997,58.44111909999992,0.5116824000001543,0.5948751000000811,1.7129586000000927,1.7963371000000734,,,,,,katie_1,001,2020_Jan_30_1204,posner,3.1.5,60.021163462184695,
-0.5,180,0,left,2,3,0,0,0,0,2,3,19,4,,,,,,,,,58.80947479999986,59.30924619999996,60.02673609999965,None,59.32573139999977,60.01002709999966,60.52727649999997,None,left,1,0.42088820000026317,60.52727649999997,None,None,59.32573139999977,60.510721399999966,0.5117615999997724,0.5950050000001283,1.7132197999999335,1.796725400000014,,,,,,katie_1,001,2020_Jan_30_1204,posner,3.1.5,60.021163462184695,
0.5,180,1,right,2,4,0,0,0,0,2,4,20,6,,,,,,,,,60.97875789999989,61.47870990000001,62.196196099999725,None,61.49518649999982,62.179659999999785,62.69698989999961,None,right,1,0.3630825999998706,62.69698989999961,None,None,61.49518649999982,62.680441299999984,0.5117977999998402,0.5948410999999396,1.713199899999836,1.7966794999997546,,,,,,katie_1,001,2020_Jan_30_1204,posner,3.1.5,60.021163462184695,
0.5,180,1,right,2,4,0,0,0,0,2,5,21,5,,,,,,,,,63.08138409999992,63.581732999999986,64.2994348999996,None,63.598146199999974,64.28272119999974,64.79982059999975,None,right,1,0.3883190999999897,64.79982059999975,None,None,63.598146199999974,64.78322809999963,0.511915599999611,0.5953164999996261,1.7133908999999221,1.7967633999996906,,,,,,katie_1,001,2020_Jan_30_1204,posner,3.1.5,60.021163462184695,
-0.5,0,1,left,1,3,0,0,0,0,2,6,22,2,,,,,,,,,65.21770959999958,65.71775359999992,66.43547779999972,None,65.73458029999983,66.41886979999981,66.93611629999987,None,left,1,0.42003999999997177,66.93611629999987,None,None,65.73458029999983,66.91953799999965,0.5114319999997861,0.5948906999997234,1.713199799999984,1.7967223000000558,,,,,,katie_1,001,2020_Jan_30_1204,posner,3.1.5,60.021163462184695,
-0.5,0,1,left,1,3,0,0,0,0,2,7,23,0,,,,,,,,,67.38711139999987,67.88742709999997,68.60524349999969,None,67.90434849999974,68.5883947999996,69.10580189999973,None,left,1,0.38630749999992986,69.10580189999973,None,None,67.90434849999974,69.08928129999958,0.5114673999996739,0.5950690999998187,1.7132996999998795,1.7966742999997223,,,,,,katie_1,001,2020_Jan_30_1204,posner,3.1.5,60.021163462184695,
0.5,180,1,right,2,4,0,0,0,0,3,0,24,5,,,,,,,,,69.52343119999978,70.02370549999978,70.7420075,None,70.04047270000001,70.72480479999967,71.2425145999996,None,right,1,0.4096615999997084,71.2425145999996,None,None,70.04047270000001,71.22549889999982,0.5118790000001354,0.5954744999999093,1.713653400000112,1.7971935999999005,,,,,,katie_1,001,2020_Jan_30_1204,posner,3.1.5,60.021163462184695,
