condition,cueValid,rt
white,False,0.40079869999954104
white,True,0.37641040000016796
white,False,0.3686800000004951
white,True,0.3297545999994327
white,True,0.3082717999996021
white,True,0.30374530000062805
white,True,0.2826328000001013
white,True,0.3116579000006823
white,False,0.3224894000004497
white,True,0.2687632000006488
white,False,0.313515699999698
white,True,0.29240690000006003
white,True,0.3847187999999733
white,True,0.3771430999995573
white,True,0.2896921999999904
white,True,0.23729000000003
white,True,0.2192709999999352
white,False,0.2978007000001526
white,True,0.32586929999979475
white,False,0.3042785000006916
white,True,0.3289512000001196
white,True,0.3233484000002136
white,True,0.3017961000005016
white,True,0.2972933999999441
white,False,0.3255301999997755
white,True,0.2719075000004523
white,True,0.268452299999808
white,False,0.32964739999988524
white,True,0.3241746999992756
white,True,0.3186789999999746
white,False,0.2976509999998598
white,True,0.277450300000055
white,True,0.25829460000022664
white,False,0.3194954999999027
white,True,0.3139744999998584
white,True,0.3090362000002642
white,True,0.32012180000037915
white,True,0.3145809999996345
white,True,0.2620003000001816
white,False,0.3389799000005951
white,False,0.300728799999888
white,True,0.2807193999997253
white,True,0.2613782000007632
white,True,0.2743421999994098
white,True,0.3029679000001124
white,True,0.2824724000001879
white,True,0.32669220000025234
white,True,0.289372999999614
white,True,0.2528753999995388
white,True,0.2663212999996176
white,True,0.29580259999966074
white,True,0.2752461999998559
white,False,0.2879039999997985
white,False,0.31603590000031545
white,True,0.2468552999998792
white,False,0.3091046000008646
white,True,0.28800259999934497
white,False,0.30009900000004563
white,True,0.3117716999995537
white,True,0.2909952999998495
white,True,0.2708736000004137
white,True,0.2192019000003711
white,True,0.2979838999999629
white,True,0.3099731000002066
white,True,0.2573017000004256
white,False,0.3342660000007527
white,True,0.31281030000081955
white,True,0.2757732000000033
white,False,0.33651689999987866
white,True,0.33018189999984315
white,True,0.3568308000003526
white,False,0.3818469999996523
white,True,0.3262590999993336
white,True,0.3046544000007998
white,True,0.29997309999998834
white,True,0.34372669999993377
white,False,0.2897762000002331
white,True,0.34938619999957155
white,True,0.32717740000043705
white,True,0.4017684999998892
white,False,0.3134704999993119
white,True,0.27663050000046496
white,True,0.3211066999992909
white,True,0.33178589999988617
white,False,0.3102257999998983
white,True,0.28924519999964104
