condition,cueValid,rt
lofi,True,0.3257800999999745
lofi,True,0.3040071999994325
lofi,True,0.28326540000034583
lofi,False,0.2959089000005406
lofi,True,0.3238111000000572
lofi,False,0.3342032000000472
lofi,True,0.3129093999996257
lofi,True,0.3080159000001004
lofi,False,0.35089950000019604
lofi,True,0.2648102000002837
lofi,True,0.2780454000003374
lofi,True,0.3068034000007174
lofi,False,0.3178976000008333
lofi,True,0.3291470000003756
lofi,True,0.3557329999994181
lofi,True,0.2846074999997654
lofi,False,0.3613466000006156
lofi,True,0.5942058999999063
lofi,True,0.3378536999998687
lofi,True,0.2996554000001197
lofi,False,0.34346999999979744
lofi,True,0.38505330000043614
lofi,True,0.3456367999997383
lofi,True,0.32316870000067865
lofi,False,0.26978800000051706
lofi,True,0.3624781000007715
lofi,True,0.37148119999983453
lofi,True,0.3160334000003786
lofi,False,0.4072229000003063
lofi,True,0.3340200000002369
lofi,True,0.34473679999973683
lofi,True,0.29081179999957385
lofi,True,0.30238769999959914
lofi,False,0.3295144000003347
lofi,True,0.3242769999997108
lofi,True,0.2866980999997395
lofi,True,0.2826685999998517
lofi,True,0.3590940000003684
lofi,False,0.2879855000001044
lofi,True,0.21979089999967985
lofi,True,0.2985768000007738
lofi,True,0.2786699000007502
lofi,True,0.2272652999999991
lofi,False,0.4176574000002802
lofi,True,0.2806027000005997
lofi,False,0.34117520000017976
lofi,True,0.2871110999994926
lofi,False,0.3468860999992103
lofi,True,0.27648410000074364
lofi,True,0.33727209999960905
lofi,False,0.29907530000036786
lofi,True,0.32685140000012325
lofi,True,0.3054351000000679
lofi,True,0.3164513000001534
lofi,True,0.2636304999996355
lofi,False,0.3246585999995659
lofi,True,0.28724400000010064
lofi,True,0.26739009999982954
lofi,True,0.2645685000006779
lofi,True,0.37375949999932345
lofi,True,0.2859236000003875
lofi,True,0.29812159999983123
lofi,False,0.5341883000000962
lofi,False,0.35995199999979377
lofi,True,0.32124130000011064
lofi,True,0.2836859999997614
lofi,True,0.3760500000007596
lofi,True,0.3685886000002938
lofi,False,0.29784410000047495
lofi,True,0.2935532000001331
lofi,True,0.3530209999998988
lofi,False,0.3784732000003713
lofi,True,0.3707464999997683
lofi,True,0.2673967999999149
lofi,False,0.31247849999999744
lofi,True,0.2758103000005576
lofi,True,0.2724053000001732
lofi,True,0.3490332000001217
lofi,True,0.3266168000000107
lofi,True,0.3529320999996344
lofi,False,0.3301259999998365
lofi,True,0.2927742000001672
lofi,True,0.304724300000089
lofi,True,0.4599912000003314
lofi,True,0.32122200000048906
