condition,cueValid,rt
lofi,False,0.4708524000002399
lofi,True,0.4512334000000919
lofi,True,0.4969145999998546
lofi,True,0.4604066000001694
lofi,True,0.5933772999997018
lofi,True,0.2727098999998816
lofi,True,0.34941440000011426
lofi,False,0.5351384999999027
lofi,False,0.4012727000003906
lofi,True,0.3290910000000622
lofi,True,0.36368720000018573
lofi,False,0.4288363999999092
lofi,True,0.41904939999994895
lofi,True,0.3860935000002428
lofi,True,0.4415970999998535
lofi,True,0.29536170000028505
lofi,False,0.4348807999999735
lofi,True,0.3455837999999858
lofi,True,0.3072526000000835
lofi,True,0.3106705000000147
lofi,True,0.473876399999881
lofi,False,0.4542900999999802
lofi,True,0.3549705999998878
lofi,True,0.6281589999998687
lofi,True,0.3782662999997228
lofi,True,0.5067669000000024
lofi,True,0.43752279999989696
lofi,True,0.6031604999998308
lofi,True,0.4257402999996884
lofi,False,0.6881963000000724
lofi,True,0.4034900999999991
lofi,False,0.35451160000002346
lofi,True,0.3077309999998761
lofi,True,0.3346618999999009
lofi,True,0.6015616999998201
lofi,True,0.6808844000001955
lofi,False,0.4528067999999621
lofi,False,0.4496857999997701
lofi,True,0.3033331999999973
lofi,True,0.3465527000003021
lofi,False,0.30046279999987746
lofi,True,0.3123364000002766
lofi,False,0.4431885999997576
lofi,True,0.4089005999999245
lofi,True,0.29587880000008226
lofi,True,0.3720871000000443
lofi,True,0.2846070000000509
lofi,False,0.3209778999998889
lofi,True,0.3713702000000012
lofi,True,0.30776660000037737
lofi,True,0.29521219999969617
lofi,True,0.42685089999986303
lofi,True,0.3052019000001565
lofi,False,0.3245609999999033
lofi,True,0.3912172999998802
lofi,True,0.4149243000001661
lofi,True,0.35786430000007385
lofi,True,0.4468443999999181
lofi,False,0.4286630999999943
lofi,False,0.49094639999975703
lofi,True,0.3743514000002506
lofi,True,0.2786409999998796
lofi,True,0.4354527000000417
lofi,False,0.5457107000001997
lofi,False,0.5552641999997832
lofi,True,0.33206860000018423
lofi,True,0.3825261000001774
lofi,True,0.4069630000003599
lofi,True,0.5339629000000059
lofi,True,0.6321960000000217
lofi,True,0.34252130000004405
lofi,False,0.7359819999996944
lofi,True,0.4333495000000767
lofi,True,0.5513891999999032
lofi,True,0.3852246000001287
lofi,True,0.3055587999997442
lofi,True,0.4208840000001146
lofi,True,0.427188400000432
lofi,False,0.4812520999998924
lofi,True,0.3577041999997164
lofi,True,0.3666049999997085
lofi,True,0.3438727999996445
lofi,False,0.4015644000000975
lofi,True,0.34559690000014603
lofi,False,0.5073999000001095
lofi,True,0.838529600000129
