targetX,cueOri,congr,corrAns,pin_cue,pin_target,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,posner_task.thisRepN,posner_task.thisTrialN,posner_task.thisN,posner_task.thisIndex,port_start_block.started,port_start_block.stopped,text_2.started,text_2.stopped,p_port.started,p_port.stopped,text.started,text.stopped,fixation_1.started,fixation_1.stopped,fixation_2.started,fixation_2.stopped,cue.started,cue.stopped,target.started,target.stopped,correct_key_resp.keys,correct_key_resp.corr,correct_key_resp.rt,correct_key_resp.started,correct_key_resp.stopped,early_resp.keys,early_resp.rt,early_resp.started,early_resp.stopped,trigger_cue.started,trigger_cue.stopped,trigger_target.started,trigger_target.stopped,break_text.started,break_text.stopped,end_port.started,end_port.stopped,participant,session,date,expName,psychopyVersion,frameRate,
-0.5,0,1,left,1,3,0,0,0,0,6,3,51,2,,,,,,,,,124.49612590000015,124.99556219999977,125.7130376999994,None,125.0120724999997,125.69635289999951,126.21387979999963,None,left,1,0.30698279999978695,126.21387979999963,None,None,,125.0120724999997,126.19740739999997,0.5114492000002429,0.5948646999995617,1.7132762000001094,1.7963475999995353,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
-0.5,180,0,left,2,3,0,0,0,0,6,4,52,4,,,,,,,,,126.54773729999943,127.0481719999998,127.76589549999971,None,127.06501560000015,127.74920870000005,128.26651579999998,None,left,1,0.28616280000005645,128.26651579999998,None,None,,127.06501560000015,128.2500046999994,0.5122487999997247,0.5956809999997859,1.7140562999993563,1.7972829999998794,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
-0.5,0,1,left,1,3,0,0,0,0,6,5,53,0,,,,,,,,,128.58455609999965,129.08431130000008,129.80193789999976,None,129.10086859999956,129.78544770000008,130.30259469999964,None,left,1,0.2823372999991989,130.30259469999964,None,None,,129.10086859999956,130.28606539999964,0.5115588999997271,0.5950985999998011,1.7132785000003423,1.7969481000000087,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
-0.5,0,1,left,1,3,0,0,0,0,6,6,54,1,,,,,,,,,130.60407309999937,131.10381049999978,131.8214629999993,None,131.1205635999995,131.80468909999945,132.32204829999955,None,left,1,0.29487520000020595,132.32204829999955,None,None,,131.1205635999995,132.30543519999992,0.5117006000000401,0.5953202000000601,1.7132988000003024,1.796794100000625,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
0.5,180,1,right,2,4,0,0,0,0,6,7,55,5,,,,,,,,,132.63999460000014,133.1399080000001,133.85761920000004,None,133.15660190000017,133.8408244000002,134.35836469999958,None,right,1,0.2905521000002409,134.35836469999958,None,None,,133.15660190000017,134.34133479999946,0.5116963000000396,0.5951793000003818,1.7131100000005972,1.7968138000005638,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
-0.5,0,1,left,1,3,0,0,0,0,7,0,56,0,,,,,,,,,134.67615999999998,135.17607839999982,135.8937425999993,None,135.19262319999962,135.87708680000014,136.39455399999952,None,left,1,0.29465609999988374,136.39455399999952,None,None,,135.19262319999962,136.3778225999995,0.511748500000067,0.5954197999999451,1.713479500000176,1.7967782000005172,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
0.5,180,1,right,2,4,0,0,0,0,7,1,57,7,,,,,,,,,136.71270800000002,137.21218659999977,137.92991249999977,None,137.22904310000013,137.9132052999994,138.4304205999997,None,right,1,0.29046939999989263,138.4304205999997,None,None,,137.22904310000013,138.41372989999945,0.5114259000001766,0.5950143999998545,1.7129487000001973,1.7965163999997458,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
-0.5,0,1,left,1,3,0,0,0,0,7,2,58,2,,,,,,,,,138.74882639999942,139.24846639999942,139.9659916999999,None,139.26501169999938,139.94927149999967,140.4667671999996,None,left,1,0.3579975000002378,140.4667671999996,None,None,,139.26501169999938,140.4499326999994,0.5115344999994704,0.594728899999609,1.7129835999994611,1.7964461999999912,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
-0.5,180,0,left,2,3,0,0,0,0,7,3,59,4,,,,,,,,,140.8512155999997,141.35105459999977,142.06890019999992,None,141.36796460000005,142.05206249999992,142.56971919999978,None,left,1,0.431069799999932,142.56971919999978,None,None,,141.36796460000005,142.5529077000001,0.5118698000005679,0.5954968000005465,1.7137015000007523,1.7972687000001315,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
0.5,0,0,right,1,4,0,0,0,0,7,4,60,3,,,,,,,,,143.02121350000016,143.52073609999934,144.23874859999978,None,143.53774749999957,144.22169419999955,144.73917239999992,None,left,0,0.2935877999998411,144.73917239999992,None,None,,143.53774749999957,144.72243499999968,0.5111906000001909,0.5947247000003699,1.7128707000001668,1.7966034999999465,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
-0.5,0,1,left,1,3,0,0,0,0,7,5,61,1,,,,,,,,,145.05713219999961,145.55702689999998,146.2746430999996,None,145.57362550000016,146.25803319999977,146.77557590000015,None,left,1,0.32110689999990427,146.77557590000015,None,None,,145.57362550000016,146.75881879999997,0.5115992999999435,0.5951067999994848,1.7133781999991697,1.7966465999998036,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
0.5,180,1,right,2,4,0,0,0,0,7,6,62,5,,,,,,,,,147.12676769999962,147.6265061999993,148.34437160000016,None,147.6431289000002,148.3275119,148.84489070000018,None,right,1,0.32391829999960464,148.84489070000018,None,None,,147.6431289000002,148.82829820000006,0.5112349999999424,0.5948611000003439,1.7130065000001196,1.7963238000002093,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
0.5,180,1,right,2,4,0,0,0,0,7,7,63,6,,,,,,,,,149.19578060000003,149.69613560000016,150.41375639999933,None,149.71278239999992,150.39722230000007,150.91446899999937,None,right,1,0.27821140000014566,150.91446899999937,None,None,,149.71278239999992,150.89782729999934,0.5124660999999833,0.5958026999996946,1.7141390999995565,1.7973274999994828,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
-0.5,0,1,left,1,3,0,0,0,0,8,0,64,2,,,,,,,,,151.2159342999994,151.7154875999995,152.43301019999944,None,151.7320396999994,152.4165108999996,152.9339788999996,None,left,1,0.3307089999998425,152.9339788999996,None,None,,151.7320396999994,152.91708370000015,0.5113919999994323,0.5949576999992132,1.7129615999992893,1.796368999999686,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
0.5,180,1,right,2,4,0,0,0,0,8,1,65,6,,,,,,,,,153.28537049999977,153.78503779999937,154.50259209999967,None,153.80171439999958,154.48599099999956,155.0034373999997,None,right,1,0.3252726000000621,155.0034373999997,None,None,,153.80171439999958,154.98670459999994,0.5115606999997908,0.5949041999992914,1.7132056999998895,1.7968227999999726,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
0.5,180,1,right,2,4,0,0,0,0,8,2,66,7,,,,,,,,,155.35462430000007,155.85459679999985,156.5722568000001,None,155.87108799999987,156.55553299999974,157.07280509999964,None,right,1,0.3198634000000311,157.07280509999964,None,None,,155.87108799999987,157.05624739999985,0.5117809000003035,0.5951941000002989,1.7134069000003365,1.7968842000000222,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
-0.5,0,1,left,1,3,0,0,0,0,8,3,67,1,,,,,,,,,157.42408729999988,157.92403419999937,158.64154719999988,None,157.9407943999995,158.6249828,159.14218989999972,None,left,1,0.32244400000035967,159.14218989999972,None,None,,157.9407943999995,159.1257482000001,0.5116778999999951,0.5952916000005644,1.7133395000000746,1.796823300000142,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
-0.5,0,1,left,1,3,0,0,0,0,8,4,68,0,,,,,,,,,159.49380649999966,159.99347839999973,160.7110931999996,None,160.01035069999944,160.69450529999995,161.21191110000018,None,left,1,0.3647590000000491,161.21191110000018,None,None,,160.01035069999944,161.19528639999953,0.511645800000224,0.5952256000000489,1.7134052000001248,1.7968731999999363,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
0.5,0,0,right,1,4,0,0,0,0,8,5,69,3,,,,,,,,,161.59690339999997,162.09638610000002,162.8144315999998,None,162.113163,162.79747249999946,163.31494250000014,None,right,1,0.3576873000001797,163.31494250000014,None,None,,162.113163,163.2982403999995,0.5112512999994578,0.5947642999999516,1.7130802000001495,1.7962852999999086,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
0.5,180,1,right,2,4,0,0,0,0,8,6,70,5,,,,,,,,,163.6994593999998,164.1993112,164.91707419999966,None,164.21609139999964,164.9002548999997,165.41763629999969,None,right,1,0.42321309999988443,165.41763629999969,None,None,,164.21609139999964,165.40087159999985,0.5115943000000698,0.5948988999998619,1.713138699999945,1.7967373000001317,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
-0.5,180,0,left,2,3,0,0,0,0,8,7,71,4,,,,,,,,,165.86916609999935,166.36917249999988,167.0867159999998,None,166.38575450000008,167.06990570000016,167.58744089999982,None,left,1,0.41314799999963725,167.58744089999982,None,None,,166.38575450000008,167.57048619999932,0.5118769999999131,0.595018699999855,1.7131781000007322,1.7971901000000798,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
-0.5,0,1,left,1,3,0,0,0,0,9,0,72,0,,,,,,,,,168.02159560000018,168.52184959999977,169.23955810000007,None,168.53866319999997,169.2229213999999,169.74034049999955,None,left,1,0.3882631999995283,169.74034049999955,None,None,,168.53866319999997,169.72360639999988,0.5121731999997792,0.5957701999996061,1.7139113000002908,1.7974745000001349,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
0.5,180,1,right,2,4,0,0,0,0,9,1,73,6,,,,,,,,,170.1584899999998,170.6581815999998,171.37586610000017,None,170.67502009999953,171.35935869999958,171.87660219999998,172.36051020000014,right,1,0.48401749999993626,171.87660219999998,None,None,,170.67502009999953,171.8599983999993,0.511689999999362,0.59516689999964,1.713483499999711,1.7967628999995213,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
-0.5,0,1,left,1,3,0,0,0,0,9,2,74,1,,,,,,,,,172.3780614999996,172.87799219999943,173.59570110000004,None,172.8948789999995,173.57891130000007,174.0962830999997,174.58019499999955,left,1,0.7444924999999785,174.0962830999997,None,None,,172.8948789999995,174.07964859999993,0.511895700000423,0.595530300000064,1.7135260000004564,1.7969358000000284,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
0.5,0,0,right,1,4,0,0,0,0,9,3,75,3,,,,,,,,,174.86518220000016,175.36468650000006,176.08234720000019,None,175.3811956999998,176.06565039999987,176.5829507999997,None,right,1,0.28977579999991576,176.5829507999997,None,None,,175.3811956999998,176.56641649999983,0.5115258000005269,0.5950136999999813,1.713238199999978,1.7967488000003868,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
0.5,180,1,right,2,4,0,0,0,0,9,4,76,5,,,,,,,,,176.9009457000002,177.40079460000015,178.11848670000018,None,177.41747709999981,178.10178459999952,178.6191600000002,None,right,1,0.33354700000018056,178.6191600000002,None,None,,177.41747709999981,178.60252599999967,0.51141860000007,0.5951855999992404,1.713130899999669,1.7966380999996545,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
-0.5,0,1,left,1,3,0,0,0,0,9,5,77,2,,,,,,,,,178.9705100000001,179.4703638000001,180.1880502999993,None,179.48713409999982,180.1711395000002,180.68864500000018,None,left,1,0.41600219999963883,180.68864500000018,None,None,,179.48713409999982,180.67186330000004,0.5116526000001613,0.5952817000006689,1.7131319000000076,1.7966626000006727,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
0.5,180,1,right,2,4,0,0,0,0,9,6,78,7,,,,,,,,,181.12242069999957,181.62321949999932,182.34087120000004,None,181.6399453999993,182.32419449999998,182.84159959999943,None,right,1,0.34303929999987304,182.84159959999943,None,None,,181.6399453999993,182.82506229999944,0.5123130000001765,0.5959157999996023,1.714131400000042,1.7973642999995718,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
-0.5,180,0,left,2,3,0,0,0,0,9,7,79,4,,,,,,,,,183.2098844000002,183.70970209999996,184.4271122,None,183.72629869999946,184.41049209999983,184.9278892000002,None,left,1,0.39269400000011956,184.9278892000002,None,None,,183.72629869999946,184.91117919999942,0.5118366000006063,0.5950298000007024,1.7133124000001771,1.7968120000005001,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
0.5,180,1,right,2,4,0,0,0,0,10,0,80,6,,,,,,,,,185.34609629999977,185.84577799999988,186.56351379999978,None,185.86241419999988,186.5468106999997,187.06427369999983,None,right,1,0.40833519999978307,187.06427369999983,None,None,,185.86241419999988,187.0474411999994,0.5115807000001951,0.5951555999999982,1.7132280000005267,1.7966393000006065,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
0.5,0,0,right,1,4,0,0,0,0,10,1,81,3,,,,,,,,,187.4992857999996,187.99888670000018,188.71638389999953,None,188.01547579999988,188.69968489999974,189.21708239999953,None,right,1,0.42383560000052967,189.21708239999953,None,None,,188.01547579999988,189.2004348999999,0.5116200000002209,0.5949118999997154,1.7131522999998197,1.7965463000000454,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
0.5,180,1,right,2,4,0,0,0,0,10,2,82,5,,,,,,,,,189.66851529999985,190.16846410000016,190.88606209999944,None,190.18521819999933,190.8694716,191.38686619999953,None,right,1,0.357597899999746,191.38686619999953,None,None,,190.18521819999933,191.36991829999988,0.5115723999997499,0.5948657999997522,1.7130134999997608,1.7966216000004351,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
-0.5,0,1,left,1,3,0,0,0,0,10,3,83,0,,,,,,,,,191.77155679999942,192.27117929999986,192.98901549999937,None,192.28813039999932,192.97220219999963,193.48955169999954,None,left,1,0.31092350000017177,193.48955169999954,None,None,,192.28813039999932,193.47293069999978,0.5115963999996893,0.5950942999998006,1.7133225999996284,1.7967975999999908,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
0.5,180,1,right,2,4,0,0,0,0,10,4,84,7,,,,,,,,,193.82495569999992,194.32399949999945,195.04178820000016,None,194.34087839999938,195.0251761999998,195.5423654999995,None,right,1,0.2902904000002309,195.5423654999995,None,None,,194.34087839999938,195.52598169999965,0.5112300000000687,0.5947486000004574,1.7131842000007964,1.7965297000000646,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
-0.5,180,0,left,2,3,0,0,0,0,10,5,85,4,,,,,,,,,195.86038259999987,196.3602578,197.07820829999946,None,196.37696569999935,197.06122950000008,197.57863980000002,None,left,1,0.34191139999984443,197.57863980000002,None,None,,196.37696569999935,197.5617857999996,0.5117397000003621,0.5951542000002519,1.7132497000002331,1.7968560999997862,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
-0.5,0,1,left,1,3,0,0,0,0,10,6,86,2,,,,,,,,,197.94658359999994,198.44648419999976,199.1640981999999,None,198.46307359999992,199.14745289999973,199.66488599999957,None,left,1,0.3755977000000712,199.66488599999957,None,None,,198.46307359999992,199.64822430000004,0.5115143999992142,0.5949619999992137,1.7132254999996803,1.7965183999995133,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
-0.5,0,1,left,1,3,0,0,0,0,10,7,87,1,,,,,,,,,200.0663027999999,200.56605299999956,201.28363489999992,None,200.5825992,201.26709560000018,201.78429789999973,None,left,1,0.44041659999948024,201.78429789999973,None,None,,200.5825992,201.76780589999998,0.5115485999995144,0.5953317999992578,1.713281299999835,1.7966819999992367,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.2527613000002,None,1.7800000023271423e-05,0.9958846999998059,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
0.5,180,1,right,2,4,1,0,1,0,0,0,0,5,1.1399999493733048e-05,0.09758169999986421,263.2689687000002,None,1.5100000382517464e-05,0.09784639999998035,265.37179639999977,None,265.6494628999999,266.15635119999934,266.85722739999983,None,266.1727757999997,266.85722739999983,267.3580274999995,None,right,1,0.30637899999965157,267.3580274999995,None,None,,266.1727757999997,267.3580274999995,0.5163232000004427,0.599568100000397,1.7010486999997738,1.8012877999999546,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
0.5,180,1,right,2,4,1,0,1,0,0,1,1,6,,,,,,,,,267.69367069999953,268.19239819999984,268.9101549999996,None,268.2091485000001,268.89333350000015,269.4106689,None,right,1,0.23756190000040078,269.4106689,None,None,,268.2091485000001,269.3941047999997,0.5108949999994365,0.5944111999997403,1.7125682999994751,1.7961686999997255,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
-0.5,0,1,left,1,3,1,0,1,0,0,2,2,2,,,,,,,,,269.6783607999996,270.1786807999997,270.8961197999997,None,270.1950687999997,270.8793928999994,271.3969092999996,None,left,1,0.2914120000004914,271.3969092999996,None,None,,270.1950687999997,271.3803221999997,0.5119223000001512,0.595089100000223,1.713548699999592,1.7967852000001585,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
0.5,180,1,right,2,4,1,0,1,0,0,3,3,7,,,,,,,,,271.71497649999947,272.2146781000001,272.93240779999996,None,272.23122819999935,272.91564169999947,273.43289209999966,None,right,1,0.2873674000002211,273.43289209999966,None,None,,272.23122819999935,273.41621570000007,0.5116356999997151,0.5951511000002938,1.7131500999994387,1.7967736000000514,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
-0.5,0,1,left,1,3,1,0,1,0,0,4,4,0,,,,,,,,,273.7507737999995,274.2506392999994,274.9685448,None,274.26749870000003,274.9515110000002,275.46920339999997,None,left,1,0.29095950000009907,275.46920339999997,None,None,,274.26749870000003,275.45230209999954,0.5115560000003825,0.5952883999998448,1.7131961000004594,1.796804599999632,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
-0.5,0,1,left,1,3,1,0,1,0,0,5,5,1,,,,,,,,,275.7870560000001,276.2868539000001,277.00451599999997,None,276.30362499999956,276.9879641999996,277.5053637000001,None,left,1,0.32688170000074024,277.5053637000001,None,None,,276.30362499999956,277.4887411999998,0.5114285999998174,0.5948720000005778,1.7132940999999846,1.7965724000005139,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
0.5,0,0,right,1,4,1,0,1,0,0,6,6,3,,,,,,,,,277.8561616999996,278.3563639999993,279.0741889000001,None,278.37304140000015,279.0573483999997,279.57492379999985,None,right,1,0.3133399999996982,279.57492379999985,None,None,,278.37304140000015,279.55806119999943,0.5119150000000445,0.5952728000002026,1.713599300000169,1.7968455000000176,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
-0.5,180,0,left,2,3,1,0,1,0,0,7,7,4,,,,,,,,,279.90928170000007,280.4094363999993,281.1267762999996,None,280.42601190000005,281.11022049999974,281.6275986999999,None,right,0,0.30070660000001226,281.6275986999999,None,None,,280.42601190000005,281.6108140999995,0.5119576000006418,0.594975400000294,1.7133229999999458,1.7969763000000967,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
-0.5,180,0,left,2,3,1,0,1,0,1,0,8,4,,,,,,,,,281.9453696999999,282.4454157,283.1630365000001,None,282.4619161999999,283.1462898,283.66383809999934,None,left,1,0.280553399999917,283.66383809999934,None,None,,282.4619161999999,283.64712189999955,0.5117171999991115,0.5951608999994278,1.713398199999574,1.7965843999991193,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
-0.5,0,1,left,1,3,1,0,1,0,1,1,9,2,,,,,,,,,283.9653598999994,284.46487629999956,285.1824405999996,None,284.4813677000002,285.1658023,285.6830583000001,None,left,1,0.3332037999998647,285.6830583000001,None,None,,284.4813677000002,285.6665076999998,0.5113490000003367,0.5948275999999169,1.7129662999996071,1.7965194999997038,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
0.5,180,1,right,2,4,1,0,1,0,1,2,10,5,,,,,,,,,286.0348119,286.5344368999995,287.2518166,None,286.5510000999993,287.23535170000014,287.75267149999945,None,right,1,0.32737469999938185,287.75267149999945,None,None,,286.5510000999993,287.7360570000001,0.5115426000002117,0.5949006999999256,1.7131500999994387,1.7966113000002224,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
-0.5,0,1,left,1,3,1,0,1,0,1,3,11,0,,,,,,,,,288.1040207999995,288.6039178000001,289.3213870999998,None,288.62051989999964,289.3048719999997,289.8221255999997,None,left,1,0.2740477999996074,289.8221255999997,None,None,,288.62051989999964,289.8053715999995,0.5118540000003122,0.5951046000000133,1.7132874999997512,1.7967779999999038,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
0.5,0,0,right,1,4,1,0,1,0,1,4,12,3,,,,,,,,,290.12369989999934,290.62321470000006,291.3408535999997,None,290.63990250000006,291.3241559999997,291.8415034999998,None,right,1,0.3266816999994262,291.8415034999998,None,None,,290.63990250000006,291.82490039999993,0.5114628999999695,0.594901899999968,1.7131314999996903,1.7967631000001347,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
0.5,180,1,right,2,4,1,0,1,0,1,5,13,7,,,,,,,,,292.1928201999999,292.69266739999966,293.4105109000002,None,292.7095755999999,293.3938709999993,293.91117739999936,None,right,1,0.2409775999994963,293.91117739999936,None,None,,292.7095755999999,293.89434339999934,0.5115387000005285,0.5951275000006717,1.7131939000000784,1.796911700000237,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
0.5,180,1,right,2,4,1,0,1,0,1,6,14,6,,,,,,,,,294.1791469,294.6789257999999,295.3966246,None,294.6954704,295.37984659999984,295.8972893,None,right,1,0.3428616000001057,295.8972893,None,None,,294.6954704,295.8804666999995,0.5116335000002437,0.5949685999994472,1.7131638999999268,1.7969671999999264,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
-0.5,0,1,left,1,3,1,0,1,0,1,7,15,1,,,,,,,,,296.2653612999993,296.76512,297.48258179999993,None,296.78152859999955,297.46601569999984,297.9833214,None,left,1,0.3688100999997914,297.9833214,None,None,,296.78152859999955,297.9667830999997,0.5117620999999417,0.5951525999998921,1.7134024999995745,1.7966754999997647,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
0.5,180,1,right,2,4,1,0,1,0,2,0,16,5,,,,,,,,,298.3678983,298.8680585000002,299.5856557999996,None,298.8848401999994,299.56907299999966,300.0863370999996,None,right,1,0.4498981000006097,300.0863370999996,None,None,,298.8848401999994,300.0695431999993,0.5117067000001043,0.5948482000003423,1.7131779999999708,1.7974944999996296,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
-0.5,180,0,left,2,3,1,0,1,0,2,1,17,4,,,,,,,,,300.55413729999964,301.0543993000001,301.77188209999986,None,301.0708711999996,301.75516460000017,302.27265050000005,None,left,1,0.335439999999835,302.27265050000005,None,None,,301.0708711999996,302.2559233000002,0.5121431000006851,0.5956163999999262,1.7136548000007679,1.797121600000537,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
-0.5,0,1,left,1,3,1,0,1,0,2,2,18,2,,,,,,,,,302.62406199999987,303.12373709999974,303.8413783999995,None,303.1403585999997,303.82489949999945,304.3422292999994,None,left,1,0.32198820000030537,304.3422292999994,None,None,,303.1403585999997,304.32554549999986,0.5116098999997121,0.5953215999998065,1.7133902999994461,1.7968858999993245,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
0.5,180,1,right,2,4,1,0,1,0,2,3,19,6,,,,,,,,,304.69404289999966,305.1931655999997,305.9111333999999,None,305.21008429999983,305.8941950999997,306.4117220999997,None,right,1,0.3644656999995277,306.4117220999997,None,None,,305.21008429999983,306.39496580000014,0.5114653999999064,0.594875900000261,1.7132247999998071,1.7967664999996487,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
0.5,0,0,right,1,4,1,0,1,0,2,4,20,3,,,,,,,,,306.7964678999997,307.2962271999995,308.0140093,None,307.31278849999944,307.99724030000016,308.51471029999993,None,right,1,0.3335332999995444,308.51471029999993,None,None,,307.31278849999944,308.4978182999994,0.5114981999995507,0.5943950000000768,1.7130734000002121,1.7965241000001697,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
0.5,180,1,right,2,4,1,0,1,0,2,5,21,7,,,,,,,,,308.86614389999977,309.3657051,310.0832542999997,None,309.38222080000014,310.066726,310.58403,None,right,1,0.36003989999971964,310.58403,None,None,,309.38222080000014,310.5674084000002,0.5112675000000309,0.5947896999996374,1.712951299999986,1.796465999999782,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
-0.5,0,1,left,1,3,1,0,1,0,2,6,22,1,,,,,,,,,310.96856859999934,311.4687985999999,312.18624589999945,None,311.48520969999936,312.1695227,312.6869743999996,313.1708568999993,left,1,0.5610320000005231,312.6869743999996,None,None,,311.48520969999936,312.6703330999999,0.5119893999999476,0.5950460999993084,1.7135105999996085,1.7969884999993155,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
-0.5,0,1,left,1,3,1,0,1,0,2,7,23,0,,,,,,,,,313.2718976999995,313.77166859999943,314.4894101,None,313.7885183999997,314.4727280999996,314.99016219999976,None,left,1,0.4178349999992861,314.99016219999976,None,None,,313.7885183999997,314.97346990000005,0.5115474000003815,0.595123699999931,1.7133416000006036,1.7967100000005303,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
0.5,180,1,right,2,4,1,0,1,0,3,0,24,7,,,,,,,,,315.4243937000001,315.92479469999944,316.64231459999974,None,315.94143780000013,316.6257627999994,317.14303109999946,None,right,1,0.33709749999979977,317.14303109999946,None,None,,315.94143780000013,317.1263981000002,0.5124367999997048,0.5958079000001817,1.7140149999995629,1.7974820999997974,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
0.5,180,1,right,2,4,1,0,1,0,3,1,25,5,,,,,,,,,317.51097260000006,318.01096340000004,318.72866650000014,None,318.0278039999994,318.71192579999934,319.22929010000007,None,right,1,0.3627563000000009,319.22929010000007,None,None,,318.0278039999994,319.2125639999995,0.5116714999994656,0.5950788000000102,1.7132504999999583,1.7967965999996522,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
-0.5,0,1,left,1,3,1,0,1,0,3,2,26,2,,,,,,,,,319.61454629999935,320.114106,320.8313619999999,None,320.1305728999996,320.8147650000001,321.33204729999943,None,right,0,0.3079746999992494,321.33204729999943,None,None,,320.1305728999996,321.31547369999953,0.5118728999996165,0.5951356999994459,1.7132231999994474,1.7966538999999102,,,,,syed_2,001,2020_Feb_07_1537,posner,3.1.5,59.87690505849263,
