targetX,cueOri,congr,corrAns,pin_cue,pin_target,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,posner_task.thisRepN,posner_task.thisTrialN,posner_task.thisN,posner_task.thisIndex,port_start_block.started,port_start_block.stopped,text_2.started,text_2.stopped,p_port.started,p_port.stopped,text.started,text.stopped,fixation_1.started,fixation_1.stopped,fixation_2.started,fixation_2.stopped,cue.started,cue.stopped,target.started,target.stopped,correct_key_resp.keys,correct_key_resp.corr,correct_key_resp.rt,correct_key_resp.started,correct_key_resp.stopped,early_resp.keys,early_resp.started,early_resp.stopped,trigger_cue.started,trigger_cue.stopped,trigger_target.started,trigger_target.stopped,early_resp.rt,break_text.started,break_text.stopped,end_port.started,end_port.stopped,participant,session,date,expName,psychopyVersion,frameRate,
-0.5,0,1,left,1,3,0,0,0,0,0,0,0,2,1.739999970595818e-05,0.09710509999968053,29.17049109999971,None,1.4100000043981709e-05,0.09971730000052048,31.056303000000298,None,31.358341399999517,31.85757300000023,32.57493369999975,None,31.87426559999949,32.55855410000004,33.075700000000325,None,left,1,0.3742470000006506,33.075700000000325,None,None,31.87426559999949,33.059018099999776,0.5082691999996314,0.5914222999999765,1.7096976000002542,1.7933161999999356,,,,,,priya_3,001,2020_Feb_14_1233,posner,3.1.5,59.92602731184956,
0.5,0,0,right,1,4,0,0,0,0,0,1,1,3,,,,,,,,,33.49134589999994,33.977142800000365,34.69447839999975,None,33.99399009999979,34.678040099999635,35.195259299999634,None,right,1,0.35842289999982313,35.195259299999634,None,None,33.99399009999979,35.17886929999986,0.5105016999996224,0.5938398999996934,1.712195199999769,1.7954509000001053,,,,,,priya_3,001,2020_Feb_14_1233,posner,3.1.5,59.92602731184956,
-0.5,180,0,left,2,3,0,0,0,0,0,2,2,4,,,,,,,,,35.57965239999976,36.08025739999994,36.79781449999973,None,36.09650460000012,36.78080099999988,37.298261699999784,None,left,1,0.303634000000784,37.298261699999784,None,None,36.09650460000012,37.28164409999954,0.5119844999999259,0.5950296999999409,1.713363699999718,1.7965273999998317,,,,,,priya_3,001,2020_Feb_14_1233,posner,3.1.5,59.92602731184956,
0.5,180,1,right,2,4,0,0,0,0,0,3,3,5,,,,,,,,,37.632424999999785,38.13278199999968,38.85054149999996,None,38.149626600000374,38.833635299999514,39.35125150000022,None,right,1,0.2504339000006439,39.35125150000022,None,None,38.149626600000374,39.33444109999982,0.5118396999996548,0.5954383999996935,1.7134820000001127,1.797056800000064,,,,,,priya_3,001,2020_Feb_14_1233,posner,3.1.5,59.92602731184956,
-0.5,0,1,left,1,3,0,0,0,0,0,4,4,1,,,,,,,,,39.618980600000214,40.11887829999978,40.83640490000016,None,40.13524640000014,40.81974730000002,41.33729399999993,None,left,1,0.280437699999311,41.33729399999993,None,None,40.13524640000014,41.32058179999967,0.5114643999995678,0.5947704000000158,1.713153699999566,1.7963043999998263,,,,,,priya_3,001,2020_Feb_14_1233,posner,3.1.5,59.92602731184956,
-0.5,0,1,left,1,3,0,0,0,0,0,5,5,0,,,,,,,,,41.63795620000019,42.1383364000003,42.85597409999991,None,42.15498360000038,42.839129500000126,43.35685240000021,None,left,1,0.45279849999951693,43.35685240000021,None,None,42.15498360000038,43.3398643999999,0.512369399999443,0.5958128000002034,1.7138813000001392,1.797235400000318,,,,,,priya_3,001,2020_Feb_14_1233,posner,3.1.5,59.92602731184956,
0.5,180,1,right,2,4,0,0,0,0,0,6,6,6,,,,,,,,,43.84106080000038,44.341360200000054,45.05885000000035,None,44.35797850000017,45.0422294,45.55959530000018,43.84106080000038,right,1,0.2501269999993383,45.55959530000018,None,None,44.35797850000017,45.54278669999985,0.5117017000002306,0.5950831000000107,1.7131169000003865,1.7969978000000992,,,,,,priya_3,001,2020_Feb_14_1233,posner,3.1.5,59.92602731184956,
0.5,180,1,right,2,4,0,0,0,0,0,7,7,7,,,,,,,,,45.82774150000023,46.32740990000002,47.0447978000002,None,46.343988999999965,47.028437299999496,47.545557100000224,None,right,1,0.36810439999953815,47.545557100000224,None,None,46.343988999999965,47.528938800000105,0.5112958999998227,0.5946036000004824,1.712822899999992,1.7965281000006144,,,,,,priya_3,001,2020_Feb_14_1233,posner,3.1.5,59.92602731184956,
0.5,180,1,right,2,4,0,0,0,0,1,0,8,5,,,,,,,,,47.930371399999785,48.43044490000011,49.14797449999969,None,48.44701559999976,49.13154080000004,49.648494899999605,None,right,1,0.36115179999978864,49.648494899999605,None,None,48.44701559999976,49.631919299999936,0.5117639000000054,0.5947894000000815,1.7132265999998708,1.7966557999998258,,,,,,priya_3,001,2020_Feb_14_1233,posner,3.1.5,59.92602731184956,
-0.5,0,1,left,1,3,0,0,0,0,1,1,9,2,,,,,,,,,50.03309259999969,50.532975899999656,51.25107279999975,None,50.55010399999992,51.234017900000254,51.751524000000245,None,left,1,0.29811289999997825,51.751524000000245,None,None,50.55010399999992,51.734634299999925,0.5114345000001776,0.5951144000000568,1.713070200000402,1.7968947999997908,,,,,,priya_3,001,2020_Feb_14_1233,posner,3.1.5,59.92602731184956,
