targetX,cueOri,congr,corrAns,pin_cue,pin_target,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,posner_task.thisRepN,posner_task.thisTrialN,posner_task.thisN,posner_task.thisIndex,port_start_block.started,port_start_block.stopped,text_2.started,text_2.stopped,p_port.started,p_port.stopped,text.started,text.stopped,fixation_1.started,fixation_1.stopped,fixation_2.started,fixation_2.stopped,cue.started,cue.stopped,target.started,target.stopped,correct_key_resp.keys,correct_key_resp.corr,correct_key_resp.rt,correct_key_resp.started,correct_key_resp.stopped,early_resp.keys,early_resp.started,early_resp.stopped,trigger_cue.started,trigger_cue.stopped,trigger_target.started,trigger_target.stopped,early_resp.rt,break_text.started,break_text.stopped,end_port.started,end_port.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.5,180,1,right,2,4,0,0,0,0,0,0,0,5,1.759999940986745e-05,0.09242429999994783,16.0152405000008,None,1.3799999578623101e-05,0.09948979999990115,17.90113030000066,None,18.24555380000038,18.752253600000586,19.453303000000233,None,18.76869910000005,19.453303000000233,19.953741199999968,None,right,1,0.3264411000000109,19.953741199999968,None,None,18.76869910000005,19.953741199999968,0.5161499000005279,0.5995026000000507,1.7011323000006087,1.8011998000001768,,,,,,faizah_1,001,2020_Jan_10_1357,posner,3.1.5,59.951139821080574,
-0.5,180,0,left,2,3,0,0,0,0,0,1,1,4,,,,,,,,,20.30550190000031,20.804868900000656,21.522670900000776,None,20.82185770000069,21.50592250000045,22.023210100000142,None,left,1,0.36892449999959354,22.023210100000142,None,None,20.82185770000069,22.00661610000043,0.5106175999999323,0.5941361999994115,1.7123432999997021,1.7958998999993128,,,,,,faizah_1,001,2020_Jan_10_1357,posner,3.1.5,59.951139821080574,
-0.5,0,1,left,1,3,0,0,0,0,0,2,2,1,,,,,,,,,22.408158600000206,22.907829600000696,23.625469600000542,None,22.924350700000105,23.608892500000366,24.126067800000783,None,left,1,0.32206029999997554,24.126067800000783,None,None,22.924350700000105,24.109559400000762,0.5114289000002827,0.5950130000001081,1.713147100000242,1.7966058000001794,,,,,,faizah_1,001,2020_Jan_10_1357,posner,3.1.5,59.951139821080574,
-0.5,0,1,left,1,3,0,0,0,0,0,3,3,2,,,,,,,,,24.47754690000056,24.977445100000295,25.694913199999974,None,24.99403380000058,25.678382400000373,26.195756000000074,None,left,1,0.3644953000002715,26.195756000000074,None,None,24.99403380000058,26.179082200000266,0.5116465000000971,0.595092399999885,1.7132603999998537,1.7966472999996768,,,,,,faizah_1,001,2020_Jan_10_1357,posner,3.1.5,59.951139821080574,
-0.5,0,1,left,1,3,0,0,0,0,0,4,4,0,,,,,,,,,26.580541900000753,27.08035220000056,27.797943000000487,None,27.097331300000405,27.781352300000435,28.29857930000071,None,left,1,0.40574300000025687,28.29857930000071,None,None,27.097331300000405,28.28196350000053,0.5112263999999413,0.5946356000004016,1.712819500000478,1.7961604000001898,,,,,,faizah_1,001,2020_Jan_10_1357,posner,3.1.5,59.951139821080574,
0.5,180,1,right,2,4,0,0,0,0,0,5,5,7,,,,,,,,,28.733154500000637,29.233236100000795,29.951155500000823,None,29.250067200000558,29.934139400000277,30.45175510000081,None,right,1,0.268483699999706,30.45175510000081,None,None,29.250067200000558,30.434865100000025,0.5117129999998724,0.595146300000124,1.7133275999995021,1.7967884999998205,,,,,,faizah_1,001,2020_Jan_10_1357,posner,3.1.5,59.951139821080574,
0.5,180,1,right,2,4,0,0,0,0,0,6,6,6,,,,,,,,,30.735824900000807,31.23592650000046,31.953663700000106,None,31.252758399999948,31.936909200000628,32.45447000000058,None,right,1,0.2817752000000837,32.45447000000058,None,None,31.252758399999948,32.437727300000006,0.5116988999998284,0.5953212000003987,1.713480299999901,1.7970580000001064,,,,,,faizah_1,001,2020_Jan_10_1357,posner,3.1.5,59.951139821080574,
0.5,0,0,right,1,4,0,0,0,0,0,7,7,3,,,,,,,,,32.75575380000009,33.255454300000565,33.97310210000069,None,33.27222640000036,33.95641969999997,34.47394980000081,None,right,1,0.4142470000006142,34.47394980000081,None,None,33.27222640000036,34.45709330000045,0.5116527000000133,0.5950543999997535,1.7132731000001513,1.7969333000000915,,,,,,faizah_1,001,2020_Jan_10_1357,posner,3.1.5,59.951139821080574,
-0.5,0,1,left,1,3,0,0,0,0,1,0,8,0,,,,,,,,,34.90874840000015,35.40855450000072,36.12598950000029,None,35.425041800000145,36.10954530000072,36.62664280000081,None,left,1,0.3334878999994544,36.62664280000081,None,None,35.425041800000145,36.6101333000006,0.5117110000001048,0.5950007000001278,1.713272599999982,1.7967060000000856,,,,,,faizah_1,001,2020_Jan_10_1357,posner,3.1.5,59.951139821080574,
-0.5,0,1,left,1,3,0,0,0,0,1,1,9,1,,,,,,,,,36.97739580000052,37.47807570000077,38.19556980000016,None,37.494467800000166,38.178986500000065,38.696210100000826,None,left,1,0.30389049999939743,38.696210100000826,None,None,37.494467800000166,38.67958920000001,0.511750600000596,0.5952536000004329,1.7132638000002771,1.7967648000003464,,,,,,faizah_1,001,2020_Jan_10_1357,posner,3.1.5,59.951139821080574,
-0.5,180,0,left,2,3,0,0,0,0,1,2,10,4,,,,,,,,,39.03091190000032,39.53078860000005,40.24829040000077,None,39.54752460000054,40.23181190000014,40.74920360000033,None,left,1,0.41085240000029444,40.74920360000033,None,None,39.54752460000054,40.7325563000004,0.5113051999996969,0.5945959999999104,1.7130378000001656,1.7961414000001241,,,,,,faizah_1,001,2020_Jan_10_1357,posner,3.1.5,59.951139821080574,
-0.5,0,1,left,1,3,0,0,0,0,1,3,11,2,,,,,,,,,41.183297100000345,41.683822100000725,42.40154100000018,None,41.700405700000374,42.3845936000007,42.902308300000186,None,left,1,0.41777970000021014,42.902308300000186,None,None,41.700405700000374,42.88525050000044,0.5122856999996657,0.5957122999998319,1.7137023999994199,1.7972964000000502,,,,,,faizah_1,001,2020_Jan_10_1357,posner,3.1.5,59.951139821080574,
0.5,0,0,right,1,4,0,0,0,0,1,4,12,3,,,,,,,,,43.33691760000056,43.83653410000079,44.554187900000215,None,43.8534795000005,44.537752100000034,45.054998100000375,None,right,1,0.3130159000002095,45.054998100000375,None,None,43.8534795000005,45.03835230000004,0.5115101999999752,0.5950818999999683,1.713309499999923,1.7969206999996459,,,,,,faizah_1,001,2020_Jan_10_1357,posner,3.1.5,59.951139821080574,
0.5,180,1,right,2,4,0,0,0,0,1,5,13,5,,,,,,,,,45.38921610000034,45.889500000000226,46.60712550000062,None,45.906070300000465,46.59036770000057,47.10797520000051,None,right,1,0.3642378999993525,47.10797520000051,None,None,45.906070300000465,47.091258800000105,0.5122261999995317,0.5956878999995752,1.7139679000001706,1.7972624999993059,,,,,,faizah_1,001,2020_Jan_10_1357,posner,3.1.5,59.951139821080574,
0.5,180,1,right,2,4,0,0,0,0,1,6,14,7,,,,,,,,,47.49276870000085,47.99253450000015,48.71003560000008,None,48.00917610000033,48.69342730000062,49.21074270000008,None,right,1,0.3575611000005665,49.21074270000008,None,None,48.00917610000033,49.194033100000524,0.511569000000236,0.5948471000001518,1.7130536000004213,1.79656470000009,,,,,,faizah_1,001,2020_Jan_10_1357,posner,3.1.5,59.951139821080574,
0.5,180,1,right,2,4,0,0,0,0,1,7,15,6,,,,,,,,,49.59530040000027,50.095258500000455,50.812978300000395,None,50.112095800000134,50.79621380000026,51.313526300000376,None,right,1,0.2947987000006833,51.313526300000376,None,None,50.112095800000134,51.29707700000017,0.5116605999992316,0.595138899999256,1.7134409999998752,1.7967283999996653,,,,,,faizah_1,001,2020_Jan_10_1357,posner,3.1.5,59.951139821080574,
0.5,180,1,right,2,4,0,0,0,0,2,0,16,5,,,,,,,,,51.6316566000005,52.13151379999999,52.84913370000049,None,52.14807220000057,52.83238820000042,53.34987309999997,None,right,1,0.3623258999996324,53.34987309999997,None,None,52.14807220000057,53.333065499999975,0.5117301000000225,0.5951586000001043,1.7132655000004888,1.7966089999999895,,,,,,faizah_1,001,2020_Jan_10_1357,posner,3.1.5,59.951139821080574,
-0.5,180,0,left,2,3,0,0,0,0,2,1,17,4,,,,,,,,,53.73448400000052,54.23430090000056,54.95197320000079,None,54.25124589999996,54.93511430000035,55.45285030000014,None,left,1,0.42722560000038357,55.45285030000014,None,None,54.25124589999996,55.435841900000014,0.5115561000002344,0.5950267999996868,1.7130788000004031,1.7967902999998842,,,,,,faizah_1,001,2020_Jan_10_1357,posner,3.1.5,59.951139821080574,
0.5,180,1,right,2,4,0,0,0,0,2,2,18,7,,,,,,,,,55.90420440000071,56.403925900000104,57.121796900000845,None,56.42074560000037,57.10484290000022,57.62242210000022,None,right,1,0.3056138000001738,57.62242210000022,None,None,56.42074560000037,57.605641000000105,0.511243299999478,0.5946759999997084,1.71293759999935,1.7964133999994374,,,,,,faizah_1,001,2020_Jan_10_1357,posner,3.1.5,59.951139821080574,
-0.5,0,1,left,1,3,0,0,0,0,2,3,19,1,,,,,,,,,57.95728710000003,58.45679410000048,59.174551100000826,None,58.47339270000066,59.15775650000069,59.675049800000124,None,left,1,0.31696540000029927,59.675049800000124,None,None,58.47339270000066,59.65854750000017,0.5116760000000795,0.5951195000006919,1.71340550000059,1.7967574000003879,,,,,,faizah_1,001,2020_Jan_10_1357,posner,3.1.5,59.951139821080574,
-0.5,0,1,left,1,3,0,0,0,0,2,4,20,0,,,,,,,,,60.010122700000466,60.50952600000073,61.22718250000071,None,60.526217700000416,61.210607800000616,61.72799699999996,62.212080700000115,left,1,0.48007159999997384,61.72799699999996,None,None,60.526217700000416,61.71127969999998,0.5112977999997383,0.5948773999998593,1.7130294999997204,1.7963175000004412,,,,,,faizah_1,001,2020_Jan_10_1357,posner,3.1.5,59.951139821080574,
