targetX,cueOri,congr,corrAns,pin_cue,pin_target,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,posner_task.thisRepN,posner_task.thisTrialN,posner_task.thisN,posner_task.thisIndex,port_start_block.started,port_start_block.stopped,text_2.started,text_2.stopped,p_port.started,p_port.stopped,text.started,text.stopped,fixation_1.started,fixation_1.stopped,fixation_2.started,fixation_2.stopped,cue.started,cue.stopped,target.started,target.stopped,correct_key_resp.keys,correct_key_resp.corr,correct_key_resp.rt,correct_key_resp.started,correct_key_resp.stopped,early_resp.keys,early_resp.started,early_resp.stopped,trigger_cue.started,trigger_cue.stopped,trigger_target.started,trigger_target.stopped,break_text.started,break_text.stopped,end_port.started,end_port.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.5,0,0,right,1,4,0,0,0,0,0,0,0,3,1.720000000204891e-05,0.09692319999976462,52.46311849999984,None,1.3500000022759195e-05,0.0995850999997856,54.34885159999976,None,54.687451099999635,55.18340569999964,55.901040300000204,None,55.200245500000165,55.88485469999978,56.4016802999995,None,right,1,0.3389731000006577,56.4016802999995,None,None,55.200245500000165,56.385425999999825,0.5052002000002176,0.5886953999997786,1.707197300000189,1.7902942000000621,,,,,nat_3,001,2020_Jan_31_1445,posner,3.1.5,60.05392842752349,
0.5,180,1,right,2,4,0,0,0,0,0,1,1,5,,,,,,,,,56.76978119999967,57.26980300000014,57.98722949999956,None,57.286247,57.97044929999993,58.48794279999947,None,right,1,0.3166019000000233,58.48794279999947,None,None,57.286247,58.47136450000016,0.5106912000001103,0.5940007999997761,1.7122310999993715,1.7954297999995106,,,,,nat_3,001,2020_Jan_31_1445,posner,3.1.5,60.05392842752349,
-0.5,180,0,left,2,3,0,0,0,0,0,2,2,4,,,,,,,,,58.822648800000024,59.32239819999995,60.039998500000365,None,59.33892019999985,60.02348770000026,60.540760099999716,None,left,1,0.29574179999963235,60.540760099999716,None,None,59.33892019999985,60.524144299999534,0.5112129999997705,0.5947323999998844,1.7129377999999633,1.7962298000002193,,,,,nat_3,001,2020_Jan_31_1445,posner,3.1.5,60.05392842752349,
-0.5,0,1,left,1,3,0,0,0,0,0,3,3,0,,,,,,,,,60.858378699999776,61.358573700000306,62.07621870000003,None,61.37535459999981,62.05955629999971,62.576815700000225,None,left,1,0.2595719000000827,62.576815700000225,None,None,61.37535459999981,62.56020929999977,0.5119182999997065,0.5953337000000829,1.713528899999801,1.7969209000002593,,,,,nat_3,001,2020_Jan_31_1445,posner,3.1.5,60.05392842752349,
-0.5,0,1,left,1,3,0,0,0,0,0,4,4,1,,,,,,,,,62.861354599999686,63.36142730000029,64.07885970000007,None,63.377947899999526,64.06240739999976,64.57961109999997,None,left,1,0.2569143000000622,64.57961109999997,None,None,63.377947899999526,64.56299909999962,0.5114949999997407,0.5947613999996975,1.7130507000001671,1.796411000000262,,,,,nat_3,001,2020_Jan_31_1445,posner,3.1.5,60.05392842752349,
0.5,180,1,right,2,4,0,0,0,0,0,5,5,6,,,,,,,,,64.86402840000028,65.36426479999955,66.08166989999972,None,65.38080179999997,66.06519459999981,66.58243709999988,None,right,1,0.2699488000007477,66.58243709999988,None,None,65.38080179999997,66.56566329999987,0.5119187000000238,0.5951396999998906,1.7133048999994571,1.797009199999593,,,,,nat_3,001,2020_Jan_31_1445,posner,3.1.5,60.05392842752349,
-0.5,0,1,left,1,3,0,0,0,0,0,6,6,2,,,,,,,,,66.88352010000017,67.38388250000025,68.10119049999957,None,67.40017309999985,68.08465939999951,68.60189429999991,None,left,1,0.2825537999997323,68.60189429999991,None,None,67.40017309999985,68.58532139999988,0.5120738000005076,0.5950845000006666,1.7134978000003684,1.7967036000000007,,,,,nat_3,001,2020_Jan_31_1445,posner,3.1.5,60.05392842752349,
0.5,180,1,right,2,4,0,0,0,0,0,7,7,7,,,,,,,,,68.90385160000005,69.40310919999956,70.12071139999989,None,69.41957420000017,70.10394240000005,70.62124359999962,None,right,1,0.24720650000017486,70.62124359999962,None,None,69.41957420000017,70.60468919999948,0.5112219000002369,0.5944250000002285,1.7127877000002627,1.7962969000000157,,,,,nat_3,001,2020_Jan_31_1445,posner,3.1.5,60.05392842752349,
-0.5,0,1,left,1,3,0,0,0,0,1,0,8,1,,,,,,,,,70.88945919999969,71.3888552999997,72.10651869999947,None,71.40566919999947,72.0899717000002,72.60724219999975,None,left,1,0.26102850000006583,72.60724219999975,None,None,71.40566919999947,72.59074330000021,0.5113492000000406,0.5950732000001153,1.7132202000002508,1.7965604000000894,,,,,nat_3,001,2020_Jan_31_1445,posner,3.1.5,60.05392842752349,
0.5,180,1,right,2,4,0,0,0,0,1,1,9,7,,,,,,,,,72.89193419999992,73.39185629999974,74.10949770000025,None,73.4083811999999,74.09286669999983,74.6100962999999,None,right,1,0.2743640000007872,74.6100962999999,None,None,73.4083811999999,74.5935129999998,0.5114311000006637,0.5948028000002523,1.7130710000001272,1.7963184999998703,,,,,nat_3,001,2020_Jan_31_1445,posner,3.1.5,60.05392842752349,
