targetX,cueOri,congr,corrAns,pin_cue,pin_target,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,posner_task.thisRepN,posner_task.thisTrialN,posner_task.thisN,posner_task.thisIndex,port_start_block.started,port_start_block.stopped,text_2.started,text_2.stopped,p_port.started,p_port.stopped,text.started,text.stopped,fixation_1.started,fixation_1.stopped,fixation_2.started,fixation_2.stopped,cue.started,cue.stopped,target.started,target.stopped,correct_key_resp.keys,correct_key_resp.corr,correct_key_resp.rt,correct_key_resp.started,correct_key_resp.stopped,early_resp.keys,early_resp.started,early_resp.stopped,trigger_cue.started,trigger_cue.stopped,trigger_target.started,trigger_target.stopped,break_text.started,break_text.stopped,end_port.started,end_port.stopped,early_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
-0.5,180,0,left,2,3,0,0,0,0,2,5,21,4,,,,,,,,,94.12880760000007,94.6283085,95.34587030000012,None,94.64500369999996,95.32934449999993,95.84661319999987,None,left,1,0.35460890000013023,95.84661319999987,None,None,94.64500369999996,95.83009080000011,0.5114819000000352,0.5951535999997759,1.7132438999997248,1.7965408000000025,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
0.5,180,1,right,2,4,0,0,0,0,2,6,22,6,,,,,,,,,96.2309808,96.73129930000005,97.44905410000001,None,96.74779039999976,97.43218859999979,97.94965679999996,None,right,1,0.25965560000031473,97.94965679999996,None,None,96.74779039999976,97.93306989999974,0.5117512000001625,0.5950455000001966,1.713515500000085,1.796870200000285,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
0.5,180,1,right,2,4,0,0,0,0,2,7,23,7,,,,,,,,,98.23375420000002,98.73396879999973,99.45163769999999,None,98.75073539999994,99.43482570000015,99.95258759999979,None,right,1,0.2647543999996742,99.95258759999979,None,None,98.75073539999994,99.93573389999983,0.5116627000002154,0.5954596000001402,1.7134133999998085,1.7970202999999856,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
-0.5,180,0,left,2,3,0,0,0,0,3,0,24,4,,,,,,,,,100.23692100000017,100.73661899999979,101.4543079,None,100.75335970000015,101.43774510000003,101.9550276,None,left,1,0.32621530000005805,101.9550276,None,None,100.75335970000015,101.9384786999999,0.5112821000002441,0.5947469000002457,1.7131210000002284,1.796408700000029,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
0.5,180,1,right,2,4,0,0,0,0,3,1,25,7,,,,,,,,,102.30666669999982,102.80632079999987,103.52399539999988,None,102.82283490000009,103.50729860000001,104.02450599999975,None,right,1,0.2889703999999256,104.02450599999975,None,None,102.82283490000009,104.00805140000011,0.5116953000001558,0.5951622000002317,1.7134064000001672,1.7966599000001224,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
-0.5,0,1,left,1,3,0,0,0,0,3,2,26,2,,,,,,,,,104.34235170000011,104.84257900000011,105.55993829999989,None,104.8590736000001,105.54344910000009,106.06073909999986,None,left,1,0.29245250000030865,106.06073909999986,None,None,104.8590736000001,106.04385219999995,0.511930300000131,0.5949545000003127,1.7131897000003846,1.7970601000001807,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
-0.5,0,1,left,1,3,0,0,0,0,3,3,27,1,,,,,,,,,106.37796720000006,106.87848480000002,107.59599249999974,None,106.89505240000017,107.57955390000006,108.0967697000001,None,left,1,0.3204019999998309,108.0967697000001,None,None,106.89505240000017,108.08022239999991,0.5123240000002625,0.5960135000000264,1.714034300000094,1.7973525000002155,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
0.5,180,1,right,2,4,0,0,0,0,3,4,28,6,,,,,,,,,108.44803120000006,108.94810909999978,109.66557950000015,None,108.96467759999996,109.64910959999997,110.16626369999994,None,right,1,0.33101910000004864,110.16626369999994,None,None,108.96467759999996,110.14979099999982,0.5116880999999012,0.5950929000000542,1.7133594000001722,1.7967136000002029,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
0.5,180,1,right,2,4,0,0,0,0,3,5,29,5,,,,,,,,,110.5177549,111.0174806,111.73509879999983,None,111.03414229999998,111.71867209999982,112.23577620000015,None,right,1,0.28539779999982784,112.23577620000015,None,None,111.03414229999998,112.21921410000004,0.5114644000000226,0.5951122999999825,1.713140100000146,1.7966194000000542,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
0.5,0,0,right,1,4,0,0,0,0,3,6,30,3,,,,,,,,,112.53697319999992,113.0369811999999,113.75459169999976,None,113.05360549999978,113.73819330000015,114.25556520000009,None,right,1,0.36162740000008853,114.25556520000009,None,None,113.05360549999978,114.2388176999998,0.5116296999999577,0.594938700000057,1.7134627000000364,1.7967241000001195,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
-0.5,0,1,left,1,3,0,0,0,0,3,7,31,0,,,,,,,,,114.63927719999992,115.13987180000004,115.85775150000018,None,115.15658780000012,115.84084679999978,116.35828880000008,None,left,1,0.3229679999999462,116.35828880000008,None,None,115.15658780000012,116.34145959999978,0.5116161999999349,0.5950078999999278,1.7131808999997702,1.7965257000000747,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
-0.5,0,1,left,1,3,0,0,0,0,4,0,32,2,,,,,,,,,116.7096590000001,117.2094017999998,117.92696560000013,None,117.22600060000013,117.91020200000003,118.42768309999974,None,left,1,0.3414338000002317,118.42768309999974,None,None,117.22600060000013,118.41117189999977,0.5114057999999204,0.5949182999997902,1.7131617999998525,1.7964968999999655,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
0.5,180,1,right,2,4,0,0,0,0,4,1,33,5,,,,,,,,,118.79585399999996,119.29543830000011,120.01332300000013,None,119.31217359999982,119.99624420000009,120.51388069999985,None,right,1,0.31922819999999774,120.51388069999985,None,None,119.31217359999982,120.49723170000016,0.5113164999997935,0.5949399000000994,1.7130990000000565,1.796516899999915,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
0.5,180,1,right,2,4,0,0,0,0,4,2,34,6,,,,,,,,,120.86468930000001,121.36523249999982,122.08289370000011,None,121.38181600000007,122.06594600000017,122.58361689999992,None,right,1,0.329512700000123,122.58361689999992,None,None,121.38181600000007,122.56675210000003,0.5125525000003108,0.5959351999999853,1.714058600000044,1.7975946000001386,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
0.5,0,0,right,1,4,0,0,0,0,4,3,35,3,,,,,,,,,122.93469159999995,123.43444739999995,124.15230470000006,None,123.45149690000017,124.1355666999998,124.65311350000002,None,right,1,0.3160705999998754,124.65311350000002,None,None,123.45149690000017,124.63627959999985,0.5113114999999198,0.5950252999996337,1.7131227999998373,1.7965692999996463,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
-0.5,180,0,left,2,3,0,0,0,0,4,4,36,4,,,,,,,,,124.98686309999994,125.48758910000015,126.20492639999975,None,125.50385019999976,126.18845969999984,126.70559709999998,None,left,1,0.3435458999997536,126.70559709999998,None,None,125.50385019999976,126.68914020000011,0.5115692999997918,0.5951875000000655,1.7131097999999838,1.7965195000001586,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
-0.5,0,1,left,1,3,0,0,0,0,4,5,37,1,,,,,,,,,127.07353079999984,127.57381750000013,128.29140770000004,None,127.59039750000011,128.27462400000013,128.79216229999975,None,left,1,0.24904019999985394,128.79216229999975,None,None,127.59039750000011,128.77526899999975,0.5117841000001135,0.595013800000288,1.7132237000000714,1.796843699999954,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
-0.5,0,1,left,1,3,0,0,0,0,4,6,38,0,,,,,,,,,129.06024079999997,129.55970810000008,130.27761869999995,None,129.5763710000001,130.26049620000003,130.77811440000005,None,left,1,0.3429685999999492,130.77811440000005,None,None,129.5763710000001,130.76134349999984,0.5113740000001599,0.5949199000001499,1.7129918000000544,1.796291100000417,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
0.5,180,1,right,2,4,0,0,0,0,4,7,39,7,,,,,,,,,131.14576799999986,131.645708,132.36343540000007,None,131.66269439999996,132.34682999999995,132.86405379999997,None,right,1,0.23311750000038955,132.86405379999997,None,None,131.66269439999996,132.84761799999978,0.5116215999996712,0.5953709000000345,1.7135083999996823,1.7968289000000368,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
-0.5,0,1,left,1,3,0,0,0,0,5,0,40,1,,,,,,,,,133.11538229999996,133.6152643999999,134.3329979,None,133.63196879999987,134.31624120000015,134.8337673000001,None,left,1,0.3114691999999195,134.8337673000001,None,None,133.63196879999987,134.8169456999999,0.5117201000002751,0.5950841000003493,1.7133928000002925,1.7970728000000236,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
0.5,180,1,right,2,4,0,0,0,0,5,1,41,6,,,,,,,,,135.16845039999998,135.6682483999998,136.38565070000004,None,135.6847256000001,136.36903789999997,136.88632069999994,None,right,1,0.25873890000002575,136.88632069999994,None,None,135.6847256000001,136.8701603999998,0.5117044999997233,0.59513939999988,1.7136012999999366,1.796636000000035,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
0.5,0,0,right,1,4,0,0,0,0,5,2,42,3,,,,,,,,,137.17096159999983,137.6709218000001,138.38873569999987,None,137.6876671,138.37186810000003,138.8893038000001,None,right,1,0.36778210000011313,138.8893038000001,None,None,137.6876671,138.87258359999987,0.5113691999999901,0.5947007999998277,1.7130171999997401,1.7963297999999668,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
-0.5,180,0,left,2,3,0,0,0,0,5,3,43,4,,,,,,,,,139.27360520000002,139.7736421999998,140.4915120999999,None,139.7905940999999,140.47474740000007,140.99229370000012,None,left,1,0.2967924999998104,140.99229370000012,None,None,139.7905940999999,140.97521659999984,0.5117690000001858,0.5952586000003066,1.7133300000000418,1.7969411000003674,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
0.5,180,1,right,2,4,0,0,0,0,5,4,44,5,,,,,,,,,141.3095426,141.80984690000014,142.52773230000003,None,141.82705750000014,142.51087860000007,143.02799370000002,None,right,1,0.24506620000011026,143.02799370000002,None,None,141.82705750000014,143.01157749999993,0.5120947999998862,0.5957475999998678,1.713810399999602,1.7971174999997857,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
0.5,180,1,right,2,4,0,0,0,0,5,5,45,7,,,,,,,,,143.29600059999984,143.7959621,144.51367619999974,None,143.81278399999974,144.49664559999974,145.01410690000012,None,right,1,0.3628523999996105,145.01410690000012,None,None,143.81278399999974,144.99776329999986,0.5116389999998319,0.5951331999999638,1.7134209000000737,1.7968125000002146,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
-0.5,0,1,left,1,3,0,0,0,0,5,6,46,0,,,,,,,,,145.39925399999993,145.89927469999975,146.616489,None,145.91539939999984,146.59998589999987,147.11734049999995,None,left,1,0.291707100000167,147.11734049999995,None,None,145.91539939999984,147.10047299999997,0.5120028000001184,0.5949185000004036,1.7131850000000668,1.7966973000002326,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
-0.5,0,1,left,1,3,0,0,0,0,5,7,47,2,,,,,,,,,147.43510289999995,147.93491519999998,148.6525372000001,None,147.9517108,148.63594610000018,149.15363149999985,None,left,1,0.3433458000004066,149.15363149999985,None,None,147.9517108,149.1367578999998,0.5117097000002104,0.5952179999999316,1.7135511000001316,1.7968580000001566,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
0.5,180,1,right,2,4,0,0,0,0,6,0,48,7,,,,,,,,,149.5211177000001,150.0210004999999,150.73927420000018,None,150.0376842999999,150.72227889999976,151.23977550000018,None,right,1,0.29720510000015565,151.23977550000018,None,None,150.0376842999999,151.2223171999999,0.5113547000000835,0.5943207999998776,1.7126587000002473,1.796917300000132,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
-0.5,0,1,left,1,3,0,0,0,0,6,1,49,1,,,,,,,,,151.55620790000012,152.05736930000012,152.77508469999975,None,152.07437630000004,152.75856750000003,153.27586410000004,None,left,1,0.30097780000005514,153.27586410000004,None,None,152.07437630000004,153.25863470000013,0.5124362999999903,0.5957985999998527,1.7136786999999458,1.7970252000000073,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
-0.5,0,1,left,1,3,0,0,0,0,6,2,50,0,,,,,,,,,153.5933270999999,154.09336110000004,154.81109609999976,None,154.1101580999998,154.79435090000015,155.3117143999998,None,left,1,0.2813482000001386,155.3117143999998,None,None,154.1101580999998,155.29511619999994,0.5122111000000587,0.595502099999976,1.713952000000063,1.7972978000002513,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
0.5,180,1,right,2,4,0,0,0,0,6,3,51,5,,,,,,,,,155.61288079999986,156.11286500000006,156.83090850000008,None,156.1300784,156.81443820000004,157.33123720000003,None,right,1,0.2297406000002411,157.33123720000003,None,None,156.1300784,157.31436889999986,0.5115476000000854,0.5950579000000289,1.7130604000003586,1.7968057000002773,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
0.5,180,1,right,2,4,0,0,0,0,6,4,52,6,,,,,,,,,157.5821102,158.0823320999998,158.7998951999998,None,158.09897969999975,158.78305450000016,159.30057499999975,None,right,1,0.38052509999988615,159.30057499999975,None,None,158.09897969999975,159.2836711,0.511627800000042,0.594980299999861,1.7129455999997845,1.796775599999819,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
-0.5,0,1,left,1,3,0,0,0,0,6,5,53,2,,,,,,,,,159.70217490000005,160.20182879999993,160.91961649999985,None,160.21865380000008,160.90293840000004,161.42010630000004,None,left,1,0.2768254999996316,161.42010630000004,None,None,160.21865380000008,161.4045074999999,0.5114870000002156,0.5948715000004086,1.7141320000000633,1.7966057000003275,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
0.5,0,0,right,1,4,0,0,0,0,6,6,54,3,,,,,,,,,161.72131609999997,162.22136120000005,162.93907809999973,None,162.23810569999978,162.92236809999986,163.43976459999976,None,right,1,0.30535430000009,163.43976459999976,None,None,162.23810569999978,163.42292199999974,0.51172250000036,0.5950812000000951,1.7132705000003625,1.7967241999999715,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
-0.5,180,0,left,2,3,0,0,0,0,6,7,55,4,,,,,,,,,163.77414120000003,164.27401120000013,164.99181689999978,None,164.29090439999982,164.97505,165.4926559999999,None,left,1,0.3242804999999862,165.4926559999999,None,None,164.29090439999982,165.47588610000003,0.5116265999999996,0.5954240999999456,1.713510099999894,1.7969574999997349,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
-0.5,180,0,left,2,3,0,0,0,0,7,0,56,4,,,,,,,,,165.84319700000015,166.3436569999999,167.06142490000002,None,166.36029849999977,167.04455770000004,167.56206500000008,None,left,1,0.31091269999978977,167.56206500000008,None,None,166.36029849999977,167.5450990999998,0.5115544000000227,0.5952455999999984,1.7129777000000104,1.796694000000116,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
0.5,180,1,right,2,4,0,0,0,0,7,1,57,5,,,,,,,,,167.89670230000002,168.39670650000016,169.11409379999986,None,168.4132393,169.0978215,169.61464999999998,170.09911599999987,None,0,,169.61464999999998,None,None,168.4132393,169.59814849999975,0.5115844000001744,0.5947934000000714,1.7130035000000134,1.7965899000000718,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
-0.5,0,1,left,1,3,0,0,0,0,7,2,58,2,,,,,,,,,170.59943340000018,171.1000524000001,171.8180229999998,170.59943340000018,171.1166887999998,171.8013308999998,172.31812679999985,None,left,1,0.2829506000002766,172.31812679999985,None,None,171.1166887999998,172.30193419999978,0.513574200000221,0.5971991000001253,1.7154332999998587,1.798678099999961,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
0.5,180,1,right,2,4,0,0,0,0,7,3,59,6,,,,,,,,,172.62007809999977,173.1197118,173.83736309999995,None,173.13616709999997,173.82079220000014,174.33812239999997,None,right,1,0.29477189999988695,174.33812239999997,None,None,173.13616709999997,174.3213040999999,0.5113378999999441,0.5947492000000238,1.7129205000001093,1.7963354000003164,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
-0.5,0,1,left,1,3,0,0,0,0,7,4,60,1,,,,,,,,,174.65565590000006,175.15571020000016,175.873513,None,175.17253249999976,175.85656199999994,176.37410109999973,None,left,1,0.26697509999985414,176.37410109999973,None,None,175.17253249999976,176.3573191999999,0.5116914999998698,0.5953386999999566,1.7132907999998679,1.7968290999997407,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
0.5,0,0,right,1,4,0,0,0,0,7,5,61,3,,,,,,,,,176.6589982999999,177.15857629999982,177.8761841999999,None,177.17508580000003,177.8594638999998,178.37716920000003,None,right,1,0.35169790000009016,178.37716920000003,None,None,177.17508580000003,178.36009590000003,0.5113167999998041,0.5948676999996678,1.7128027999997357,1.7963545999996313,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
0.5,180,1,right,2,4,0,0,0,0,7,6,62,7,,,,,,,,,178.7441656000001,179.24468119999983,179.96231989999978,None,179.2615351999998,179.94551439999987,180.4631027999999,None,right,1,0.4097695999998905,180.4631027999999,None,None,179.2615351999998,180.44640729999992,0.5120475000003353,0.5957085000000006,1.7137548000000606,1.7971397000001161,,,,,,anne_1,001,2020_Feb_10_1221,posner,3.1.5,59.98703080399065,
