targetX,cueOri,congr,corrAns,pin_cue,pin_target,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,posner_task.thisRepN,posner_task.thisTrialN,posner_task.thisN,posner_task.thisIndex,port_start_block.started,port_start_block.stopped,text_2.started,text_2.stopped,p_port.started,p_port.stopped,text.started,text.stopped,fixation_1.started,fixation_1.stopped,fixation_2.started,fixation_2.stopped,cue.started,cue.stopped,target.started,target.stopped,correct_key_resp.keys,correct_key_resp.corr,correct_key_resp.rt,correct_key_resp.started,correct_key_resp.stopped,early_resp.keys,early_resp.started,early_resp.stopped,trigger_cue.started,trigger_cue.stopped,trigger_target.started,trigger_target.stopped,break_text.started,break_text.stopped,end_port.started,end_port.stopped,early_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
0.5,180,1,right,2,4,0,0,0,0,0,0,0,5,1.6899999536690302e-05,0.09210999999959313,17.313343700000587,None,1.4100000043981709e-05,0.09967880000021978,19.199160199999824,None,19.545248899999933,20.0501948000001,20.7680191999998,None,20.066801800000576,20.751257400000213,21.268627200000083,None,right,1,0.30766419999963546,21.268627200000083,None,None,20.066801800000576,21.251906500000587,0.5145759000006365,0.5980951000001369,1.7162718999998106,1.7995723000003636,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
0.5,0,0,right,1,4,0,0,0,0,0,1,1,3,,,,,,,,,21.604193199999827,22.103146899999956,22.820850199999768,None,22.119701300000088,22.803977399999894,23.321354100000462,None,right,1,0.4071807999998782,23.321354100000462,None,None,22.119701300000088,23.304686200000106,0.5108305000003384,0.5940829999999551,1.7123508000004222,1.795751100000416,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
-0.5,0,1,left,1,3,0,0,0,0,0,2,2,1,,,,,,,,,23.756305699999757,24.256200300000273,24.9736010000006,None,24.27276249999977,24.956897900000513,25.474384699999973,None,left,1,0.269856300000356,25.474384699999973,None,None,24.27276249999977,25.457744400000593,0.5118345999999292,0.5951276999994661,1.7133069999999861,1.796781099999862,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
-0.5,0,1,left,1,3,0,0,0,0,0,3,3,2,,,,,,,,,25.775729900000442,26.275396800000635,26.993015000000014,None,26.292068000000654,26.97639010000057,27.49380569999994,None,left,1,0.27442530000007537,27.49380569999994,None,None,26.292068000000654,27.47733849999986,0.5115570999996635,0.5949344000000565,1.7134821999998167,1.7965868000001137,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
0.5,180,1,right,2,4,0,0,0,0,0,4,4,7,,,,,,,,,27.79511999999977,28.294879900000524,29.01252900000054,None,28.311775400000442,28.995937400000003,29.51306410000052,None,right,1,0.2872098999996524,29.51306410000052,None,None,28.311775400000442,29.496690699999817,0.5115452000000005,0.595174600000064,1.7133501999996952,1.796752899999774,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
0.5,180,1,right,2,4,0,0,0,0,0,5,5,6,,,,,,,,,29.831126699999913,30.33117130000028,31.048856700000215,None,30.347867000000406,31.031831299999794,31.549267500000497,None,left,0,0.3071191999997609,31.549267500000497,None,None,30.347867000000406,31.532727100000557,0.5118489000005866,0.5950560000001133,1.7133804000004602,1.7967207000001508,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
-0.5,180,0,left,2,3,0,0,0,0,0,6,6,4,,,,,,,,,31.884081600000172,32.38313090000065,33.10166790000039,None,32.40057049999996,33.08467650000057,33.602265100000295,None,left,1,0.3902612000001682,33.602265100000295,None,None,32.40057049999996,33.58532850000029,0.5109499000000142,0.5948414999993474,1.7130836999995154,1.7967466000000059,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
-0.5,0,1,left,1,3,0,0,0,0,0,7,7,0,,,,,,,,,34.02040730000044,34.52013580000039,35.23782709999978,None,34.53683150000052,35.22104850000051,35.73851430000013,None,left,1,0.341847400000006,35.73851430000013,None,None,34.53683150000052,35.72180610000032,0.5115129999994679,0.5949229999996533,1.713179499999569,1.7966123999995034,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
0.5,0,0,right,1,4,0,0,0,0,1,0,8,3,,,,,,,,,36.10632880000048,36.60645889999978,37.323907099999815,None,36.622885300000235,37.30730409999978,37.824549099999786,None,right,1,0.36767129999952886,37.824549099999786,None,None,36.622885300000235,37.80801489999976,0.5118853999993007,0.5949292999994213,1.7134259999993446,1.7967515999998795,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
-0.5,0,1,left,1,3,0,0,0,0,1,1,9,0,,,,,,,,,38.2086704000003,38.70916649999981,39.42678119999982,None,38.72584300000017,39.41020740000022,39.9276804000001,None,left,1,0.3845229999997173,39.9276804000001,None,None,38.72584300000017,39.91098899999997,0.5122248999996373,0.5958646999997654,1.7140348000002632,1.7972513000004255,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
-0.5,180,0,left,2,3,0,0,0,0,1,2,10,4,,,,,,,,,40.32915360000061,40.82877970000027,41.546545199999855,None,40.845392000000174,41.529787500000566,42.04724520000036,None,left,1,0.4009116000006543,42.04724520000036,None,None,40.845392000000174,42.030387200000405,0.5114151999996466,0.5948830999996062,1.7130106999993586,1.7965447999995376,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
0.5,180,1,right,2,4,0,0,0,0,1,3,11,7,,,,,,,,,42.46529540000029,42.964924200000496,43.68267509999987,None,42.98186119999991,43.6659338999998,44.18353130000014,None,right,1,0.25679519999994227,44.18353130000014,None,None,42.98186119999991,44.16658670000015,0.5116036999997959,0.5951856000001499,1.7132541000000856,1.7966575000000375,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
-0.5,0,1,left,1,3,0,0,0,0,1,4,12,2,,,,,,,,,44.467446600000585,44.967916499999774,45.68534319999981,None,44.98432680000042,45.66868760000034,46.186074300000655,None,left,1,0.29415029999927356,46.186074300000655,None,None,44.98432680000042,46.16950970000016,0.5123885999992126,0.5957893999993757,1.713960699999916,1.797382199999447,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
-0.5,0,1,left,1,3,0,0,0,0,1,5,13,1,,,,,,,,,46.504312900000514,47.00386770000023,47.72168140000031,None,47.02061969999977,47.7048377000001,48.22232690000055,None,left,1,0.34584710000035557,48.22232690000055,None,None,47.02061969999977,48.205546300000606,0.5114629999998215,0.5950179999999818,1.713130999999521,1.7964689999998882,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
0.5,180,1,right,2,4,0,0,0,0,1,6,14,5,,,,,,,,,48.59048510000048,49.09015189999991,49.807832399999825,None,49.10675050000009,49.791131800000585,50.30839240000023,None,right,1,0.29183110000030865,50.30839240000023,None,None,49.10675050000009,50.29187610000008,0.5115805000004912,0.5950141000002986,1.7132840000003853,1.7965585000001738,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
0.5,180,1,right,2,4,0,0,0,0,1,7,15,6,,,,,,,,,50.62662610000007,51.12657510000008,51.844055200000184,None,51.14306540000052,51.82739690000017,52.34477700000025,52.82869310000024,None,0,,52.34477700000025,None,None,51.14306540000052,52.32781510000041,0.5117466000001514,0.5949132000005193,1.7129747999997562,1.7966599000001224,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
-0.5,180,0,left,2,3,0,0,0,0,2,0,16,4,,,,,,,,,53.32945550000022,53.830038799999784,54.54771470000014,53.32945550000022,53.84689799999978,54.53124630000002,55.04845569999998,None,left,1,0.399955000000773,55.04845569999998,None,None,53.84689799999978,55.031542900000204,0.5137840999996115,0.5971000999998068,1.7152729999997973,1.7987653000000137,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
0.5,180,1,right,2,4,0,0,0,0,2,1,17,6,,,,,,,,,55.46683490000032,55.966401399999995,56.68379559999994,None,55.98275620000004,56.66724090000025,57.184292099999766,None,right,1,0.28783670000029815,57.184292099999766,None,None,55.98275620000004,57.16787889999978,0.5115535999993881,0.5949163999994198,1.7130107999992106,1.7965208999994502,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
-0.5,0,1,left,1,3,0,0,0,0,2,2,18,1,,,,,,,,,57.50198530000034,58.00237130000005,58.72006479999982,None,58.01902510000036,58.70316450000064,59.22083680000014,None,left,1,0.33132630000000063,59.22083680000014,None,None,58.01902510000036,59.20388490000005,0.5118851999995968,0.5953610999995362,1.7133801999998468,1.7971153999997114,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
-0.5,0,1,left,1,3,0,0,0,0,2,3,19,0,,,,,,,,,59.57200499999999,60.071917199999916,60.789458500000364,None,60.08854119999978,60.772854599999846,61.290310899999895,None,left,1,0.39012800000000425,61.290310899999895,None,None,60.08854119999978,61.2734332,0.5115291000001889,0.5948642000003019,1.7130307999996148,1.7966655999998693,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
0.5,0,0,right,1,4,0,0,0,0,2,4,20,3,,,,,,,,,61.70828150000034,62.20820139999978,62.92571700000008,None,62.22483900000043,62.90912430000026,63.42636219999986,None,right,1,0.4379382999995869,63.42636219999986,None,None,62.22483900000043,63.40977509999993,0.5115491000005932,0.5949272000007113,1.7130998000002364,1.7965744000002815,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
0.5,180,1,right,2,4,0,0,0,0,2,5,21,5,,,,,,,,,63.894732300000214,64.39445280000018,65.11240960000032,None,64.41132500000003,65.09547800000018,65.6128647000005,None,right,1,0.275414699999601,65.6128647000005,None,None,64.41132500000003,65.59622170000057,0.5114314000002196,0.5949430000000575,1.7131792000000132,1.7965598999999202,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
0.5,180,1,right,2,4,0,0,0,0,2,6,22,7,,,,,,,,,65.91447060000064,66.41403790000004,67.13180400000056,None,66.43073960000038,67.11482119999982,67.6322467,None,right,1,0.3519295999994938,67.6322467,None,None,66.43073960000038,67.6155144000004,0.5114440999996077,0.5949377999995704,1.7129659000001993,1.7964427999995678,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
-0.5,0,1,left,1,3,0,0,0,0,2,7,23,2,,,,,,,,,68.00019969999994,68.50014900000042,69.21800859999985,None,68.51688420000028,69.2012020000002,69.71848580000005,None,left,1,0.35367020000012417,69.71848580000005,None,None,68.51688420000028,69.70188920000055,0.5116935999994894,0.5950310999996873,1.7134102999998504,1.7966935999993439,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
-0.5,0,1,left,1,3,0,0,0,0,3,0,24,1,,,,,,,,,70.10310650000065,70.60305299999982,71.32087190000038,None,70.61980970000059,71.30399010000019,71.82166419999976,None,left,1,0.41045389999999315,71.82166419999976,None,None,70.61980970000059,71.80490019999979,0.5116938000001028,0.5951461000004201,1.7135323000002245,1.7968006999999488,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
-0.5,180,0,left,2,3,0,0,0,0,3,1,25,4,,,,,,,,,72.2566725000006,72.75609930000064,73.47354820000055,None,72.77282490000016,73.45711810000012,73.97432970000045,None,left,1,0.4017653999999311,73.97432970000045,None,None,72.77282490000016,73.95777840000028,0.5116137999993953,0.5950376000000688,1.713270499999453,1.796844599999531,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
0.5,180,1,right,2,4,0,0,0,0,3,2,26,6,,,,,,,,,74.39250570000058,74.89233090000016,75.6099049000004,None,74.90899009999976,75.59330300000056,76.11077310000019,None,right,1,0.3056690000003073,76.11077310000019,None,None,74.90899009999976,76.09400809999988,0.5115701000004265,0.5949594000003344,1.7132394000000204,1.796857500000442,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
0.5,180,1,right,2,4,0,0,0,0,3,3,27,7,,,,,,,,,76.44582140000057,76.9453266999999,77.66271649999999,None,76.96179720000055,77.64621640000041,78.16327760000058,None,right,1,0.35694560000047204,78.16327760000058,None,None,76.96179720000055,78.14699650000057,0.5117810000001555,0.5949934999998732,1.7134302000004027,1.7967298000003211,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
0.5,180,1,right,2,4,0,0,0,0,3,4,28,5,,,,,,,,,78.54810270000053,79.04795009999998,79.7656963999998,None,79.06466290000026,79.74901670000054,80.26647740000044,None,right,1,0.325763800000459,80.26647740000044,None,None,79.06466290000026,80.24961679999979,0.5115557000008266,0.5951592999999775,1.7131945000000997,1.7967525000003661,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
-0.5,0,1,left,1,3,0,0,0,0,3,5,29,0,,,,,,,,,80.61797370000022,81.11774810000043,81.83505289999994,None,81.13408450000043,81.81852270000036,82.33584680000058,None,left,1,0.3522843999999168,82.33584680000058,None,None,81.13408450000043,82.31922610000038,0.5117461999998341,0.5950330000005124,1.7132072000003973,1.7966019000004962,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
-0.5,0,1,left,1,3,0,0,0,0,3,6,30,2,,,,,,,,,82.70384970000032,83.20377580000059,83.92151319999994,None,83.22050440000021,83.9046202999998,84.42197800000031,None,left,1,0.30630380000002333,84.42197800000031,None,None,83.22050440000021,84.40529550000065,0.5117940999998609,0.5951630999998088,1.7132946000001539,1.7966922999994495,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
0.5,0,0,right,1,4,0,0,0,0,3,7,31,3,,,,,,,,,84.75693020000017,85.25665110000045,85.9743969000001,None,85.27340110000023,85.95767440000054,86.4749866000002,None,right,1,0.3892064000001483,86.4749866000002,None,None,85.27340110000023,86.45824200000061,0.5117924999995012,0.5951796999997896,1.7133653000000777,1.7969960000000356,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
0.5,180,1,right,2,4,0,0,0,0,4,0,32,5,,,,,,,,,86.89315150000039,87.39303449999989,88.110455,None,87.4094027000001,88.09379869999975,88.61129840000012,None,right,1,0.33283419999952457,88.61129840000012,None,None,87.4094027000001,88.59460780000063,0.5117976000001363,0.5950188999995589,1.71335579999959,1.7969225999995615,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
0.5,180,1,right,2,4,0,0,0,0,4,1,33,6,,,,,,,,,88.96266110000033,89.46242450000045,90.18013710000014,None,89.4789910999998,90.1632853000001,90.68079399999988,None,right,1,0.287406600000395,90.68079399999988,None,None,89.4789910999998,90.66386650000004,0.5115991000002396,0.594907300000159,1.713030400000207,1.7967727000004743,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
-0.5,0,1,left,1,3,0,0,0,0,4,2,34,2,,,,,,,,,90.99873509999998,91.4988312000005,92.2160915000004,None,91.51504850000038,92.19942499999979,92.71683399999984,None,left,1,0.31539429999975255,92.71683399999984,None,None,91.51504850000038,92.70073839999986,0.5119321000001946,0.5949867999997878,1.713815699999941,1.7964671999998245,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
-0.5,0,1,left,1,3,0,0,0,0,4,3,35,0,,,,,,,,,93.05039080000006,93.55139849999978,94.26905540000007,None,93.56804869999996,94.25235609999982,94.76970660000006,None,left,1,0.35058070000013686,94.76970660000006,None,None,93.56804869999996,94.75302790000023,0.5126398000002155,0.5959711000004972,1.7142605999997613,1.7976522999997542,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
-0.5,0,1,left,1,3,0,0,0,0,4,4,36,1,,,,,,,,,95.13775619999979,95.63762570000017,96.35512990000007,None,95.65408389999993,96.33848170000056,96.85581989999991,None,left,1,0.28043259999958536,96.85581989999991,None,None,95.65408389999993,96.83905589999995,0.5114438999999038,0.5949204999997164,1.7128663000003144,1.796454199999971,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
-0.5,180,0,left,2,3,0,0,0,0,4,5,37,4,,,,,,,,,97.15751799999998,97.65694770000027,98.37455790000058,None,97.67343510000046,98.35792700000002,98.87531200000012,None,right,0,0.19675009999991744,98.87531200000012,None,None,97.67343510000046,98.85851880000064,0.5114375000002838,0.5948927999997977,1.713010100000247,1.7969893999998021,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
0.5,0,0,right,1,4,0,0,0,0,4,6,38,3,,,,,,,,,99.09304950000023,99.59297080000033,100.3106114000002,None,99.60982440000043,100.29394880000018,100.81151829999999,None,right,1,0.3885160999998334,100.81151829999999,None,None,99.60982440000043,100.7945952,0.5116384000002654,0.5953232000001663,1.7132480999998734,1.7968406999998479,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
0.5,180,1,right,2,4,0,0,0,0,4,7,39,7,,,,,,,,,101.22929770000064,101.72919100000036,102.44712580000032,None,101.74599099999978,102.4303729000003,102.9476037000004,None,right,1,0.30047620000004827,102.9476037000004,None,None,101.74599099999978,102.93100680000043,0.5115357999993648,0.5950863999996727,1.7133280999996714,1.7967294999998558,,,,,,faizah_2,001,2020_Jan_10_1411,posner,3.1.5,60.07326535446807,
