condition,cueValid,rt
silence,True,0.4021497000003365
silence,True,0.3376572999995915
silence,True,0.3314786000000822
silence,False,0.4060443000007581
silence,True,0.4610309999998208
silence,True,0.3862351999996463
silence,False,0.4337144999999509
silence,True,0.3521176000003834
silence,True,0.329765800000132
silence,False,0.3959817000004477
silence,False,0.4038514000003488
silence,True,0.4592084999994768
silence,True,0.3842012000004616
silence,True,0.3684948000000077
silence,True,0.3294126000000688
silence,True,0.4039715000008073
silence,False,0.4352799999996933
silence,True,0.3773620000001756
silence,True,0.3938458000002356
silence,False,0.39331820000006695
silence,True,0.40127560000018997
silence,True,0.4809447000006912
silence,True,0.4690937000004851
silence,True,0.2984598000002734
silence,True,0.3501036000006934
silence,True,0.455949099999998
silence,False,0.4526654999999664
silence,False,0.4178638000003048
silence,True,0.368913799999973
silence,True,0.5937804000004689
silence,True,0.4013410999996268
silence,True,0.3851123999993433
silence,True,0.3373256999993828
silence,True,0.5710140999999567
silence,True,0.4193101000000752
silence,True,0.7777247999993051
silence,True,0.7373505000005025
silence,False,0.4107015999998112
silence,True,0.3919041999997717
silence,False,0.3678576000002067
silence,True,0.3687686000002941
silence,True,0.32973110000057204
silence,True,0.3644487000001391
silence,True,0.5336644999997588
silence,True,0.951403900000514
silence,False,0.6568172999996023
silence,True,0.34112069999991945
silence,True,0.3269933000001401
silence,False,0.6253989000006186
silence,False,0.4313559000001987
silence,True,0.42166420000012295
silence,True,0.5722034000000349
silence,True,0.3164539999997942
silence,True,0.3515264999996361
silence,True,0.3691800999995394
silence,True,0.5297719999998662
silence,False,0.3799940999997489
silence,True,0.8604542999992191
silence,False,0.39306740000029095
silence,True,0.41674479999983305
silence,True,0.4158384000002116
silence,True,0.8790552999998908
silence,False,0.7229925000001458
silence,True,0.3968175999998493
silence,False,0.38888609999958135
silence,True,0.4122174999993149
silence,True,0.3951617000002443
silence,True,0.4430105999999796
silence,True,0.5846410999993168
silence,False,0.5127804999992804
silence,True,0.40363139999954
silence,True,0.5144937000004575
silence,True,0.3576822999993965
silence,True,0.3586825000002136
silence,False,0.5116458999991664
silence,False,0.4506837999997515
silence,True,0.6245688999997583
silence,True,0.7263543999997637
silence,True,0.3362662999998065
silence,True,0.3784093999993273
silence,True,0.4505795000004582
silence,True,0.40011199999935343
silence,False,0.5838893000000098
