targetX,cueOri,congr,corrAns,pin_cue,pin_target,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,posner_task.thisRepN,posner_task.thisTrialN,posner_task.thisN,posner_task.thisIndex,port_start_block.started,port_start_block.stopped,text_2.started,text_2.stopped,p_port.started,p_port.stopped,text.started,text.stopped,fixation_1.started,fixation_1.stopped,fixation_2.started,fixation_2.stopped,cue.started,cue.stopped,target.started,target.stopped,correct_key_resp.keys,correct_key_resp.corr,correct_key_resp.rt,correct_key_resp.started,correct_key_resp.stopped,early_resp.keys,early_resp.started,early_resp.stopped,trigger_cue.started,trigger_cue.stopped,trigger_target.started,trigger_target.stopped,early_resp.rt,break_text.started,break_text.stopped,end_port.started,end_port.stopped,participant,session,date,expName,psychopyVersion,frameRate,
-0.5,0,1,left,1,3,0,0,0,0,0,0,0,0,1.6899999536690302e-05,0.09461419999934151,13.69806299999982,None,1.4100000043981709e-05,0.0994300000002113,15.583722400000624,None,15.92708599999969,16.43517780000002,17.13598869999987,None,16.43517780000002,17.13598869999987,17.636734900001102,None,left,1,0.28469049999876006,17.636734900001102,None,None,16.43517780000002,17.636734900001102,0.5003976999996667,0.6009376000001794,1.7021168999999645,1.8025072999989789,,,,,,oren_2,001,2020_Jan_29_1325,posner,3.1.5,59.91859459724376,
0.5,0,0,right,1,4,0,0,0,0,0,1,1,3,,,,,,,,,17.938062799999898,18.437792900000204,19.155369199999768,None,18.45460439999988,19.13893740000094,19.656025899999804,20.140380800001367,right,1,0.6014321999991807,19.656025899999804,None,None,18.45460439999988,19.63953390000097,0.5105364999999438,0.5942900999998528,1.7122555000005377,1.7960917000000336,,,,,,oren_2,001,2020_Jan_29_1325,posner,3.1.5,59.91859459724376,
-0.5,180,0,left,2,3,0,0,0,0,0,2,2,4,,,,,,,,,20.274451500001305,20.774474400001054,21.492180299999745,None,20.791203000000678,21.475451500000418,21.992857500001264,None,left,1,0.2966233999995893,21.992857500001264,None,None,20.791203000000678,21.975942600000053,0.5118322999987868,0.595161499999449,1.7132864999985031,1.797089399999095,,,,,,oren_2,001,2020_Jan_29_1325,posner,3.1.5,59.91859459724376,
-0.5,0,1,left,1,3,0,0,0,0,0,3,3,2,,,,,,,,,22.310664700000416,22.81071080000038,23.52811550000115,None,22.827264200001082,23.511552300000403,24.02872870000101,None,left,1,0.2606799000004685,24.02872870000101,None,None,22.827264200001082,24.012138300000515,0.5114799000002677,0.5951033000001189,1.7129060999996,1.796376500000406,,,,,,oren_2,001,2020_Jan_29_1325,posner,3.1.5,59.91859459724376,
0.5,180,1,right,2,4,0,0,0,0,0,4,4,6,,,,,,,,,24.313192400000844,24.813482600000498,25.53112770000007,None,24.830128000001423,25.51442010000028,26.03166340000098,None,right,1,0.17807270000048447,26.03166340000098,None,None,24.830128000001423,26.01494190000085,0.5118801999997231,0.5950952000002872,1.7133224999997765,1.7967714000005799,,,,,,oren_2,001,2020_Jan_29_1325,posner,3.1.5,59.91859459724376,
0.5,180,1,right,2,4,0,0,0,0,0,5,5,5,,,,,,,,,26.232659400000557,26.7326905000009,27.450250300000334,None,26.749411599999803,27.433695900001112,27.951102200000605,None,right,1,0.4663796999993792,27.951102200000605,None,None,26.749411599999803,27.93437790000098,0.5114857999997184,0.5947799999994459,1.7131618999992497,1.7963958000000275,,,,,,oren_2,001,2020_Jan_29_1325,posner,3.1.5,59.91859459724376,
-0.5,0,1,left,1,3,0,0,0,0,0,6,6,1,,,,,,,,,28.435498500000904,28.935593199999857,29.653553699999975,None,28.952482200000304,29.63652379999985,30.154141900000468,28.435498500000904,left,1,0.24737160000040603,30.154141900000468,None,None,28.952482200000304,30.137177700000393,0.5118110000003071,0.5954347000006237,1.7133819999999105,1.7971049999996467,,,,,,oren_2,001,2020_Jan_29_1325,posner,3.1.5,59.91859459724376,
0.5,180,1,right,2,4,0,0,0,0,0,7,7,7,,,,,,,,,30.422044700000697,30.92173730000104,31.639384100000825,None,30.938384600000063,31.62281350000012,32.14021700000012,None,right,1,0.2292219999999361,32.14021700000012,None,None,30.938384600000063,32.12361849999979,0.5112284999995609,0.5947513999999501,1.7130847000007634,1.7966949000001478,,,,,,oren_2,001,2020_Jan_29_1325,posner,3.1.5,59.91859459724376,
0.5,180,1,right,2,4,0,0,0,0,1,0,8,5,,,,,,,,,32.39116860000104,32.891287600001306,33.60888049999994,None,32.90778880000107,33.59219780000058,34.10966700000063,None,right,1,0.22814269999980752,34.10966700000063,None,None,32.90778880000107,34.09308340000098,0.5115857999990112,0.5950152000004891,1.7133670999992319,1.7965227000004234,,,,,,oren_2,001,2020_Jan_29_1325,posner,3.1.5,59.91859459724376,
-0.5,0,1,left,1,3,0,0,0,0,1,1,9,1,,,,,,,,,34.36077010000008,34.860597300001245,35.57818520000001,None,34.87713520000034,35.56169039999986,36.07877870000084,None,left,1,0.24268190000111645,36.07877870000084,None,None,34.87713520000034,36.062125899999955,0.5114014999999199,0.5949434999984078,1.7129153999994742,1.796279099999083,,,,,,oren_2,001,2020_Jan_29_1325,posner,3.1.5,59.91859459724376,
0.5,180,1,right,2,4,0,0,0,0,1,2,10,7,,,,,,,,,36.34614970000075,36.84653319999961,37.56445280000116,None,36.86345179999989,37.54752590000135,38.06487630000083,None,right,1,0.08065489999899,38.06487630000083,None,None,36.86345179999989,38.04819520000092,0.5119448000004923,0.5957093000015448,1.7135718000008637,1.7971133000010013,,,,,,oren_2,001,2020_Jan_29_1325,posner,3.1.5,59.91859459724376,
-0.5,180,0,left,2,3,0,0,0,0,1,3,11,4,,,,,,,,,38.16551419999996,38.66583499999979,39.38342990000092,None,38.682643300000564,39.36666800000057,39.88429400000132,None,right,0,0.21323200000006182,39.88429400000132,None,None,38.682643300000564,39.86738260000129,0.5115531999999803,0.5951256000007561,1.7130856000003405,1.7967595999998593,,,,,,oren_2,001,2020_Jan_29_1325,posner,3.1.5,59.91859459724376,
0.5,0,0,right,1,4,0,0,0,0,1,4,12,3,,,,,,,,,40.11901630000102,40.618537899999865,41.336007200001404,None,40.63510459999998,41.319696900000054,41.83673369999997,None,right,1,0.2927462999996351,41.83673369999997,None,None,40.63510459999998,41.82024629999978,0.5113167999988946,0.5947242000002007,1.7130092999996123,1.7963063999995939,,,,,,oren_2,001,2020_Jan_29_1325,posner,3.1.5,59.91859459724376,
-0.5,0,1,left,1,3,0,0,0,0,1,5,13,0,,,,,,,,,42.15444329999991,42.65473180000117,43.37250500000118,None,42.6714935,43.35560880000048,43.87318190000042,None,left,1,0.3202973999996175,43.87318190000042,None,None,42.6714935,43.85615190000135,0.5119233000004897,0.5952094000003854,1.7133335000016814,1.797072000001208,,,,,,oren_2,001,2020_Jan_29_1325,posner,3.1.5,59.91859459724376,
