   7.9367779e+00	
   2.2567555e+00	
   2.9713632e+00	
   5.3430350e+00	
   7.4342844e-01	
   8.8325203e+00	
   9.0370729e+00	
   1.1933241e+01	
   6.3901290e+00	
   7.0904187e+00	
   7.0491763e+00	
   7.9091934e+00	
   2.5007106e+00	
   1.4904470e+00	
   6.7380062e+00	
  -6.1038794e-01	
   1.0198753e+01	
   6.0103249e+00	
   1.3543688e+01	
   7.2256056e+00	
   5.5523804e+00	
   5.9131332e+00	
   9.5916080e+00	
   3.6595625e+00	
   3.7026685e+00	
   6.2589403e+00	
   1.9384485e+00	
   8.4501289e+00	
   7.8090715e+00	
   1.2362781e+01	
   7.4465689e+00	
   8.0191848e+00	
   4.9696588e+00	
