   4.6016102e+00	
  -5.2854692e+00	
   1.6430397e+00	
   4.6610862e+00	
   3.3382514e-01	
   1.0084850e+01	
   7.8225692e+00	
   1.3034586e+01	
   2.9476716e+00	
   6.2159657e+00	
   9.1784267e+00	
   4.9547535e+00	
   1.3442121e+00	
  -1.1795033e+00	
   1.1570825e+00	
  -2.5705963e+00	
   1.3148284e+01	
   6.5887887e+00	
   1.6668791e+01	
   5.5695988e+00	
   8.0194725e+00	
   2.4048147e+00	
   5.5148658e+00	
   1.1637902e+00	
   2.7631085e+00	
   8.1696497e+00	
  -4.6889553e+00	
   1.0513561e+01	
   8.2421382e+00	
   1.0281336e+01	
   4.3909460e+00	
   5.1428861e+00	
   1.2403575e+01	
